"","X","id","value","location","dates","measure","micrograms","value1","normal"
"23691",23691,300766,8.93,"Busarakhan","28-Feb-03","Lead",1,8.93,2.35252e-07
"23763",23763,298456,8.48,"Chai","19-Mar-03","Lead",1,8.48,2.23397e-07
"23791",23791,299142,6.42,"Chai","19-Mar-03","Lead",1,6.42,1.69129e-07
"23815",23815,299810,7.45,"Chai","19-Mar-03","Lead",1,7.45,1.96263e-07
"23837",23837,292912,9.21,"Boonsri","20-Mar-03","Lead",1,9.21,2.42628e-07
"23860",23860,293531,8.72,"Boonsri","20-Mar-03","Lead",1,8.72,2.2972e-07
"23882",23882,294149,7.68,"Boonsri","20-Mar-03","Lead",1,7.68,2.02322e-07
"23905",23905,304266,7.29,"Sakda","20-Mar-03","Lead",1,7.29,1.92048e-07
"23932",23932,304605,6.54,"Sakda","20-Mar-03","Lead",1,6.54,1.7229e-07
"23959",23959,304950,5.01,"Sakda","20-Mar-03","Lead",1,5.01,1.31984e-07
"23985",23985,303198,8.82,"Kannika","21-Mar-03","Lead",1,8.82,2.32354e-07
"24012",24012,303559,7.1,"Kannika","21-Mar-03","Lead",1,7.1,1.87043e-07
"24039",24039,303907,6.3,"Kannika","21-Mar-03","Lead",1,6.3,1.65967e-07
"24068",24068,297968,7.65,"Kohsoom","23-Mar-03","Lead",1,7.65,2.01532e-07
"24094",24094,298490,5.64,"Chai","29-Mar-03","Lead",1,5.64,1.4858e-07
"24119",24119,299172,11.49,"Chai","29-Mar-03","Lead",1,11.49,3.02693e-07
"24144",24144,299839,7.64,"Chai","29-Mar-03","Lead",1,7.64,2.01268e-07
"24168",24168,300426,5.98,"Somchair","30-Mar-03","Lead",1,5.98,1.57537e-07
"24195",24195,300800,6.28,"Busarakhan","30-Mar-03","Lead",1,6.28,1.6544e-07
"24285",24285,298520,1.59,"Chai","20-Apr-03","Lead",1,1.59,4.1887e-08
"24310",24310,299202,8.18,"Chai","20-Apr-03","Lead",1,8.18,2.15494e-07
"24335",24335,299868,11.12,"Chai","20-Apr-03","Lead",1,11.12,2.92945e-07
"24361",24361,292974,13.43,"Boonsri","24-Apr-03","Lead",1,13.43,3.538e-07
"24385",24385,293592,9.43,"Boonsri","24-Apr-03","Lead",1,9.43,2.48424e-07
"24409",24409,294210,8.48,"Boonsri","24-Apr-03","Lead",1,8.48,2.23397e-07
"24432",24432,303231,7.32,"Kannika","25-Apr-03","Lead",1,7.32,1.92838e-07
"24456",24456,303591,6.18,"Kannika","25-Apr-03","Lead",1,6.18,1.62806e-07
"24480",24480,303939,10.45,"Kannika","25-Apr-03","Lead",1,10.45,2.75295e-07
"24507",24507,298007,9.64,"Kohsoom","26-Apr-03","Lead",1,9.64,2.53956e-07
"24533",24533,300458,7.43,"Somchair","26-Apr-03","Lead",1,7.43,1.95736e-07
"24557",24557,300832,8.21,"Busarakhan","26-Apr-03","Lead",1,8.21,2.16284e-07
"24581",24581,304298,9.12,"Sakda","26-Apr-03","Lead",1,9.12,2.40257e-07
"24605",24605,304637,7.62,"Sakda","26-Apr-03","Lead",1,7.62,2.00741e-07
"24629",24629,304982,6.86,"Sakda","26-Apr-03","Lead",1,6.86,1.8072e-07
"24653",24653,298552,6.23,"Chai","27-Apr-03","Lead",1,6.23,1.64123e-07
"24678",24678,299234,8.19,"Chai","27-Apr-03","Lead",1,8.19,2.15758e-07
"24703",24703,299900,10.42,"Chai","27-Apr-03","Lead",1,10.42,2.74505e-07
"24782",24782,298583,7.28,"Chai","18-May-03","Lead",1,7.28,1.91784e-07
"24806",24806,299265,6.18,"Chai","18-May-03","Lead",1,6.18,1.62806e-07
"24830",24830,299931,8.24,"Chai","18-May-03","Lead",1,8.24,2.17075e-07
"24854",24854,303261,6.29,"Kannika","21-May-03","Lead",1,6.29,1.65704e-07
"24876",24876,303621,9.28,"Kannika","21-May-03","Lead",1,9.28,2.44472e-07
"24898",24898,303969,4.12,"Kannika","21-May-03","Lead",1,4.12,1.08537e-07
"24959",24959,300488,8.24,"Somchair","22-May-03","Lead",1,8.24,2.17075e-07
"24981",24981,300862,6.92,"Busarakhan","22-May-03","Lead",1,6.92,1.82301e-07
"25003",25003,304328,6.42,"Sakda","22-May-03","Lead",1,6.42,1.69129e-07
"25025",25025,304667,5.86,"Sakda","22-May-03","Lead",1,5.86,1.54376e-07
"25047",25047,305012,6.21,"Sakda","22-May-03","Lead",1,6.21,1.63596e-07
"25072",25072,298049,8.21,"Kohsoom","24-May-03","Lead",1,8.21,2.16284e-07
"25097",25097,298614,5.26,"Chai","25-May-03","Lead",1,5.26,1.3857e-07
"25119",25119,299296,6.03,"Chai","25-May-03","Lead",1,6.03,1.58854e-07
"25141",25141,299962,7.19,"Chai","25-May-03","Lead",1,7.19,1.89413e-07
"25164",25164,293053,11.12,"Boonsri","06-Jun-03","Lead",1,11.12,2.92945e-07
"25191",25191,293671,9.28,"Boonsri","06-Jun-03","Lead",1,9.28,2.44472e-07
"25218",25218,294289,6.64,"Boonsri","06-Jun-03","Lead",1,6.64,1.74924e-07
"25245",25245,298646,12.43,"Chai","13-Jun-03","Lead",1,12.43,3.27456e-07
"25270",25270,299328,11.12,"Chai","13-Jun-03","Lead",1,11.12,2.92945e-07
"25295",25295,299994,10.59,"Chai","13-Jun-03","Lead",1,10.59,2.78983e-07
"25320",25320,293092,9.21,"Boonsri","19-Jun-03","Lead",1,9.21,2.42628e-07
"25346",25346,293710,7.35,"Boonsri","19-Jun-03","Lead",1,7.35,1.93629e-07
"25372",25372,294328,9.28,"Boonsri","19-Jun-03","Lead",1,9.28,2.44472e-07
"25400",25400,298089,7.47,"Kohsoom","21-Jun-03","Lead",1,7.47,1.9679e-07
"25426",25426,298683,6.83,"Chai","21-Jun-03","Lead",1,6.83,1.7993e-07
"25451",25451,299365,5.14,"Chai","21-Jun-03","Lead",1,5.14,1.35408e-07
"25476",25476,300031,4.21,"Chai","21-Jun-03","Lead",1,4.21,1.10908e-07
"25501",25501,303293,6.08,"Kannika","26-Jun-03","Lead",1,6.08,1.60172e-07
"25524",25524,303653,9.12,"Kannika","26-Jun-03","Lead",1,9.12,2.40257e-07
"25547",25547,304001,7.63,"Kannika","26-Jun-03","Lead",1,7.63,2.01005e-07
"25570",25570,304360,8.93,"Sakda","26-Jun-03","Lead",1,8.93,2.35252e-07
"25593",25593,304699,5.04,"Sakda","26-Jun-03","Lead",1,5.04,1.32774e-07
"25616",25616,305044,4.91,"Sakda","26-Jun-03","Lead",1,4.91,1.29349e-07
"25639",25639,300520,7.49,"Somchair","28-Jun-03","Lead",1,7.49,1.97317e-07
"25662",25662,300894,5.23,"Busarakhan","28-Jun-03","Lead",1,5.23,1.37779e-07
"25738",25738,293131,6.48,"Boonsri","10-Jul-03","Lead",1,6.48,1.70709e-07
"25767",25767,293749,5.12,"Boonsri","10-Jul-03","Lead",1,5.12,1.34881e-07
"25796",25796,294367,7.43,"Boonsri","10-Jul-03","Lead",1,7.43,1.95736e-07
"25821",25821,298738,1.786,"Chai","10-Jul-03","Lead",1,1.786,4.70504e-08
"25842",25842,299420,1.629,"Chai","10-Jul-03","Lead",1,1.629,4.29144e-08
"25863",25863,300086,0.982,"Chai","10-Jul-03","Lead",1,0.982,2.58698e-08
"25884",25884,300549,2.396,"Somchair","12-Jul-03","Lead",1,2.396,6.31203e-08
"25905",25905,300923,1.359,"Busarakhan","12-Jul-03","Lead",1,1.359,3.58015e-08
"25926",25926,303322,1.695,"Kannika","24-Jul-03","Lead",1,1.695,4.46531e-08
"25947",25947,303682,1.925,"Kannika","24-Jul-03","Lead",1,1.925,5.07122e-08
"25968",25968,304030,2.073,"Kannika","24-Jul-03","Lead",1,2.073,5.46112e-08
"25989",25989,304389,1.879,"Sakda","24-Jul-03","Lead",1,1.879,4.95004e-08
"26010",26010,304728,0.926,"Sakda","24-Jul-03","Lead",1,0.926,2.43946e-08
"26031",26031,305073,1.625,"Sakda","24-Jul-03","Lead",1,1.625,4.2809e-08
"26056",26056,293172,7.12,"Boonsri","25-Jul-03","Lead",1,7.12,1.87569e-07
"26081",26081,293790,4.23,"Boonsri","25-Jul-03","Lead",1,4.23,1.11435e-07
"26106",26106,294408,5.91,"Boonsri","25-Jul-03","Lead",1,5.91,1.55693e-07
"26131",26131,298128,9.21,"Kohsoom","26-Jul-03","Lead",1,9.21,2.42628e-07
"26245",26245,298173,222.94,"Kohsoom","15-Aug-03","Lead",1,222.94,5.87314e-06
"26267",26267,298749,9.78,"Chai","15-Aug-03","Lead",1,9.78,2.57645e-07
"26289",26289,300097,9.86,"Chai","15-Aug-03","Lead",1,9.86,2.59752e-07
"26311",26311,300561,15.45,"Somchair","15-Aug-03","Lead",1,15.45,4.07015e-07
"26333",26333,300935,12.21,"Busarakhan","15-Aug-03","Lead",1,12.21,3.2166e-07
"26355",26355,303334,26.15,"Kannika","15-Aug-03","Lead",1,26.15,6.88896e-07
"26376",26376,304041,59.53,"Kannika","15-Aug-03","Lead",1,59.53,1.56826e-06
"26397",26397,305085,22.84,"Sakda","15-Aug-03","Lead",1,22.84,6.01697e-07
"26539",26539,303372,0.182,"Kannika","27-Aug-03","Lead",1,0.182,4.79461e-09
"26559",26559,303710,0.308,"Kannika","27-Aug-03","Lead",1,0.308,8.11396e-09
"26579",26579,304078,0.172,"Kannika","27-Aug-03","Lead",1,0.172,4.53117e-09
"26647",26647,304416,0.714,"Sakda","28-Aug-03","Lead",1,0.714,1.88096e-08
"26667",26667,304755,0.419,"Sakda","28-Aug-03","Lead",1,0.419,1.10381e-08
"26687",26687,305122,0.132,"Sakda","28-Aug-03","Lead",1,0.132,3.47741e-09
"26754",26754,298213,4.409,"Kohsoom","13-Sep-03","Lead",1,4.409,1.16151e-07
"26790",26790,299497,2.991,"Chai","13-Sep-03","Lead",1,2.991,7.8795e-08
"26828",26828,300625,4.24,"Somchair","15-Sep-03","Lead",1,4.24,1.11699e-07
"26851",26851,300999,9.91,"Busarakhan","16-Sep-03","Lead",1,9.91,2.61069e-07
"26887",26887,303736,4.558,"Kannika","17-Sep-03","Lead",1,4.558,1.20076e-07
"26938",26938,304781,8.864,"Sakda","18-Sep-03","Lead",1,8.864,2.33513e-07
"26975",26975,298857,9.59,"Chai","08-Oct-03","Lead",1,9.59,2.52639e-07
"27002",27002,299527,6.48,"Chai","08-Oct-03","Lead",1,6.48,1.70709e-07
"27028",27028,300205,3.04,"Chai","08-Oct-03","Lead",1,3.04,8.00858e-08
"27056",27056,293254,5.94,"Boonsri","09-Oct-03","Lead",1,5.94,1.56483e-07
"27085",27085,293872,4.64,"Boonsri","09-Oct-03","Lead",1,4.64,1.22236e-07
"27114",27114,294490,3.57,"Boonsri","09-Oct-03","Lead",1,3.57,9.40481e-08
"27141",27141,300655,1.58,"Somchair","09-Oct-03","Lead",1,1.58,4.16236e-08
"27167",27167,301028,10.37,"Busarakhan","09-Oct-03","Lead",1,10.37,2.73187e-07
"27193",27193,298889,3.49,"Chai","12-Oct-03","Lead",1,3.49,9.19406e-08
"27216",27216,299558,2.08,"Chai","12-Oct-03","Lead",1,2.08,5.47956e-08
"27239",27239,300236,3.21,"Chai","12-Oct-03","Lead",1,3.21,8.45643e-08
"27264",27264,293289,1.36,"Boonsri","23-Oct-03","Lead",1,1.36,3.58279e-08
"27289",27289,293907,1.12,"Boonsri","23-Oct-03","Lead",1,1.12,2.95053e-08
"27314",27314,294525,1.54,"Boonsri","23-Oct-03","Lead",1,1.54,4.05698e-08
"27337",27337,304463,1.56,"Sakda","23-Oct-03","Lead",1,1.56,4.10967e-08
"27363",27363,304810,6.59,"Sakda","23-Oct-03","Lead",1,6.59,1.73607e-07
"27389",27389,305169,3.97,"Sakda","23-Oct-03","Lead",1,3.97,1.04586e-07
"27434",27434,303419,3.35,"Kannika","25-Oct-03","Lead",1,3.35,8.82525e-08
"27460",27460,303766,6.55,"Kannika","25-Oct-03","Lead",1,6.55,1.72553e-07
"27486",27486,304125,0.45,"Kannika","25-Oct-03","Lead",1,0.45,1.18548e-08
"27514",27514,293320,2.94,"Boonsri","13-Nov-03","Lead",1,2.94,7.74514e-08
"27543",27543,293938,0.45,"Boonsri","13-Nov-03","Lead",1,0.45,1.18548e-08
"27572",27572,294556,2.86,"Boonsri","13-Nov-03","Lead",1,2.86,7.53439e-08
"27597",27597,298915,13.62,"Chai","19-Nov-03","Lead",1,13.62,3.58806e-07
"27621",27621,299584,5.74,"Chai","19-Nov-03","Lead",1,5.74,1.51215e-07
"27645",27645,300262,2.81,"Chai","19-Nov-03","Lead",1,2.81,7.40267e-08
"27670",27670,303449,2.09,"Kannika","20-Nov-03","Lead",1,2.09,5.5059e-08
"27693",27693,303796,3.06,"Kannika","20-Nov-03","Lead",1,3.06,8.06127e-08
"27715",27715,304155,2.91,"Kannika","20-Nov-03","Lead",1,2.91,7.66611e-08
"27737",27737,304493,1.42,"Sakda","20-Nov-03","Lead",1,1.42,3.74085e-08
"27760",27760,304840,3.41,"Sakda","20-Nov-03","Lead",1,3.41,8.98331e-08
"27782",27782,305199,1.43,"Sakda","20-Nov-03","Lead",1,1.43,3.76719e-08
"27804",27804,300685,1.67,"Somchair","22-Nov-03","Lead",1,1.67,4.39945e-08
"27827",27827,301058,2.94,"Busarakhan","22-Nov-03","Lead",1,2.94,7.74514e-08
"27853",27853,293356,1.59,"Boonsri","27-Nov-03","Lead",1,1.59,4.1887e-08
"27878",27878,293974,3.02,"Boonsri","27-Nov-03","Lead",1,3.02,7.95589e-08
"27903",27903,294592,2.93,"Boonsri","27-Nov-03","Lead",1,2.93,7.7188e-08
"27921",27921,298942,3.13,"Chai","28-Nov-03","Lead",1,3.13,8.24568e-08
"27939",27939,299611,3.66,"Chai","28-Nov-03","Lead",1,3.66,9.64191e-08
"27956",27956,300289,2.33,"Chai","28-Nov-03","Lead",1,2.33,6.13816e-08
"27979",27979,298267,1.68,"Kohsoom","29-Nov-03","Lead",1,1.68,4.4258e-08
"28007",28007,293387,2.25,"Boonsri","04-Dec-03","Lead",1,2.25,5.9274e-08
"28033",28033,294005,2.2,"Boonsri","04-Dec-03","Lead",1,2.2,5.79568e-08
"28059",28059,294623,2.62,"Boonsri","04-Dec-03","Lead",1,2.62,6.90213e-08
"28142",28142,293420,0.916,"Boonsri","18-Dec-03","Lead",1,0.916,2.41311e-08
"28167",28167,294038,1.522,"Boonsri","18-Dec-03","Lead",1,1.522,4.00956e-08
"28192",28192,294656,1.607,"Boonsri","18-Dec-03","Lead",1,1.607,4.23348e-08
"28325",28325,298301,6.52,"Kohsoom","20-Dec-03","Lead",1,6.52,1.71763e-07
"28416",28416,511281,9.23,"Chai","22-Jan-04","Lead",1,9.23,2.43155e-07
"28444",28444,512272,2.53,"Chai","22-Jan-04","Lead",1,2.53,6.66504e-08
"28472",28472,513425,9.98,"Chai","22-Jan-04","Lead",1,9.98,2.62913e-07
"28499",28499,514409,8.07,"Somchair","23-Jan-04","Lead",1,8.07,2.12596e-07
"28524",28524,515162,8.18,"Busarakhan","23-Jan-04","Lead",1,8.18,2.15494e-07
"28604",28604,520707,10.3,"Sakda","29-Jan-04","Lead",1,10.3,2.71343e-07
"28630",28630,521419,11.1,"Sakda","29-Jan-04","Lead",1,11.1,2.92419e-07
"28656",28656,522209,10.41,"Sakda","29-Jan-04","Lead",1,10.41,2.74241e-07
"28678",28678,511319,4.03,"Chai","30-Jan-04","Lead",1,4.03,1.06166e-07
"28698",28698,512310,5.59,"Chai","30-Jan-04","Lead",1,5.59,1.47263e-07
"28718",28718,513463,7.6,"Chai","30-Jan-04","Lead",1,7.6,2.00215e-07
"28762",28762,501181,9.57,"Boonsri","12-Feb-04","Lead",1,9.57,2.52112e-07
"28790",28790,502312,5.09,"Boonsri","12-Feb-04","Lead",1,5.09,1.34091e-07
"28818",28818,503526,13,"Boonsri","12-Feb-04","Lead",1,13,3.42472e-07
"28842",28842,511349,7.13,"Chai","13-Feb-04","Lead",1,7.13,1.87833e-07
"28869",28869,512345,12.19,"Chai","13-Feb-04","Lead",1,12.19,3.21134e-07
"28895",28895,513493,3.12,"Chai","13-Feb-04","Lead",1,3.12,8.21933e-08
"28913",28913,514431,3.96,"Somchair","14-Feb-04","Lead",1,3.96,1.04322e-07
"28934",28934,515195,5.2,"Busarakhan","14-Feb-04","Lead",1,5.2,1.36989e-07
"28960",28960,518651,6.32,"Kannika","19-Feb-04","Lead",1,6.32,1.66494e-07
"28986",28986,519316,3.83,"Kannika","19-Feb-04","Lead",1,3.83,1.00898e-07
"29010",29010,520040,4.46,"Kannika","19-Feb-04","Lead",1,4.46,1.17494e-07
"29036",29036,520738,13.03,"Sakda","19-Feb-04","Lead",1,13.03,3.43263e-07
"29063",29063,521455,4.06,"Sakda","19-Feb-04","Lead",1,4.06,1.06957e-07
"29089",29089,522240,2.67,"Sakda","19-Feb-04","Lead",1,2.67,7.03385e-08
"29111",29111,511378,3.55,"Chai","22-Feb-04","Lead",1,3.55,9.35213e-08
"29130",29130,512382,2.36,"Chai","22-Feb-04","Lead",1,2.36,6.21719e-08
"29148",29148,513523,3.96,"Chai","22-Feb-04","Lead",1,3.96,1.04322e-07
"29172",29172,501218,6.09,"Boonsri","26-Feb-04","Lead",1,6.09,1.60435e-07
"29200",29200,502351,9.25,"Boonsri","26-Feb-04","Lead",1,9.25,2.43682e-07
"29227",29227,503559,8.75,"Boonsri","26-Feb-04","Lead",1,8.75,2.3051e-07
"29255",29255,510475,7.52,"Kohsoom","28-Feb-04","Lead",1,7.52,1.98107e-07
"29337",29337,511405,2.372,"Chai","12-Mar-04","Lead",1,2.372,6.2488e-08
"29389",29389,513549,5.825,"Chai","12-Mar-04","Lead",1,5.825,1.53454e-07
"29416",29416,514465,2.849,"Somchair","14-Mar-04","Lead",1,2.849,7.50541e-08
"29440",29440,515237,5.108,"Busarakhan","14-Mar-04","Lead",1,5.108,1.34565e-07
"29463",29463,520771,5.514,"Sakda","19-Mar-04","Lead",1,5.514,1.45261e-07
"29487",29487,521496,2.122,"Sakda","19-Mar-04","Lead",1,2.122,5.5902e-08
"29511",29511,522273,2.137,"Sakda","19-Mar-04","Lead",1,2.137,5.62972e-08
"29534",29534,511438,14.79,"Chai","21-Mar-04","Lead",1,14.79,3.89628e-07
"29558",29558,512457,2.45,"Chai","21-Mar-04","Lead",1,2.45,6.45428e-08
"29581",29581,513582,5.825,"Chai","21-Mar-04","Lead",1,5.825,1.53454e-07
"29606",29606,501277,1.828,"Boonsri","26-Mar-04","Lead",1,1.828,4.81569e-08
"29633",29633,502426,2.177,"Boonsri","26-Mar-04","Lead",1,2.177,5.73509e-08
"29660",29660,503618,2.629,"Boonsri","26-Mar-04","Lead",1,2.629,6.92584e-08
"29688",29688,510515,4.638,"Kohsoom","28-Mar-04","Lead",1,4.638,1.22184e-07
"29753",29753,501308,3.767,"Boonsri","09-Apr-04","Lead",1,3.767,9.92379e-08
"29779",29779,502466,2.841,"Boonsri","09-Apr-04","Lead",1,2.841,7.48434e-08
"29804",29804,503650,3.02,"Boonsri","09-Apr-04","Lead",1,3.02,7.95589e-08
"29827",29827,511467,2.532,"Chai","12-Apr-04","Lead",1,2.532,6.67031e-08
"29854",29854,512494,4.898,"Chai","12-Apr-04","Lead",1,4.898,1.29033e-07
"29880",29880,513610,5.327,"Chai","12-Apr-04","Lead",1,5.327,1.40335e-07
"29907",29907,514502,6.33,"Somchair","16-Apr-04","Lead",1,6.33,1.66758e-07
"29930",29930,515275,3.031,"Busarakhan","16-Apr-04","Lead",1,3.031,7.98487e-08
"29948",29948,511495,2.703,"Chai","22-Apr-04","Lead",1,2.703,7.12079e-08
"29965",29965,512530,5.692,"Chai","22-Apr-04","Lead",1,5.692,1.4995e-07
"29981",29981,513638,10.68,"Chai","22-Apr-04","Lead",1,10.68,2.81354e-07
"30006",30006,501340,3.878,"Boonsri","23-Apr-04","Lead",1,3.878,1.02162e-07
"30032",30032,502506,2.275,"Boonsri","23-Apr-04","Lead",1,2.275,5.99326e-08
"30057",30057,503682,2.735,"Boonsri","23-Apr-04","Lead",1,2.735,7.20509e-08
"30079",30079,520801,4.667,"Sakda","23-Apr-04","Lead",1,4.667,1.22948e-07
"30104",30104,521535,2.243,"Sakda","23-Apr-04","Lead",1,2.243,5.90896e-08
"30126",30126,522303,2.688,"Sakda","23-Apr-04","Lead",1,2.688,7.08127e-08
"30148",30148,518703,2.505,"Kannika","24-Apr-04","Lead",1,2.505,6.59918e-08
"30170",30170,519375,2.29,"Kannika","24-Apr-04","Lead",1,2.29,6.03278e-08
"30191",30191,520093,2.537,"Kannika","24-Apr-04","Lead",1,2.537,6.68348e-08
"30219",30219,510556,4.679,"Kohsoom","25-Apr-04","Lead",1,4.679,1.23264e-07
"30237",30237,501364,0.504,"Boonsri","07-May-04","Lead",1,0.504,1.32774e-08
"30256",30256,502538,0.413,"Boonsri","07-May-04","Lead",1,0.413,1.08801e-08
"30274",30274,503706,1.779,"Boonsri","07-May-04","Lead",1,1.779,4.6866e-08
"30296",30296,511521,1.491,"Chai","16-May-04","Lead",1,1.491,3.92789e-08
"30321",30321,512564,1.149,"Chai","16-May-04","Lead",1,1.149,3.02693e-08
"30344",30344,513665,2.914,"Chai","16-May-04","Lead",1,2.914,7.67665e-08
"30366",30366,518730,0.439,"Kannika","22-May-04","Lead",1,0.439,1.1565e-08
"30391",30391,519410,0.682,"Kannika","22-May-04","Lead",1,0.682,1.79666e-08
"30414",30414,520123,0.702,"Kannika","22-May-04","Lead",1,0.702,1.84935e-08
"30438",30438,520831,1.769,"Sakda","22-May-04","Lead",1,1.769,4.66026e-08
"30462",30462,521571,0.827,"Sakda","22-May-04","Lead",1,0.827,2.17865e-08
"30486",30486,522331,1.313,"Sakda","22-May-04","Lead",1,1.313,3.45897e-08
"30513",30513,501396,6.488,"Boonsri","28-May-04","Lead",1,6.488,1.7092e-07
"30540",30540,502578,1.713,"Boonsri","28-May-04","Lead",1,1.713,4.51273e-08
"30566",30566,503738,1.13,"Boonsri","28-May-04","Lead",1,1.13,2.97687e-08
"30583",30583,511546,3.608,"Chai","29-May-04","Lead",1,3.608,9.50492e-08
"30596",30596,512593,2.879,"Chai","29-May-04","Lead",1,2.879,7.58444e-08
"30611",30611,513688,2.573,"Chai","29-May-04","Lead",1,2.573,6.77832e-08
"30635",30635,510595,3.942,"Kohsoom","30-May-04","Lead",1,3.942,1.03848e-07
"30660",30660,514538,1.33,"Somchair","30-May-04","Lead",1,1.33,3.50375e-08
"30685",30685,515311,1.134,"Busarakhan","30-May-04","Lead",1,1.134,2.98741e-08
"30712",30712,501430,2.048,"Boonsri","11-Jun-04","Lead",1,2.048,5.39526e-08
"30740",30740,502614,2.283,"Boonsri","11-Jun-04","Lead",1,2.283,6.01434e-08
"30768",30768,503771,2.492,"Boonsri","11-Jun-04","Lead",1,2.492,6.56493e-08
"30791",30791,518762,5.86,"Kannika","12-Jun-04","Lead",1,5.86,1.54376e-07
"30815",30815,519449,8.699,"Kannika","12-Jun-04","Lead",1,8.699,2.29167e-07
"30838",30838,520155,4.692,"Kannika","12-Jun-04","Lead",1,4.692,1.23606e-07
"30861",30861,520862,3.989,"Sakda","12-Jun-04","Lead",1,3.989,1.05086e-07
"30885",30885,521611,3.432,"Sakda","12-Jun-04","Lead",1,3.432,9.04127e-08
"30908",30908,522363,13.18,"Sakda","12-Jun-04","Lead",1,13.18,3.47214e-07
"30931",30931,511570,1.225,"Chai","18-Jun-04","Lead",1,1.225,3.22714e-08
"30956",30956,512627,1.55,"Chai","18-Jun-04","Lead",1,1.55,4.08332e-08
"30979",30979,513713,1.077,"Chai","18-Jun-04","Lead",1,1.077,2.83725e-08
"31003",31003,514576,1.042,"Somchair","19-Jun-04","Lead",1,1.042,2.74505e-08
"31027",31027,515351,1.08,"Busarakhan","19-Jun-04","Lead",1,1.08,2.84515e-08
"31053",31053,501465,1.109,"Boonsri","25-Jun-04","Lead",1,1.109,2.92155e-08
"31079",31079,502649,1.322,"Boonsri","25-Jun-04","Lead",1,1.322,3.48268e-08
"31104",31104,503804,2.938,"Boonsri","25-Jun-04","Lead",1,2.938,7.73987e-08
"31129",31129,510629,9.058,"Kohsoom","27-Jun-04","Lead",1,9.058,2.38624e-07
"31146",31146,511594,12.8,"Chai","27-Jun-04","Lead",1,12.8,3.37203e-07
"31164",31164,512657,15.94,"Chai","27-Jun-04","Lead",1,15.94,4.19924e-07
"31182",31182,513736,2.108,"Chai","27-Jun-04","Lead",1,2.108,5.55332e-08
"31206",31206,514611,1.515,"Somchair","02-Jul-04","Lead",1,1.515,3.99112e-08
"31230",31230,515387,4.181,"Busarakhan","02-Jul-04","Lead",1,4.181,1.10144e-07
"31256",31256,501496,2.969,"Boonsri","09-Jul-04","Lead",1,2.969,7.82154e-08
"31285",31285,502685,2.629,"Boonsri","09-Jul-04","Lead",1,2.629,6.92584e-08
"31314",31314,503835,6.657,"Boonsri","09-Jul-04","Lead",1,6.657,1.75372e-07
"31340",31340,518790,1.04,"Kannika","10-Jul-04","Lead",1,1.04,2.73978e-08
"31366",31366,519485,3.964,"Kannika","10-Jul-04","Lead",1,3.964,1.04428e-07
"31389",31389,520184,4.252,"Kannika","10-Jul-04","Lead",1,4.252,1.12015e-07
"31412",31412,520891,3.029,"Sakda","10-Jul-04","Lead",1,3.029,7.9796e-08
"31437",31437,521647,2.112,"Sakda","10-Jul-04","Lead",1,2.112,5.56386e-08
"31460",31460,522392,1.987,"Sakda","10-Jul-04","Lead",1,1.987,5.23456e-08
"31484",31484,511621,5.271,"Chai","12-Jul-04","Lead",1,5.271,1.38859e-07
"31509",31509,512692,1.074,"Chai","12-Jul-04","Lead",1,1.074,2.82935e-08
"31533",31533,513764,3.782,"Chai","12-Jul-04","Lead",1,3.782,9.96331e-08
"31553",31553,511645,2.615,"Chai","18-Jul-04","Lead",1,2.615,6.88896e-08
"31572",31572,512724,1.982,"Chai","18-Jul-04","Lead",1,1.982,5.22138e-08
"31589",31589,513789,1.674,"Chai","18-Jul-04","Lead",1,1.674,4.40999e-08
"31614",31614,501531,1.705,"Boonsri","23-Jul-04","Lead",1,1.705,4.49166e-08
"31644",31644,502729,1.101,"Boonsri","23-Jul-04","Lead",1,1.101,2.90048e-08
"31673",31673,503872,1.044,"Boonsri","23-Jul-04","Lead",1,1.044,2.75032e-08
"31703",31703,510665,6.125,"Kohsoom","25-Jul-04","Lead",1,6.125,1.61357e-07
"31731",31731,501565,6.31,"Boonsri","13-Aug-04","Lead",1,6.31,1.66231e-07
"31759",31759,502771,4.85,"Boonsri","13-Aug-04","Lead",1,4.85,1.27768e-07
"31786",31786,503906,4.96,"Boonsri","13-Aug-04","Lead",1,4.96,1.30666e-07
"31811",31811,511673,3.361,"Chai","13-Aug-04","Lead",1,3.361,8.85422e-08
"31836",31836,512759,7.154,"Chai","13-Aug-04","Lead",1,7.154,1.88465e-07
"31859",31859,513816,5.955,"Chai","13-Aug-04","Lead",1,5.955,1.56879e-07
"31883",31883,514648,7.549,"Somchair","14-Aug-04","Lead",1,7.549,1.98871e-07
"31908",31908,515425,4.841,"Busarakhan","14-Aug-04","Lead",1,4.841,1.27531e-07
"31932",31932,518821,2.383,"Kannika","19-Aug-04","Lead",1,2.383,6.27778e-08
"31956",31956,519522,4.916,"Kannika","19-Aug-04","Lead",1,4.916,1.29507e-07
"31977",31977,520213,8.427,"Kannika","19-Aug-04","Lead",1,8.427,2.22001e-07
"31999",31999,520921,3.882,"Sakda","19-Aug-04","Lead",1,3.882,1.02267e-07
"32025",32025,521684,2.48,"Sakda","19-Aug-04","Lead",1,2.48,6.53332e-08
"32048",32048,522422,4.405,"Sakda","19-Aug-04","Lead",1,4.405,1.16045e-07
"32066",32066,511697,5.578,"Chai","23-Aug-04","Lead",1,5.578,1.46947e-07
