"","X","id","value","location","dates","measure","micrograms","value1","normal"
"44486",44486,699712,0.048,"Chai","19-Jan-06","Mercury",1,0.048,1.26451e-09
"44641",44641,696876,0.08,"Chai","28-Jan-06","Mercury",1,0.08,2.10752e-09
"44670",44670,698257,0.067,"Chai","28-Jan-06","Mercury",1,0.067,1.76505e-09
"44700",44700,699749,0.16,"Chai","28-Jan-06","Mercury",1,0.16,4.21504e-09
"44733",44733,702036,0.025,"Busarakhan","28-Jan-06","Mercury",1,0.025,6.586e-10
"44804",44804,701078,0.025,"Somchair","29-Jan-06","Mercury",1,0.025,6.586e-10
"44839",44839,683280,0.025,"Boonsri","10-Feb-06","Mercury",1,0.025,6.586e-10
"44879",44879,684885,0.025,"Boonsri","10-Feb-06","Mercury",1,0.025,6.586e-10
"44919",44919,686562,0.025,"Boonsri","10-Feb-06","Mercury",1,0.025,6.586e-10
"44958",44958,707073,0.025,"Kannika","10-Feb-06","Mercury",1,0.025,6.586e-10
"44991",44991,708023,0.025,"Kannika","10-Feb-06","Mercury",1,0.025,6.586e-10
"45028",45028,709045,0.025,"Kannika","10-Feb-06","Mercury",1,0.025,6.586e-10
"45066",45066,710006,0.025,"Sakda","10-Feb-06","Mercury",1,0.025,6.586e-10
"45098",45098,710960,0.026,"Sakda","10-Feb-06","Mercury",1,0.026,6.84944e-10
"45134",45134,711958,0.025,"Sakda","10-Feb-06","Mercury",1,0.025,6.586e-10
"45173",45173,683328,0.025,"Boonsri","24-Feb-06","Mercury",1,0.025,6.586e-10
"45214",45214,684933,0.025,"Boonsri","24-Feb-06","Mercury",1,0.025,6.586e-10
"45255",45255,686610,0.025,"Boonsri","24-Feb-06","Mercury",1,0.025,6.586e-10
"45296",45296,696914,0.025,"Chai","24-Feb-06","Mercury",1,0.025,6.586e-10
"45335",45335,698298,0.025,"Chai","24-Feb-06","Mercury",1,0.025,6.586e-10
"45371",45371,699787,0.025,"Chai","24-Feb-06","Mercury",1,0.025,6.586e-10
"45406",45406,701118,0.541,"Somchair","25-Feb-06","Mercury",1,0.541,1.42521e-08
"45441",45441,702079,0.111,"Busarakhan","25-Feb-06","Mercury",1,0.111,2.92419e-09
"45513",45513,696954,0.025,"Chai","28-Feb-06","Mercury",1,0.025,6.586e-10
"45542",45542,698335,0.025,"Chai","28-Feb-06","Mercury",1,0.025,6.586e-10
"45569",45569,699823,0.041,"Chai","28-Feb-06","Mercury",1,0.041,1.0801e-09
"45604",45604,683377,0.025,"Boonsri","09-Mar-06","Mercury",1,0.025,6.586e-10
"45648",45648,684982,0.025,"Boonsri","09-Mar-06","Mercury",1,0.025,6.586e-10
"45689",45689,686660,0.025,"Boonsri","09-Mar-06","Mercury",1,0.025,6.586e-10
"45728",45728,707112,0.025,"Kannika","09-Mar-06","Mercury",1,0.025,6.586e-10
"45764",45764,708066,0.025,"Kannika","09-Mar-06","Mercury",1,0.025,6.586e-10
"45800",45800,709089,0.027,"Kannika","09-Mar-06","Mercury",1,0.027,7.11289e-10
"45837",45837,710045,0.029,"Sakda","09-Mar-06","Mercury",1,0.029,7.63977e-10
"45876",45876,711002,0.025,"Sakda","09-Mar-06","Mercury",1,0.025,6.586e-10
"45901",45901,712002,0.034,"Sakda","09-Mar-06","Mercury",1,0.034,8.95697e-10
"45927",45927,696994,0.031,"Chai","17-Mar-06","Mercury",1,0.031,8.16665e-10
"45965",45965,698373,0.025,"Chai","17-Mar-06","Mercury",1,0.025,6.586e-10
"46001",46001,699863,0.025,"Chai","17-Mar-06","Mercury",1,0.025,6.586e-10
"46037",46037,683428,0.025,"Boonsri","23-Mar-06","Mercury",1,0.025,6.586e-10
"46077",46077,685030,0.029,"Boonsri","23-Mar-06","Mercury",1,0.029,7.63977e-10
"46117",46117,686709,0.025,"Boonsri","23-Mar-06","Mercury",1,0.025,6.586e-10
"46157",46157,701160,0.026,"Somchair","23-Mar-06","Mercury",1,0.026,6.84944e-10
"46191",46191,702124,0.04,"Busarakhan","23-Mar-06","Mercury",1,0.04,1.05376e-09
"46263",46263,697035,0.025,"Chai","29-Mar-06","Mercury",1,0.025,6.586e-10
"46284",46284,698412,0.025,"Chai","29-Mar-06","Mercury",1,0.025,6.586e-10
"46316",46316,699901,0.025,"Chai","29-Mar-06","Mercury",1,0.025,6.586e-10
"46350",46350,683477,0.03,"Boonsri","06-Apr-06","Mercury",1,0.03,7.90321e-10
"46394",46394,685086,0.025,"Boonsri","06-Apr-06","Mercury",1,0.025,6.586e-10
"46436",46436,686759,0.025,"Boonsri","06-Apr-06","Mercury",1,0.025,6.586e-10
"46477",46477,707158,0.051,"Kannika","15-Apr-06","Mercury",1,0.051,1.34354e-09
"46517",46517,708119,0.025,"Kannika","15-Apr-06","Mercury",1,0.025,6.586e-10
"46553",46553,709135,0.255,"Kannika","15-Apr-06","Mercury",1,0.255,6.71772e-09
"46593",46593,710094,0.139,"Sakda","15-Apr-06","Mercury",1,0.139,3.66182e-09
"46632",46632,711044,0.025,"Sakda","15-Apr-06","Mercury",1,0.025,6.586e-10
"46667",46667,712037,0.027,"Sakda","15-Apr-06","Mercury",1,0.027,7.11289e-10
"46706",46706,697067,0.07,"Chai","23-Apr-06","Mercury",1,0.07,1.84408e-09
"46746",46746,698462,0.047,"Chai","23-Apr-06","Mercury",1,0.047,1.23817e-09
"46782",46782,699939,0.093,"Chai","23-Apr-06","Mercury",1,0.093,2.44999e-09
"46817",46817,683527,0.033,"Boonsri","27-Apr-06","Mercury",1,0.033,8.69353e-10
"46860",46860,685143,0.025,"Boonsri","27-Apr-06","Mercury",1,0.025,6.586e-10
"46904",46904,686809,0.025,"Boonsri","27-Apr-06","Mercury",1,0.025,6.586e-10
"46935",46935,701203,0.074,"Somchair","27-Apr-06","Mercury",1,0.074,1.94946e-09
"46976",46976,702168,0.033,"Busarakhan","27-Apr-06","Mercury",1,0.033,8.69353e-10
"47150",47150,683576,0.041,"Boonsri","03-May-06","Mercury",1,0.041,1.0801e-09
"47198",47198,685202,0.032,"Boonsri","03-May-06","Mercury",1,0.032,8.43009e-10
"47244",47244,686848,0.027,"Boonsri","03-May-06","Mercury",1,0.027,7.11289e-10
"47287",47287,707206,0.025,"Kannika","11-May-06","Mercury",1,0.025,6.586e-10
"47317",47317,708172,0.025,"Kannika","11-May-06","Mercury",1,0.025,6.586e-10
"47358",47358,709184,0.025,"Kannika","11-May-06","Mercury",1,0.025,6.586e-10
"47398",47398,710141,0.025,"Sakda","11-May-06","Mercury",1,0.025,6.586e-10
"47428",47428,711096,0.035,"Sakda","11-May-06","Mercury",1,0.035,9.22041e-10
"47456",47456,712085,0.033,"Sakda","11-May-06","Mercury",1,0.033,8.69353e-10
"47498",47498,683631,0.037,"Boonsri","25-May-06","Mercury",1,0.037,9.74729e-10
"47542",47542,685264,0.029,"Boonsri","25-May-06","Mercury",1,0.029,7.63977e-10
"47586",47586,686900,0.03,"Boonsri","25-May-06","Mercury",1,0.03,7.90321e-10
"47766",47766,701253,0.034,"Somchair","31-May-06","Mercury",1,0.034,8.95697e-10
"47808",47808,702214,0.028,"Busarakhan","31-May-06","Mercury",1,0.028,7.37633e-10
"47831",47831,697186,0.025,"Chai","01-Jun-06","Mercury",1,0.025,6.586e-10
"47869",47869,698591,0.025,"Chai","01-Jun-06","Mercury",1,0.025,6.586e-10
"47906",47906,700056,0.025,"Chai","01-Jun-06","Mercury",1,0.025,6.586e-10
"47949",47949,683682,0.115,"Boonsri","08-Jun-06","Mercury",1,0.115,3.02956e-09
"47993",47993,685324,0.105,"Boonsri","08-Jun-06","Mercury",1,0.105,2.76612e-09
"48036",48036,686951,0.125,"Boonsri","08-Jun-06","Mercury",1,0.125,3.293e-09
"48076",48076,710174,0.025,"Sakda","08-Jun-06","Mercury",1,0.025,6.586e-10
"48121",48121,711136,0.042,"Sakda","08-Jun-06","Mercury",1,0.042,1.10645e-09
"48164",48164,712130,0.025,"Sakda","08-Jun-06","Mercury",1,0.025,6.586e-10
"48209",48209,697234,0.025,"Chai","18-Jun-06","Mercury",1,0.025,6.586e-10
"48252",48252,698646,0.032,"Chai","18-Jun-06","Mercury",1,0.032,8.43009e-10
"48294",48294,700103,0.025,"Chai","18-Jun-06","Mercury",1,0.025,6.586e-10
"48339",48339,683733,0.084,"Boonsri","22-Jun-06","Mercury",1,0.084,2.2129e-09
"48381",48381,685383,0.107,"Boonsri","22-Jun-06","Mercury",1,0.107,2.81881e-09
"48424",48424,687003,0.12,"Boonsri","22-Jun-06","Mercury",1,0.12,3.16128e-09
"48467",48467,701301,0.025,"Somchair","25-Jun-06","Mercury",1,0.025,6.586e-10
"48513",48513,702249,0.122,"Busarakhan","25-Jun-06","Mercury",1,0.122,3.21397e-09
"48648",48648,708228,0.096,"Kannika","26-Jun-06","Mercury",1,0.096,2.52903e-09
"48692",48692,709231,0.128,"Kannika","26-Jun-06","Mercury",1,0.128,3.37203e-09
"48737",48737,697284,0.089,"Chai","09-Jul-06","Mercury",1,0.089,2.34462e-09
"48784",48784,698704,0.132,"Chai","09-Jul-06","Mercury",1,0.132,3.47741e-09
"48829",48829,700154,0.045,"Chai","09-Jul-06","Mercury",1,0.045,1.18548e-09
"48876",48876,707295,0.025,"Kannika","11-Jul-06","Mercury",1,0.025,6.586e-10
"48922",48922,708289,0.025,"Kannika","11-Jul-06","Mercury",1,0.025,6.586e-10
"48966",48966,709285,0.025,"Kannika","11-Jul-06","Mercury",1,0.025,6.586e-10
"49012",49012,683782,0.076,"Boonsri","13-Jul-06","Mercury",1,0.076,2.00215e-09
"49063",49063,685442,0.041,"Boonsri","13-Jul-06","Mercury",1,0.041,1.0801e-09
"49113",49113,687056,0.042,"Boonsri","13-Jul-06","Mercury",1,0.042,1.10645e-09
"49162",49162,710229,0.052,"Sakda","13-Jul-06","Mercury",1,0.052,1.36989e-09
"49209",49209,711198,0.025,"Sakda","13-Jul-06","Mercury",1,0.025,6.586e-10
"49254",49254,712184,0.025,"Sakda","13-Jul-06","Mercury",1,0.025,6.586e-10
"49295",49295,697333,0.106,"Chai","15-Jul-06","Mercury",1,0.106,2.79247e-09
"49335",49335,698760,0.098,"Chai","15-Jul-06","Mercury",1,0.098,2.58171e-09
"49374",49374,700203,0.062,"Chai","15-Jul-06","Mercury",1,0.062,1.63333e-09
"49418",49418,701356,0.031,"Somchair","16-Jul-06","Mercury",1,0.031,8.16665e-10
"49464",49464,702304,0.053,"Busarakhan","16-Jul-06","Mercury",1,0.053,1.39623e-09
"49511",49511,683840,0.08,"Boonsri","27-Jul-06","Mercury",1,0.08,2.10752e-09
"49562",49562,685508,0.049,"Boonsri","27-Jul-06","Mercury",1,0.049,1.29086e-09
"49612",49612,687114,0.105,"Boonsri","27-Jul-06","Mercury",1,0.105,2.76612e-09
"49691",49691,683898,0.052,"Boonsri","10-Aug-06","Mercury",1,0.052,1.36989e-09
"49736",49736,685574,0.025,"Boonsri","10-Aug-06","Mercury",1,0.025,6.586e-10
"49780",49780,687172,0.066,"Boonsri","10-Aug-06","Mercury",1,0.066,1.73871e-09
"49823",49823,707348,0.025,"Kannika","10-Aug-06","Mercury",1,0.025,6.586e-10
"49870",49870,708349,0.025,"Kannika","10-Aug-06","Mercury",1,0.025,6.586e-10
"49916",49916,709338,0.025,"Kannika","10-Aug-06","Mercury",1,0.025,6.586e-10
"49963",49963,710283,0.025,"Sakda","10-Aug-06","Mercury",1,0.025,6.586e-10
"50011",50011,711259,0.025,"Sakda","10-Aug-06","Mercury",1,0.025,6.586e-10
"50057",50057,712238,0.044,"Sakda","10-Aug-06","Mercury",1,0.044,1.15914e-09
"50103",50103,701409,0.025,"Somchair","13-Aug-06","Mercury",1,0.025,6.586e-10
"50148",50148,702357,0.192,"Busarakhan","13-Aug-06","Mercury",1,0.192,5.05805e-09
"50193",50193,697382,0.025,"Chai","18-Aug-06","Mercury",1,0.025,6.586e-10
"50239",50239,698817,0.082,"Chai","18-Aug-06","Mercury",1,0.082,2.16021e-09
"50284",50284,700252,0.025,"Chai","18-Aug-06","Mercury",1,0.025,6.586e-10
"50331",50331,683950,0.03,"Boonsri","24-Aug-06","Mercury",1,0.03,7.90321e-10
"50383",50383,685634,0.025,"Boonsri","24-Aug-06","Mercury",1,0.025,6.586e-10
"50433",50433,687224,0.07,"Boonsri","24-Aug-06","Mercury",1,0.07,1.84408e-09
"50527",50527,697430,0.025,"Chai","27-Aug-06","Mercury",1,0.025,6.586e-10
"50568",50568,698873,0.025,"Chai","27-Aug-06","Mercury",1,0.025,6.586e-10
"50607",50607,700300,0.025,"Chai","27-Aug-06","Mercury",1,0.025,6.586e-10
"50696",50696,698930,0.038,"Chai","02-Sep-06","Mercury",1,0.038,1.00107e-09
"50740",50740,700350,0.115,"Chai","02-Sep-06","Mercury",1,0.115,3.02956e-09
"50787",50787,684009,0.025,"Boonsri","07-Sep-06","Mercury",1,0.025,6.586e-10
"50815",50815,685700,0.025,"Boonsri","07-Sep-06","Mercury",1,0.025,6.586e-10
"50842",50842,687283,0.025,"Boonsri","07-Sep-06","Mercury",1,0.025,6.586e-10
"50867",50867,710337,0.06,"Sakda","07-Sep-06","Mercury",1,0.06,1.58064e-09
"50913",50913,711320,0.06,"Sakda","07-Sep-06","Mercury",1,0.06,1.58064e-09
"50957",50957,712292,0.038,"Sakda","07-Sep-06","Mercury",1,0.038,1.00107e-09
"51002",51002,707401,0.025,"Kannika","14-Sep-06","Mercury",1,0.025,6.586e-10
"51048",51048,708410,0.026,"Kannika","14-Sep-06","Mercury",1,0.026,6.84944e-10
"51092",51092,709392,0.025,"Kannika","14-Sep-06","Mercury",1,0.025,6.586e-10
"51139",51139,684044,0.025,"Boonsri","21-Sep-06","Mercury",1,0.025,6.586e-10
"51191",51191,685743,0.025,"Boonsri","21-Sep-06","Mercury",1,0.025,6.586e-10
"51241",51241,687318,0.025,"Boonsri","21-Sep-06","Mercury",1,0.025,6.586e-10
"51290",51290,701462,0.03,"Somchair","22-Sep-06","Mercury",1,0.03,7.90321e-10
"51335",51335,702410,0.038,"Busarakhan","22-Sep-06","Mercury",1,0.038,1.00107e-09
"51424",51424,697525,0.039,"Chai","29-Sep-06","Mercury",1,0.039,1.02742e-09
"51464",51464,698983,0.037,"Chai","29-Sep-06","Mercury",1,0.037,9.74729e-10
"51503",51503,700396,0.03,"Chai","29-Sep-06","Mercury",1,0.03,7.90321e-10
"51546",51546,701513,0.025,"Somchair","06-Oct-06","Mercury",1,0.025,6.586e-10
"51591",51591,702461,0.025,"Busarakhan","06-Oct-06","Mercury",1,0.025,6.586e-10
"51636",51636,697574,0.92,"Chai","08-Oct-06","Mercury",1,0.92,2.42365e-08
"51682",51682,699040,0.138,"Chai","08-Oct-06","Mercury",1,0.138,3.63547e-09
"51726",51726,700445,0.627,"Chai","08-Oct-06","Mercury",1,0.627,1.65177e-08
"51812",51812,707452,0.025,"Kannika","12-Oct-06","Mercury",1,0.025,6.586e-10
"51858",51858,708468,0.025,"Kannika","12-Oct-06","Mercury",1,0.025,6.586e-10
"51902",51902,709443,0.025,"Kannika","12-Oct-06","Mercury",1,0.025,6.586e-10
"51947",51947,710388,0.025,"Sakda","12-Oct-06","Mercury",1,0.025,6.586e-10
"51993",51993,711378,0.065,"Sakda","12-Oct-06","Mercury",1,0.065,1.71236e-09
"52037",52037,712343,0.025,"Sakda","12-Oct-06","Mercury",1,0.025,6.586e-10
"52077",52077,697620,0.025,"Chai","15-Oct-06","Mercury",1,0.025,6.586e-10
"52099",52099,699093,0.025,"Chai","15-Oct-06","Mercury",1,0.025,6.586e-10
"52120",52120,700491,0.025,"Chai","15-Oct-06","Mercury",1,0.025,6.586e-10
"52148",52148,684152,0.054,"Boonsri","26-Oct-06","Mercury",1,0.054,1.42258e-09
"52200",52200,685809,0.025,"Boonsri","26-Oct-06","Mercury",1,0.025,6.586e-10
"52250",52250,687377,0.025,"Boonsri","26-Oct-06","Mercury",1,0.025,6.586e-10
"52300",52300,696310,1.035,"Kohsoom","28-Oct-06","Mercury",1,1.035,2.72661e-08
"52348",52348,684211,0.052,"Boonsri","09-Nov-06","Mercury",1,0.052,1.36989e-09
"52396",52396,685875,0.025,"Boonsri","09-Nov-06","Mercury",1,0.025,6.586e-10
"52443",52443,687435,0.025,"Boonsri","09-Nov-06","Mercury",1,0.025,6.586e-10
"52974",52974,684266,0.048,"Boonsri","23-Nov-06","Mercury",1,0.048,1.26451e-09
"53022",53022,685938,0.025,"Boonsri","23-Nov-06","Mercury",1,0.025,6.586e-10
"53069",53069,687490,0.025,"Boonsri","23-Nov-06","Mercury",1,0.025,6.586e-10
"53277",53277,684321,0.042,"Boonsri","07-Dec-06","Mercury",1,0.042,1.10645e-09
"53305",53305,686001,0.098,"Boonsri","07-Dec-06","Mercury",1,0.098,2.58171e-09
"53332",53332,687545,0.025,"Boonsri","07-Dec-06","Mercury",1,0.025,6.586e-10
"53358",53358,707557,0.06,"Kannika","07-Dec-06","Mercury",1,0.06,1.58064e-09
"53404",53404,708585,0.025,"Kannika","07-Dec-06","Mercury",1,0.025,6.586e-10
"53449",53449,709547,0.025,"Kannika","07-Dec-06","Mercury",1,0.025,6.586e-10
"53494",53494,710492,0.025,"Sakda","07-Dec-06","Mercury",1,0.025,6.586e-10
"53540",53540,711496,0.025,"Sakda","07-Dec-06","Mercury",1,0.025,6.586e-10
"53585",53585,712447,0.025,"Sakda","07-Dec-06","Mercury",1,0.025,6.586e-10
"53630",53630,697746,0.102,"Chai","10-Dec-06","Mercury",1,0.102,2.68709e-09
"53676",53676,699242,0.027,"Chai","10-Dec-06","Mercury",1,0.027,7.11289e-10
"53721",53721,700617,0.025,"Chai","10-Dec-06","Mercury",1,0.025,6.586e-10
"53766",53766,701617,0.05,"Somchair","13-Dec-06","Mercury",1,0.05,1.3172e-09
"53811",53811,702565,0.077,"Busarakhan","13-Dec-06","Mercury",1,0.077,2.02849e-09
"53850",53850,697791,0.049,"Chai","20-Dec-06","Mercury",1,0.049,1.29086e-09
"53888",53888,699296,0.025,"Chai","20-Dec-06","Mercury",1,0.025,6.586e-10
"53925",53925,700663,0.025,"Chai","20-Dec-06","Mercury",1,0.025,6.586e-10
"53969",53969,684356,0.05,"Boonsri","21-Dec-06","Mercury",1,0.05,1.3172e-09
"54021",54021,686044,0.035,"Boonsri","21-Dec-06","Mercury",1,0.035,9.22041e-10
"54071",54071,687580,0.033,"Boonsri","21-Dec-06","Mercury",1,0.033,8.69353e-10
"54170",54170,787641,0.043,"Boonsri","11-Jan-07","Mercury",1,0.043,1.13279e-09
"54221",54221,789264,0.048,"Boonsri","11-Jan-07","Mercury",1,0.048,1.26451e-09
"54271",54271,790715,0.03,"Boonsri","11-Jan-07","Mercury",1,0.03,7.90321e-10
"54320",54320,812951,0.025,"Kannika","11-Jan-07","Mercury",1,0.025,6.586e-10
"54371",54371,814022,0.025,"Kannika","11-Jan-07","Mercury",1,0.025,6.586e-10
"54420",54420,815173,0.025,"Kannika","11-Jan-07","Mercury",1,0.025,6.586e-10
"54470",54470,816238,0.035,"Sakda","11-Jan-07","Mercury",1,0.035,9.22041e-10
"54520",54520,817311,0.025,"Sakda","11-Jan-07","Mercury",1,0.025,6.586e-10
"54567",54567,818465,0.025,"Sakda","11-Jan-07","Mercury",1,0.025,6.586e-10
"54617",54617,801316,0.025,"Chai","18-Jan-07","Mercury",1,0.025,6.586e-10
"54667",54667,802813,0.025,"Chai","18-Jan-07","Mercury",1,0.025,6.586e-10
"54716",54716,804508,0.025,"Chai","18-Jan-07","Mercury",1,0.025,6.586e-10
"54765",54765,805989,0.036,"Somchair","24-Jan-07","Mercury",1,0.036,9.48385e-10
"54815",54815,807144,0.039,"Busarakhan","24-Jan-07","Mercury",1,0.039,1.02742e-09
"54866",54866,787699,0.037,"Boonsri","25-Jan-07","Mercury",1,0.037,9.74729e-10
"54918",54918,789331,0.04,"Boonsri","25-Jan-07","Mercury",1,0.04,1.05376e-09
"54968",54968,790773,0.027,"Boonsri","25-Jan-07","Mercury",1,0.027,7.11289e-10
"55061",55061,801365,0.025,"Chai","27-Jan-07","Mercury",1,0.025,6.586e-10
"55100",55100,802872,0.025,"Chai","27-Jan-07","Mercury",1,0.025,6.586e-10
"55137",55137,804558,0.025,"Chai","27-Jan-07","Mercury",1,0.025,6.586e-10
"55183",55183,787766,0.463,"Boonsri","08-Feb-07","Mercury",1,0.463,1.21973e-08
"55230",55230,813010,0.083,"Kannika","08-Feb-07","Mercury",1,0.083,2.18655e-09
"55283",55283,814089,0.025,"Kannika","08-Feb-07","Mercury",1,0.025,6.586e-10
"55334",55334,815232,0.025,"Kannika","08-Feb-07","Mercury",1,0.025,6.586e-10
"55385",55385,816296,0.025,"Sakda","15-Feb-07","Mercury",1,0.025,6.586e-10
"55437",55437,817376,0.056,"Sakda","15-Feb-07","Mercury",1,0.056,1.47527e-09
"55487",55487,818524,0.025,"Sakda","15-Feb-07","Mercury",1,0.025,6.586e-10
"55539",55539,801418,0.077,"Chai","16-Feb-07","Mercury",1,0.077,2.02849e-09
"55592",55592,802931,0.046,"Chai","16-Feb-07","Mercury",1,0.046,1.21182e-09
"55643",55643,804610,0.046,"Chai","16-Feb-07","Mercury",1,0.046,1.21182e-09
"55695",55695,787828,0.151,"Boonsri","22-Feb-07","Mercury",1,0.151,3.97795e-09
"55746",55746,789398,0.054,"Boonsri","22-Feb-07","Mercury",1,0.054,1.42258e-09
"55796",55796,790839,0.025,"Boonsri","22-Feb-07","Mercury",1,0.025,6.586e-10
"55849",55849,806057,0.032,"Somchair","22-Feb-07","Mercury",1,0.032,8.43009e-10
"55903",55903,807213,0.025,"Busarakhan","22-Feb-07","Mercury",1,0.025,6.586e-10
"55991",55991,801468,0.057,"Chai","28-Feb-07","Mercury",1,0.057,1.50161e-09
"56012",56012,802989,0.025,"Chai","28-Feb-07","Mercury",1,0.025,6.586e-10
"56032",56032,804660,0.032,"Chai","28-Feb-07","Mercury",1,0.032,8.43009e-10
"56061",56061,787895,0.025,"Boonsri","09-Mar-07","Mercury",1,0.025,6.586e-10
"56112",56112,789465,0.053,"Boonsri","09-Mar-07","Mercury",1,0.053,1.39623e-09
"56163",56163,790906,0.025,"Boonsri","09-Mar-07","Mercury",1,0.025,6.586e-10
"56214",56214,813071,0.078,"Kannika","15-Mar-07","Mercury",1,0.078,2.05483e-09
"56267",56267,814158,0.06,"Kannika","15-Mar-07","Mercury",1,0.06,1.58064e-09
"56318",56318,815293,0.065,"Kannika","15-Mar-07","Mercury",1,0.065,1.71236e-09
"56370",56370,816357,0.027,"Sakda","15-Mar-07","Mercury",1,0.027,7.11289e-10
"56423",56423,817445,0.032,"Sakda","15-Mar-07","Mercury",1,0.032,8.43009e-10
"56474",56474,818585,0.026,"Sakda","15-Mar-07","Mercury",1,0.026,6.84944e-10
"56526",56526,787961,0.025,"Boonsri","22-Mar-07","Mercury",1,0.025,6.586e-10
"56578",56578,789532,0.025,"Boonsri","22-Mar-07","Mercury",1,0.025,6.586e-10
"56629",56629,790971,0.025,"Boonsri","22-Mar-07","Mercury",1,0.025,6.586e-10
"56678",56678,801501,0.065,"Chai","23-Mar-07","Mercury",1,0.065,1.71236e-09
"56729",56729,803031,0.056,"Chai","23-Mar-07","Mercury",1,0.056,1.47527e-09
"56778",56778,804693,0.063,"Chai","23-Mar-07","Mercury",1,0.063,1.65967e-09
"56875",56875,806127,0.03,"Somchair","28-Mar-07","Mercury",1,0.03,7.90321e-10
"56928",56928,807282,0.025,"Busarakhan","28-Mar-07","Mercury",1,0.025,6.586e-10
"56974",56974,801555,0.056,"Chai","31-Mar-07","Mercury",1,0.056,1.47527e-09
"57016",57016,803093,0.052,"Chai","31-Mar-07","Mercury",1,0.052,1.36989e-09
"57046",57046,804728,0.05,"Chai","31-Mar-07","Mercury",1,0.05,1.3172e-09
"57090",57090,788029,0.026,"Boonsri","06-Apr-07","Mercury",1,0.026,6.84944e-10
"57141",57141,789600,0.047,"Boonsri","06-Apr-07","Mercury",1,0.047,1.23817e-09
"57192",57192,791038,0.055,"Boonsri","06-Apr-07","Mercury",1,0.055,1.44892e-09
"57243",57243,801608,0.025,"Chai","12-Apr-07","Mercury",1,0.025,6.586e-10
"57296",57296,803155,0.025,"Chai","12-Apr-07","Mercury",1,0.025,6.586e-10
"57347",57347,804778,0.025,"Chai","12-Apr-07","Mercury",1,0.025,6.586e-10
"57399",57399,813130,0.025,"Kannika","12-Apr-07","Mercury",1,0.025,6.586e-10
"57452",57452,814225,0.025,"Kannika","12-Apr-07","Mercury",1,0.025,6.586e-10
"57501",57501,815352,0.025,"Kannika","12-Apr-07","Mercury",1,0.025,6.586e-10
"57553",57553,816416,0.027,"Sakda","12-Apr-07","Mercury",1,0.027,7.11289e-10
"57606",57606,817512,0.03,"Sakda","12-Apr-07","Mercury",1,0.03,7.90321e-10
"57657",57657,818644,0.025,"Sakda","12-Apr-07","Mercury",1,0.025,6.586e-10
"57709",57709,788095,0.091,"Boonsri","19-Apr-07","Mercury",1,0.091,2.39731e-09
"57779",57779,806197,0.028,"Somchair","20-Apr-07","Mercury",1,0.028,7.37633e-10
"57832",57832,807352,0.025,"Busarakhan","20-Apr-07","Mercury",1,0.025,6.586e-10
"57910",57910,801664,0.025,"Chai","25-Apr-07","Mercury",1,0.025,6.586e-10
"57953",57953,803219,0.025,"Chai","25-Apr-07","Mercury",1,0.025,6.586e-10
"57995",57995,804834,0.025,"Chai","25-Apr-07","Mercury",1,0.025,6.586e-10
"58041",58041,788162,0.025,"Boonsri","10-May-07","Mercury",1,0.025,6.586e-10
"58092",58092,789666,0.048,"Boonsri","10-May-07","Mercury",1,0.048,1.26451e-09
"58143",58143,791103,0.06,"Boonsri","10-May-07","Mercury",1,0.06,1.58064e-09
"58194",58194,813191,0.03,"Kannika","10-May-07","Mercury",1,0.03,7.90321e-10
"58247",58247,814291,0.092,"Kannika","10-May-07","Mercury",1,0.092,2.42365e-09
"58299",58299,815414,0.025,"Kannika","10-May-07","Mercury",1,0.025,6.586e-10
"58351",58351,816477,0.025,"Sakda","10-May-07","Mercury",1,0.025,6.586e-10
"58404",58404,817581,0.025,"Sakda","10-May-07","Mercury",1,0.025,6.586e-10
"58456",58456,818705,0.025,"Sakda","10-May-07","Mercury",1,0.025,6.586e-10
"58508",58508,801716,0.025,"Chai","18-May-07","Mercury",1,0.025,6.586e-10
"58541",58541,803280,0.025,"Chai","18-May-07","Mercury",1,0.025,6.586e-10
"58566",58566,804879,0.025,"Chai","18-May-07","Mercury",1,0.025,6.586e-10
"58597",58597,788228,0.025,"Boonsri","24-May-07","Mercury",1,0.025,6.586e-10
"58648",58648,789733,0.025,"Boonsri","24-May-07","Mercury",1,0.025,6.586e-10
"58699",58699,791169,0.025,"Boonsri","24-May-07","Mercury",1,0.025,6.586e-10
"58796",58796,806265,0.038,"Somchair","26-May-07","Mercury",1,0.038,1.00107e-09
"58845",58845,807420,0.025,"Busarakhan","26-May-07","Mercury",1,0.025,6.586e-10
"58887",58887,801746,0.025,"Chai","31-May-07","Mercury",1,0.025,6.586e-10
"58911",58911,803319,0.027,"Chai","31-May-07","Mercury",1,0.027,7.11289e-10
"58947",58947,804908,0.025,"Chai","31-May-07","Mercury",1,0.025,6.586e-10
"58991",58991,788295,0.025,"Boonsri","07-Jun-07","Mercury",1,0.025,6.586e-10
"59042",59042,789801,0.025,"Boonsri","07-Jun-07","Mercury",1,0.025,6.586e-10
"59093",59093,791236,0.025,"Boonsri","07-Jun-07","Mercury",1,0.025,6.586e-10
"59294",59294,813251,0.026,"Kannika","09-Jun-07","Mercury",1,0.026,6.84944e-10
"59346",59346,814359,0.05,"Kannika","09-Jun-07","Mercury",1,0.05,1.3172e-09
"59448",59448,788361,0.025,"Boonsri","21-Jun-07","Mercury",1,0.025,6.586e-10
