,X,id,value,location,dates,measure,micrograms,value1,normal
59390,59390,815468,1.331,Kannika,09-Jun-07,Iron,1000,1331,3.51E-05
9959,9959,113973,1.33,Sakda,29-Apr-00,Iron,1000,1330,3.50E-05
11587,11587,108097,1.33,Busarakhan,28-Aug-00,Iron,1000,1330,3.50E-05
21698,21698,237718,1.33,Chai,24-Oct-02,Iron,1000,1330,3.50E-05
56104,56104,789451,1.327,Boonsri,09-Mar-07,Iron,1000,1327,3.50E-05
26882,26882,303731,1.323,Kannika,17-Sep-03,Iron,1000,1323,3.49E-05
11615,11615,110927,1.32,Kannika,28-Aug-00,Iron,1000,1320,3.48E-05
13065,13065,108235,1.32,Busarakhan,04-Dec-00,Iron,1000,1320,3.48E-05
13222,13222,111862,1.32,Kannika,30-Dec-00,Iron,1000,1320,3.48E-05
13647,13647,172233,1.32,Kannika,27-Jan-01,Iron,1000,1320,3.48E-05
37351,37351,593392,1.32,Boonsri,13-May-05,Iron,1000,1320,3.48E-05
30679,30679,515301,1.319,Busarakhan,30-May-04,Iron,1000,1319,3.47E-05
35845,35845,617445,1.319,Sakda,11-Mar-05,Iron,1000,1319,3.47E-05
8247,8247,52414,1.31,Kannika,16-Dec-99,Iron,1000,1310,3.45E-05
16519,16519,173225,1.31,Kannika,28-Aug-01,Iron,1000,1310,3.45E-05
28650,28650,522199,1.309,Sakda,29-Jan-04,Iron,1000,1309,3.45E-05
56155,56155,790892,1.304,Boonsri,09-Mar-07,Iron,1000,1304,3.44E-05
56363,56363,816350,1.302,Sakda,15-Mar-07,Iron,1000,1302,3.43E-05
9928,9928,113172,1.3,Sakda,29-Apr-00,Iron,1000,1300,3.42E-05
13881,13881,168933,1.3,Busarakhan,18-Feb-01,Iron,1000,1300,3.42E-05
71547,71547,905953,1.3,Somchair,19-Oct-08,Iron,1000,1300,3.42E-05
72350,72350,906009,1.3,Somchair,17-Nov-08,Iron,1000,1300,3.42E-05
55788,55788,790825,1.292,Boonsri,22-Feb-07,Iron,1000,1292,3.40E-05
10782,10782,104821,1.29,Chai,28-Jun-00,Iron,1000,1290,3.40E-05
21801,21801,242211,1.29,Kannika,26-Oct-02,Iron,1000,1290,3.40E-05
55738,55738,789384,1.286,Boonsri,22-Feb-07,Iron,1000,1286,3.39E-05
42538,42538,608012,1.285,Somchair,23-Oct-05,Iron,1000,1285,3.39E-05
23257,23257,299071,1.282,Chai,03-Feb-03,Iron,1000,1282,3.38E-05
12858,12858,108202,1.28,Busarakhan,24-Nov-00,Iron,1000,1280,3.37E-05
33856,33856,511872,1.279,Chai,09-Dec-04,Iron,1000,1279,3.37E-05
83500,83500,1327894,1.278,Decha,17-Jan-10,Iron,1000,1278,3.37E-05
11855,11855,104135,1.27,Kohsoom,10-Sep-00,Iron,1000,1270,3.35E-05
13169,13169,104238,1.27,Kohsoom,10-Dec-00,Iron,1000,1270,3.35E-05
18284,18284,242695,1.27,Kannika,26-Mar-02,Iron,1000,1270,3.35E-05
24008,24008,303555,1.261,Kannika,21-Mar-03,Iron,1000,1261,3.32E-05
21776,21776,239187,1.26,Busarakhan,26-Oct-02,Iron,1000,1260,3.32E-05
21826,21826,242907,1.26,Kannika,26-Oct-02,Iron,1000,1260,3.32E-05
26933,26933,304776,1.253,Sakda,18-Sep-03,Iron,1000,1253,3.30E-05
36071,36071,608609,1.253,Busarakhan,24-Mar-05,Iron,1000,1253,3.30E-05
5518,5518,48233,1.25,Somchair,27-May-99,Iron,1000,1250,3.29E-05
6969,6969,48366,1.25,Somchair,18-Sep-99,Iron,1000,1250,3.29E-05
9202,9202,103899,1.25,Kohsoom,12-Mar-00,Iron,1000,1250,3.29E-05
9382,9382,113134,1.25,Sakda,23-Mar-00,Iron,1000,1250,3.29E-05
12935,12935,112627,1.25,Kannika,25-Nov-00,Iron,1000,1250,3.29E-05
13326,13326,115057,1.25,Sakda,30-Dec-00,Iron,1000,1250,3.29E-05
18382,18382,245480,1.25,Sakda,28-Mar-02,Iron,1000,1250,3.29E-05
18602,18602,227485,1.25,Boonsri,25-Apr-02,Iron,1000,1250,3.29E-05
35128,35128,618413,1.246,Sakda,11-Feb-05,Iron,1000,1246,3.28E-05
675,675,2721,1.24,Boonsri,11-Apr-98,Iron,1000,1240,3.27E-05
7743,7743,51222,1.24,Kannika,26-Nov-99,Iron,1000,1240,3.27E-05
8112,8112,52836,1.24,Sakda,15-Dec-99,Iron,1000,1240,3.27E-05
21648,21648,235833,1.24,Chai,24-Oct-02,Iron,1000,1240,3.27E-05
14169,14169,173790,1.23,Sakda,22-Mar-01,Iron,1000,1230,3.24E-05
5464,5464,53002,1.22,Sakda,26-May-99,Iron,1000,1220,3.21E-05
6265,6265,51084,1.22,Kannika,25-Jul-99,Iron,1000,1220,3.21E-05
7535,7535,41315,1.22,Boonsri,05-Nov-99,Iron,1000,1220,3.21E-05
10285,10285,114012,1.22,Sakda,26-May-00,Iron,1000,1220,3.21E-05
13535,13535,173718,1.22,Sakda,25-Jan-01,Iron,1000,1220,3.21E-05
20130,20130,238348,1.22,Somchair,26-Jul-02,Iron,1000,1220,3.21E-05
28518,28518,515152,1.22,Busarakhan,23-Jan-04,Iron,1000,1220,3.21E-05
25564,25564,304350,1.214,Sakda,26-Jun-03,Iron,1000,1214,3.20E-05
28494,28494,514400,1.212,Somchair,23-Jan-04,Iron,1000,1212,3.19E-05
34966,34966,613573,1.211,Kannika,11-Feb-05,Iron,1000,1211,3.19E-05
7017,7017,51155,1.21,Kannika,19-Sep-99,Iron,1000,1210,3.19E-05
14031,14031,172268,1.21,Kannika,24-Feb-01,Iron,1000,1210,3.19E-05
56053,56053,787881,1.207,Boonsri,09-Mar-07,Iron,1000,1207,3.18E-05
3884,3884,52049,1.2,Kannika,21-Jan-99,Iron,1000,1200,3.16E-05
18357,18357,244786,1.2,Sakda,28-Mar-02,Iron,1000,1200,3.16E-05
65263,65263,910488,1.2,Kannika,10-Jan-08,Iron,1000,1200,3.16E-05
70706,70706,905900,1.2,Somchair,21-Sep-08,Iron,1000,1200,3.16E-05
76149,76149,1009442,1.2,Somchair,25-Apr-09,Iron,1000,1200,3.16E-05
80387,80387,1008888,1.2,Chai,22-Sep-09,Iron,1000,1200,3.16E-05
60755,60755,805078,1.191,Chai,19-Jul-07,Iron,1000,1191,3.14E-05
4778,4778,52115,1.19,Kannika,24-Mar-99,Iron,1000,1190,3.13E-05
9412,9412,113935,1.18,Sakda,23-Mar-00,Iron,1000,1180,3.11E-05
13619,13619,171489,1.18,Kannika,27-Jan-01,Iron,1000,1180,3.11E-05
21725,21725,234923,1.18,Kohsoom,26-Oct-02,Iron,1000,1180,3.11E-05
55687,55687,787814,1.171,Boonsri,22-Feb-07,Iron,1000,1171,3.08E-05
64072,64072,806639,1.169,Somchair,28-Nov-07,Iron,1000,1169,3.08E-05
22886,22886,293442,1.168,Boonsri,23-Jan-03,Iron,1000,1168,3.08E-05
32887,32887,519583,1.165,Kannika,09-Oct-04,Iron,1000,1165,3.07E-05
8915,8915,111501,1.16,Kannika,18-Feb-00,Iron,1000,1160,3.06E-05
13563,13563,174464,1.16,Sakda,25-Jan-01,Iron,1000,1160,3.06E-05
18820,18820,243419,1.16,Kannika,27-Apr-02,Iron,1000,1160,3.06E-05
28598,28598,520697,1.16,Sakda,29-Jan-04,Iron,1000,1160,3.06E-05
35571,35571,589833,1.158,Boonsri,11-Mar-05,Iron,1000,1158,3.05E-05
24139,24139,299834,1.154,Chai,29-Mar-03,Iron,1000,1154,3.04E-05
29875,29875,513605,1.153,Chai,12-Apr-04,Iron,1000,1153,3.04E-05
4752,4752,51360,1.15,Kannika,24-Mar-99,Iron,1000,1150,3.03E-05
6746,6746,52702,1.15,Sakda,31-Aug-99,Iron,1000,1150,3.03E-05
7113,7113,53132,1.15,Sakda,21-Sep-99,Iron,1000,1150,3.03E-05
65347,65347,912308,1.15,Kannika,10-Jan-08,Iron,1000,1150,3.03E-05
29924,29924,515265,1.146,Busarakhan,16-Apr-04,Iron,1000,1146,3.02E-05
35031,35031,615526,1.146,Kannika,11-Feb-05,Iron,1000,1146,3.02E-05
50141,50141,702350,1.144,Busarakhan,13-Aug-06,Iron,1000,1144,3.01E-05
36689,36689,617496,1.143,Sakda,08-Apr-05,Iron,1000,1143,3.01E-05
897,897,8909,1.14,Kannika,18-Apr-98,Iron,1000,1140,3.00E-05
5329,5329,45861,1.14,Kohsoom,15-May-99,Iron,1000,1140,3.00E-05
6338,6338,53829,1.14,Sakda,26-Jul-99,Iron,1000,1140,3.00E-05
9990,9990,114768,1.14,Sakda,29-Apr-00,Iron,1000,1140,3.00E-05
10315,10315,114806,1.14,Sakda,26-May-00,Iron,1000,1140,3.00E-05
11561,11561,107289,1.14,Somchair,27-Aug-00,Iron,1000,1140,3.00E-05
56920,56920,807268,1.136,Busarakhan,28-Mar-07,Iron,1000,1136,2.99E-05
62753,62753,805308,1.135,Chai,07-Oct-07,Iron,1000,1135,2.99E-05
36444,36444,591580,1.132,Boonsri,08-Apr-05,Iron,1000,1132,2.98E-05
25289,25289,299984,1.131,Chai,13-Jun-03,Iron,1000,1131,2.98E-05
11777,11777,96992,1.13,Boonsri,08-Sep-00,Iron,1000,1130,2.98E-05
17330,17330,173290,1.13,Kannika,23-Nov-01,Iron,1000,1130,2.98E-05
18889,18889,245508,1.13,Sakda,27-Apr-02,Iron,1000,1130,2.98E-05
23306,23306,292854,1.123,Boonsri,13-Feb-03,Iron,1000,1123,2.96E-05
6415,6415,53866,1.12,Sakda,28-Jul-99,Iron,1000,1120,2.95E-05
67133,67133,902384,1.12,Chai,28-Apr-08,Iron,1000,1120,2.95E-05
22860,22860,292822,1.119,Boonsri,23-Jan-03,Iron,1000,1119,2.95E-05
4337,4337,51326,1.11,Kannika,26-Feb-99,Iron,1000,1110,2.92E-05
4668,4668,48169,1.11,Somchair,19-Mar-99,Iron,1000,1110,2.92E-05
29222,29222,503554,1.108,Boonsri,26-Feb-04,Iron,1000,1108,2.92E-05
28624,28624,521409,1.102,Sakda,29-Jan-04,Iron,1000,1102,2.90E-05
53109,53109,696357,1.102,Kohsoom,25-Nov-06,Iron,1000,1102,2.90E-05
5434,5434,52587,1.1,Sakda,26-May-99,Iron,1000,1100,2.90E-05
6794,6794,53898,1.1,Sakda,31-Aug-99,Iron,1000,1100,2.90E-05
7953,7953,46519,1.1,Chai,09-Dec-99,Iron,1000,1100,2.90E-05
8650,8650,114656,1.1,Sakda,19-Jan-00,Iron,1000,1100,2.90E-05
10255,10255,113211,1.1,Sakda,26-May-00,Iron,1000,1100,2.90E-05
15787,15787,175391,1.1,Sakda,21-Jun-01,Iron,1000,1100,2.90E-05
17959,17959,236355,1.1,Chai,18-Feb-02,Iron,1000,1100,2.90E-05
17978,17978,237297,1.1,Chai,18-Feb-02,Iron,1000,1100,2.90E-05
18308,18308,243391,1.1,Kannika,26-Mar-02,Iron,1000,1100,2.90E-05
67306,67306,906245,1.1,Busarakhan,03-May-08,Iron,1000,1100,2.90E-05
71591,71591,906544,1.1,Busarakhan,19-Oct-08,Iron,1000,1100,2.90E-05
71946,71946,910917,1.1,Kannika,07-Nov-08,Iron,1000,1100,2.90E-05
72216,72216,902851,1.1,Chai,15-Nov-08,Iron,1000,1100,2.90E-05
72395,72395,906600,1.1,Busarakhan,17-Nov-08,Iron,1000,1100,2.90E-05
72919,72919,910972,1.1,Kannika,12-Dec-08,Iron,1000,1100,2.90E-05
73189,73189,906110,1.1,Somchair,15-Dec-08,Iron,1000,1100,2.90E-05
76195,76195,1010218,1.1,Busarakhan,25-Apr-09,Iron,1000,1100,2.90E-05
80277,80277,1006138,1.1,Chai,22-Sep-09,Iron,1000,1100,2.90E-05
80345,80345,1007526,1.1,Chai,22-Sep-09,Iron,1000,1100,2.90E-05
121555,121555,3443829,1.095,Kannika,24-Sep-15,Iron,1000,1095,2.88E-05
4804,4804,52519,1.09,Sakda,25-Mar-99,Iron,1000,1090,2.87E-05
4833,4833,52938,1.09,Sakda,25-Mar-99,Iron,1000,1090,2.87E-05
28907,28907,514421,1.086,Somchair,14-Feb-04,Iron,1000,1086,2.86E-05
108260,108260,2166465,1.085,Decha,21-Nov-13,Iron,1000,1085,2.86E-05
7851,7851,53197,1.08,Sakda,26-Nov-99,Iron,1000,1080,2.85E-05
8276,8276,97490,1.08,Boonsri,14-Jan-00,Iron,1000,1080,2.85E-05
33940,33940,520304,1.076,Kannika,11-Dec-04,Iron,1000,1076,2.83E-05
37570,37570,617549,1.076,Sakda,13-May-05,Iron,1000,1076,2.83E-05
3399,3399,5026,1.07,Kohsoom,13-Dec-98,Iron,1000,1070,2.82E-05
9868,9868,111576,1.07,Kannika,29-Apr-00,Iron,1000,1070,2.82E-05
10642,10642,110851,1.07,Kannika,25-Jun-00,Iron,1000,1070,2.82E-05
11908,11908,114155,1.07,Sakda,21-Sep-00,Iron,1000,1070,2.82E-05
16178,16178,169116,1.07,Busarakhan,28-Jul-01,Iron,1000,1070,2.82E-05
17940,17940,235403,1.07,Chai,18-Feb-02,Iron,1000,1070,2.82E-05
28813,28813,503521,1.068,Boonsri,12-Feb-04,Iron,1000,1068,2.81E-05
25114,25114,299291,1.065,Chai,25-May-03,Iron,1000,1065,2.81E-05
14319,14319,173048,1.06,Kannika,25-Mar-01,Iron,1000,1060,2.79E-05
40926,40926,602751,1.06,Kohsoom,28-Aug-05,Iron,1000,1060,2.79E-05
62898,62898,815693,1.06,Kannika,13-Oct-07,Iron,1000,1060,2.79E-05
35500,35500,604786,1.058,Chai,28-Feb-05,Iron,1000,1058,2.79E-05
9002,9002,107863,1.05,Busarakhan,19-Feb-00,Iron,1000,1050,2.77E-05
12252,12252,104170,1.05,Kohsoom,15-Oct-00,Iron,1000,1050,2.77E-05
16879,16879,172515,1.05,Kannika,25-Sep-01,Iron,1000,1050,2.77E-05
62504,62504,813413,1.05,Kannika,30-Sep-07,Iron,1000,1050,2.77E-05
35736,35736,614563,1.047,Kannika,11-Mar-05,Iron,1000,1047,2.76E-05
121589,121589,3444382,1.045,Kannika,24-Sep-15,Iron,1000,1045,2.75E-05
3754,3754,52450,1.04,Sakda,16-Jan-99,Iron,1000,1040,2.74E-05
8166,8166,54032,1.04,Sakda,15-Dec-99,Iron,1000,1040,2.74E-05
9322,9322,107093,1.04,Somchair,19-Mar-00,Iron,1000,1040,2.74E-05
18653,18653,229255,1.04,Boonsri,25-Apr-02,Iron,1000,1040,2.74E-05
37484,37484,615657,1.04,Kannika,13-May-05,Iron,1000,1040,2.74E-05
35774,35774,615565,1.039,Kannika,11-Mar-05,Iron,1000,1039,2.74E-05
33875,33875,514011,1.032,Chai,09-Dec-04,Iron,1000,1032,2.72E-05
62228,62228,802086,1.032,Chai,21-Sep-07,Iron,1000,1032,2.72E-05
5595,5595,51424,1.03,Kannika,28-May-99,Iron,1000,1030,2.71E-05
18332,18332,244083,1.03,Sakda,28-Mar-02,Iron,1000,1030,2.71E-05
18843,18843,244112,1.03,Sakda,27-Apr-02,Iron,1000,1030,2.71E-05
32388,32388,514677,1.03,Somchair,04-Sep-04,Iron,1000,1030,2.71E-05
24114,24114,299167,1.029,Chai,29-Mar-03,Iron,1000,1029,2.71E-05
28863,28863,512335,1.027,Chai,13-Feb-04,Iron,1000,1027,2.71E-05
5791,5791,47501,1.02,Chai,19-Jun-99,Iron,1000,1020,2.69E-05
7089,7089,52734,1.02,Sakda,21-Sep-99,Iron,1000,1020,2.69E-05
16491,16491,172481,1.02,Kannika,28-Aug-01,Iron,1000,1020,2.69E-05
18260,18260,241991,1.02,Kannika,26-Mar-02,Iron,1000,1020,2.69E-05
32019,32019,521674,1.016,Sakda,19-Aug-04,Iron,1000,1016,2.68E-05
26749,26749,298208,1.014,Kohsoom,13-Sep-03,Iron,1000,1014,2.67E-05
15900,15900,158962,1.01,Boonsri,27-Jul-01,Iron,1000,1010,2.66E-05
15948,15948,160327,1.01,Boonsri,27-Jul-01,Iron,1000,1010,2.66E-05
16575,16575,174713,1.01,Sakda,29-Aug-01,Iron,1000,1010,2.66E-05
38391,38391,617607,1.009,Sakda,10-Jun-05,Iron,1000,1009,2.66E-05
49639,49639,696144,1.002,Kohsoom,29-Jul-06,Iron,1000,1002,2.64E-05
2049,2049,8597,1,Kannika,25-Aug-98,Iron,1000,1000,2.63E-05
2109,2109,9555,1,Kannika,25-Aug-98,Iron,1000,1000,2.63E-05
10614,10614,114844,1,Sakda,24-Jun-00,Iron,1000,1000,2.63E-05
13762,13762,166795,1,Chai,17-Feb-01,Iron,1000,1000,2.63E-05
18406,18406,238240,1,Somchair,29-Mar-02,Iron,1000,1000,2.63E-05
21901,21901,244996,1,Sakda,26-Oct-02,Iron,1000,1000,2.63E-05
32863,32863,518874,1,Kannika,09-Oct-04,Iron,1000,1000,2.63E-05
72305,72305,905109,1,Chai,15-Nov-08,Iron,1000,1000,2.63E-05
73009,73009,912795,1,Kannika,12-Dec-08,Iron,1000,1000,2.63E-05
78805,78805,1009639,1,Somchair,26-Jul-09,Iron,1000,1000,2.63E-05
79610,79610,1009699,1,Somchair,28-Aug-09,Iron,1000,1000,2.63E-05
81519,81519,1009853,1,Somchair,30-Oct-09,Iron,1000,1000,2.63E-05
88448,88448,1344316,1,Chai,04-Sep-10,Iron,1000,1000,2.63E-05
112949,112949,2624550,1,Sakda,22-Aug-14,Iron,1000,1000,2.63E-05
62081,62081,788611,0.998,Boonsri,20-Sep-07,Iron,1000,998,2.63E-05
29506,29506,522268,0.997,Sakda,19-Mar-04,Iron,1000,997,2.63E-05
24801,24801,299260,0.996,Chai,18-May-03,Iron,1000,996,2.62E-05
48460,48460,701294,0.995,Somchair,25-Jun-06,Iron,1000,995,2.62E-05
23386,23386,303159,0.992,Kannika,21-Feb-03,Iron,1000,992,2.61E-05
4309,4309,50908,0.99,Kannika,26-Feb-99,Iron,1000,990,2.61E-05
4859,4859,53699,0.99,Sakda,25-Mar-99,Iron,1000,990,2.61E-05
8007,8007,47696,0.99,Chai,09-Dec-99,Iron,1000,990,2.61E-05
11882,11882,113360,0.99,Sakda,21-Sep-00,Iron,1000,990,2.61E-05
13732,13732,166076,0.99,Chai,17-Feb-01,Iron,1000,990,2.61E-05
43980,43980,602916,0.982,Kohsoom,18-Dec-05,Iron,1000,982,2.59E-05
7041,7041,51550,0.98,Kannika,19-Sep-99,Iron,1000,980,2.58E-05
8592,8592,113060,0.98,Sakda,19-Jan-00,Iron,1000,980,2.58E-05
9148,9148,97566,0.98,Boonsri,10-Mar-00,Iron,1000,980,2.58E-05
14199,14199,174536,0.98,Sakda,22-Mar-01,Iron,1000,980,2.58E-05
65305,65305,911391,0.98,Kannika,10-Jan-08,Iron,1000,980,2.58E-05
65427,65427,914167,0.98,Sakda,12-Jan-08,Iron,1000,980,2.58E-05
67090,67090,912401,0.98,Kannika,14-Apr-08,Iron,1000,980,2.58E-05
67219,67219,904643,0.98,Chai,28-Apr-08,Iron,1000,980,2.58E-05
73235,73235,906705,0.98,Busarakhan,15-Dec-08,Iron,1000,980,2.58E-05
78846,78846,1010415,0.98,Busarakhan,26-Jul-09,Iron,1000,980,2.58E-05
90550,90550,1352105,0.98,Sakda,11-Dec-10,Iron,1000,980,2.58E-05
35992,35992,606346,0.975,Chai,17-Mar-05,Iron,1000,975,2.57E-05
121798,121798,3443877,0.975,Kannika,08-Oct-15,Iron,1000,975,2.57E-05
3858,3858,51292,0.97,Kannika,21-Jan-99,Iron,1000,970,2.56E-05
32079,32079,512780,0.97,Chai,23-Aug-04,Iron,1000,970,2.56E-05
90580,90580,1352714,0.97,Sakda,11-Dec-10,Iron,1000,970,2.56E-05
24355,24355,292964,0.962,Boonsri,24-Apr-03,Iron,1000,962,2.53E-05
33820,33820,512996,0.962,Chai,05-Dec-04,Iron,1000,962,2.53E-05
5958,5958,53038,0.96,Sakda,25-Jun-99,Iron,1000,960,2.53E-05
8061,8061,49239,0.96,Busarakhan,10-Dec-99,Iron,1000,960,2.53E-05
11669,11669,112524,0.96,Kannika,28-Aug-00,Iron,1000,960,2.53E-05
14610,14610,166150,0.96,Chai,27-Apr-01,Iron,1000,960,2.53E-05
14639,14639,166869,0.96,Chai,27-Apr-01,Iron,1000,960,2.53E-05
16604,16604,175459,0.96,Sakda,29-Aug-01,Iron,1000,960,2.53E-05
16957,16957,174748,0.96,Sakda,25-Sep-01,Iron,1000,960,2.53E-05
65387,65387,913212,0.96,Sakda,12-Jan-08,Iron,1000,960,2.53E-05
43333,43333,602871,0.956,Kohsoom,27-Nov-05,Iron,1000,956,2.52E-05
26153,26153,293198,0.954,Boonsri,07-Aug-03,Iron,1000,954,2.51E-05
33895,33895,518914,0.954,Kannika,11-Dec-04,Iron,1000,954,2.51E-05
28410,28410,511271,0.952,Chai,22-Jan-04,Iron,1000,952,2.51E-05
43857,43857,594165,0.951,Boonsri,16-Dec-05,Iron,1000,951,2.51E-05
4194,4194,46956,0.95,Chai,18-Feb-99,Iron,1000,950,2.50E-05
16406,16406,168442,0.95,Somchair,28-Aug-01,Iron,1000,950,2.50E-05
18130,18130,237321,0.95,Chai,16-Mar-02,Iron,1000,950,2.50E-05
67176,67176,903509,0.95,Chai,28-Apr-08,Iron,1000,950,2.50E-05
71991,71991,911834,0.95,Kannika,07-Nov-08,Iron,1000,950,2.50E-05
72260,72260,903986,0.95,Chai,15-Nov-08,Iron,1000,950,2.50E-05
72731,72731,906654,0.95,Busarakhan,05-Dec-08,Iron,1000,950,2.50E-05
75889,75889,1008470,0.95,Chai,18-Apr-09,Iron,1000,950,2.50E-05
80139,80139,1023018,0.95,Kannika,09-Sep-09,Iron,1000,950,2.50E-05
90520,90520,1351496,0.95,Sakda,11-Dec-10,Iron,1000,950,2.50E-05
27822,27822,301053,0.948,Busarakhan,22-Nov-03,Iron,1000,948,2.50E-05
59491,59491,789854,0.945,Boonsri,21-Jun-07,Iron,1000,945,2.49E-05
121827,121827,3444430,0.945,Kannika,08-Oct-15,Iron,1000,945,2.49E-05
23981,23981,303194,0.944,Kannika,21-Mar-03,Iron,1000,944,2.49E-05
7454,7454,52766,0.94,Sakda,23-Oct-99,Iron,1000,940,2.48E-05
15578,15578,168372,0.94,Somchair,21-Jun-01,Iron,1000,940,2.48E-05
72964,72964,911889,0.94,Kannika,12-Dec-08,Iron,1000,940,2.48E-05
90370,90370,1343428,0.94,Chai,11-Dec-10,Iron,1000,940,2.48E-05
119755,119755,3445895,0.94,Sakda,18-Jun-15,Iron,1000,940,2.48E-05
38289,38289,613757,0.934,Kannika,10-Jun-05,Iron,1000,934,2.46E-05
53014,53014,685924,0.934,Boonsri,23-Nov-06,Iron,1000,934,2.46E-05
2079,2079,9072,0.93,Kannika,25-Aug-98,Iron,1000,930,2.45E-05
10810,10810,105625,0.93,Chai,28-Jun-00,Iron,1000,930,2.45E-05
21220,21220,229559,0.93,Boonsri,10-Oct-02,Iron,1000,930,2.45E-05
66875,66875,913353,0.93,Sakda,11-Apr-08,Iron,1000,930,2.45E-05
72036,72036,912740,0.93,Kannika,07-Nov-08,Iron,1000,930,2.45E-05
78007,78007,1010352,0.93,Busarakhan,28-Jun-09,Iron,1000,930,2.45E-05
79044,79044,1022952,0.93,Kannika,08-Aug-09,Iron,1000,930,2.45E-05
114276,114276,2623690,0.93,Kannika,09-Oct-14,Iron,1000,930,2.45E-05
119787,119787,3446449,0.93,Sakda,18-Jun-15,Iron,1000,930,2.45E-05
121664,121664,3445483,0.93,Sakda,25-Sep-15,Iron,1000,930,2.45E-05
32689,32689,502890,0.923,Boonsri,24-Sep-04,Iron,1000,923,2.43E-05
62132,62132,790121,0.922,Boonsri,20-Sep-07,Iron,1000,922,2.43E-05
4164,4164,46165,0.92,Chai,18-Feb-99,Iron,1000,920,2.42E-05
6193,6193,45932,0.92,Kohsoom,24-Jul-99,Iron,1000,920,2.42E-05
7427,7427,52344,0.92,Kannika,22-Oct-99,Iron,1000,920,2.42E-05
14349,14349,166113,0.92,Chai,31-Mar-01,Iron,1000,920,2.42E-05
67047,67047,911484,0.92,Kannika,14-Apr-08,Iron,1000,920,2.42E-05
72691,72691,906063,0.92,Somchair,05-Dec-08,Iron,1000,920,2.42E-05
73144,73144,915669,0.92,Sakda,12-Dec-08,Iron,1000,920,2.42E-05
121857,121857,3444979,0.92,Kannika,08-Oct-15,Iron,1000,920,2.42E-05
24976,24976,300857,0.918,Busarakhan,22-May-03,Iron,1000,918,2.42E-05
121944,121944,3446638,0.915,Sakda,08-Oct-15,Iron,1000,915,2.41E-05
42579,42579,608960,0.914,Busarakhan,23-Oct-05,Iron,1000,914,2.41E-05
43820,43820,592567,0.913,Boonsri,16-Dec-05,Iron,1000,913,2.41E-05
7980,7980,47286,0.91,Chai,09-Dec-99,Iron,1000,910,2.40E-05
16752,16752,167048,0.91,Chai,22-Sep-01,Iron,1000,910,2.40E-05
18081,18081,235427,0.91,Chai,16-Mar-02,Iron,1000,910,2.40E-05
67004,67004,910581,0.91,Kannika,14-Apr-08,Iron,1000,910,2.40E-05
73768,73768,1010800,0.91,Decha,21-Jan-09,Iron,1000,910,2.40E-05
76415,76415,1021598,0.91,Kannika,08-May-09,Iron,1000,910,2.40E-05
78954,78954,1020701,0.91,Kannika,08-Aug-09,Iron,1000,910,2.40E-05
80455,80455,1009764,0.91,Somchair,24-Sep-09,Iron,1000,910,2.40E-05
89689,89689,1352055,0.91,Sakda,10-Nov-10,Iron,1000,910,2.40E-05
29332,29332,511400,0.909,Chai,12-Mar-04,Iron,1000,909,2.39E-05
3780,3780,52871,0.9,Sakda,16-Jan-99,Iron,1000,900,2.37E-05
6367,6367,52663,0.9,Sakda,28-Jul-99,Iron,1000,900,2.37E-05
7373,7373,51187,0.9,Kannika,22-Oct-99,Iron,1000,900,2.37E-05
24163,24163,300421,0.9,Somchair,30-Mar-03,Iron,1000,900,2.37E-05
30121,30121,522298,0.9,Sakda,23-Apr-04,Iron,1000,900,2.37E-05
73099,73099,914715,0.9,Sakda,12-Dec-08,Iron,1000,900,2.37E-05
75613,75613,1022687,0.9,Kannika,17-Apr-09,Iron,1000,900,2.37E-05
76369,76369,1020504,0.9,Kannika,08-May-09,Iron,1000,900,2.37E-05
76461,76461,1022755,0.9,Kannika,08-May-09,Iron,1000,900,2.37E-05
80095,80095,1021861,0.9,Kannika,09-Sep-09,Iron,1000,900,2.37E-05
57082,57082,788015,0.898,Boonsri,06-Apr-07,Iron,1000,898,2.37E-05
36255,36255,602473,0.895,Kohsoom,27-Mar-05,Iron,1000,895,2.36E-05
51375,51375,696251,0.895,Kohsoom,23-Sep-06,Iron,1000,895,2.36E-05
34725,34725,593036,0.891,Boonsri,28-Jan-05,Iron,1000,891,2.35E-05
1455,1455,8510,0.89,Kannika,29-Jun-98,Iron,1000,890,2.34E-05
4113,4113,42148,0.89,Boonsri,11-Feb-99,Iron,1000,890,2.34E-05
4696,4696,48937,0.89,Busarakhan,19-Mar-99,Iron,1000,890,2.34E-05
7137,7137,53930,0.89,Sakda,21-Sep-99,Iron,1000,890,2.34E-05
13822,13822,165325,0.89,Kohsoom,18-Feb-01,Iron,1000,890,2.34E-05
17536,17536,171835,0.89,Kannika,21-Dec-01,Iron,1000,890,2.34E-05
17671,17671,175555,0.89,Sakda,21-Dec-01,Iron,1000,890,2.34E-05
25136,25136,299957,0.89,Chai,25-May-03,Iron,1000,890,2.34E-05
76507,76507,1023912,0.89,Sakda,08-May-09,Iron,1000,890,2.34E-05
77962,77962,1009576,0.89,Somchair,28-Jun-09,Iron,1000,890,2.34E-05
78999,78999,1021795,0.89,Kannika,08-Aug-09,Iron,1000,890,2.34E-05
97847,97847,1962896,0.89,Boonsri,26-Jan-12,Iron,1000,890,2.34E-05
23900,23900,304261,0.883,Sakda,20-Mar-03,Iron,1000,883,2.33E-05
