,X,id,value,location,dates,measure,micrograms,value1,normal
24676,24676,299232,15.4,Chai,27-Apr-03,Copper,1,15.4,4.06E-07
47424,47424,711088,15.4,Sakda,11-May-06,Copper,1,15.4,4.06E-07
94230,94230,1643632,15.4,Kohsoom,13-Jul-11,Copper,1,15.4,4.06E-07
33474,33474,512942,15.37,Chai,21-Nov-04,Copper,1,15.37,4.05E-07
51854,51854,708460,15.37,Kannika,12-Oct-06,Copper,1,15.37,4.05E-07
116355,116355,3443464,15.35,Kannika,08-Jan-15,Copper,1,15.35,4.04E-07
118122,118122,3385478,15.31,Decha,21-Mar-15,Copper,1,15.31,4.03E-07
22278,22278,244333,15.3,Sakda,21-Nov-02,Copper,1,15.3,4.03E-07
88605,88605,1325035,15.3,Boonsri,25-Sep-10,Copper,1,15.3,4.03E-07
51331,51331,702406,15.26,Busarakhan,22-Sep-06,Copper,1,15.26,4.02E-07
55987,55987,801464,15.24,Chai,28-Feb-07,Copper,1,15.24,4.01E-07
44447,44447,698205,15.2,Chai,19-Jan-06,Copper,1,15.2,4.00E-07
23880,23880,294147,15.17,Boonsri,20-Mar-03,Copper,1,15.17,4.00E-07
24804,24804,299263,15.17,Chai,18-May-03,Copper,1,15.17,4.00E-07
57775,57775,806189,15.13,Somchair,20-Apr-07,Copper,1,15.13,3.99E-07
63045,63045,818986,15.13,Sakda,13-Oct-07,Copper,1,15.13,3.99E-07
28716,28716,513459,15.06,Chai,30-Jan-04,Copper,1,15.06,3.97E-07
48962,48962,709281,15.04,Kannika,11-Jul-06,Copper,1,15.04,3.96E-07
17513,17513,165647,15.03,Kohsoom,09-Dec-01,Copper,1,15.03,3.96E-07
4755,4755,51363,15,Kannika,24-Mar-99,Copper,1,15,3.95E-07
4781,4781,52118,15,Kannika,24-Mar-99,Copper,1,15,3.95E-07
4862,4862,53702,15,Sakda,25-Mar-99,Copper,1,15,3.95E-07
5546,5546,49005,15,Busarakhan,27-May-99,Copper,1,15,3.95E-07
5697,5697,42285,15,Boonsri,06-Jun-99,Copper,1,15,3.95E-07
5863,5863,51047,15,Kannika,23-Jun-99,Copper,1,15,3.95E-07
6124,6124,46352,15,Chai,22-Jul-99,Copper,1,15,3.95E-07
6268,6268,51087,15,Kannika,25-Jul-99,Copper,1,15,3.95E-07
6876,6876,46423,15,Chai,16-Sep-99,Copper,1,15,3.95E-07
7092,7092,52737,15,Sakda,21-Sep-99,Copper,1,15,3.95E-07
7164,7164,41284,15,Boonsri,10-Oct-99,Copper,1,15,3.95E-07
10561,10561,113252,15,Sakda,24-Jun-00,Copper,1,15,3.95E-07
11645,11645,111726,15,Kannika,28-Aug-00,Copper,1,15,3.95E-07
11753,11753,114923,15,Sakda,29-Aug-00,Copper,1,15,3.95E-07
12886,12886,111034,15,Kannika,25-Nov-00,Copper,1,15,3.95E-07
12912,12912,111831,15,Kannika,25-Nov-00,Copper,1,15,3.95E-07
13436,13436,168196,15,Somchair,17-Jan-01,Copper,1,15,3.95E-07
14530,14530,159546,15,Boonsri,19-Apr-01,Copper,1,15,3.95E-07
14875,14875,174576,15,Sakda,30-Apr-01,Copper,1,15,3.95E-07
14960,14960,159579,15,Boonsri,04-May-01,Copper,1,15,3.95E-07
76153,76153,1009448,15,Somchair,25-Apr-09,Copper,1,15,3.95E-07
53884,53884,699288,14.99,Chai,20-Dec-06,Copper,1,14.99,3.95E-07
8537,8537,111467,14.96,Kannika,19-Jan-00,Copper,1,14.96,3.94E-07
59596,59596,801778,14.95,Chai,21-Jun-07,Copper,1,14.95,3.94E-07
16055,16055,173197,14.9,Kannika,27-Jul-01,Copper,1,14.9,3.93E-07
75149,75149,1011284,14.9,Achara,19-Mar-09,Copper,1,14.9,3.93E-07
127930,127930,3302210,14.9,Sakda,19-Aug-16,Copper,1,14.9,3.93E-07
59290,59290,813247,14.81,Kannika,09-Jun-07,Copper,1,14.81,3.90E-07
21026,21026,235766,14.8,Chai,25-Sep-02,Copper,1,14.8,3.90E-07
86805,86805,1354873,14.8,Kohsoom,23-Jun-10,Copper,1,14.8,3.90E-07
44729,44729,702032,14.78,Busarakhan,28-Jan-06,Copper,1,14.78,3.89E-07
22050,22050,228760,14.74,Boonsri,07-Nov-02,Copper,1,14.74,3.88E-07
88641,88641,1325769,14.731,Boonsri,25-Sep-10,Copper,1,14.731,3.88E-07
19539,19539,236565,14.73,Chai,21-Jun-02,Copper,1,14.73,3.88E-07
20890,20890,242148,14.67,Kannika,21-Sep-02,Copper,1,14.67,3.86E-07
28323,28323,298299,14.64,Kohsoom,20-Dec-03,Copper,1,14.64,3.86E-07
34487,34487,608517,14.63,Busarakhan,22-Jan-05,Copper,1,14.63,3.85E-07
24701,24701,299898,14.62,Chai,27-Apr-03,Copper,1,14.62,3.85E-07
19657,19657,242776,14.6,Kannika,22-Jun-02,Copper,1,14.6,3.85E-07
113598,113598,2625594,14.6,Sakda,06-Sep-14,Copper,1,14.6,3.85E-07
113566,113566,2625097,14.58,Sakda,06-Sep-14,Copper,1,14.58,3.84E-07
49205,49205,711190,14.57,Sakda,13-Jul-06,Copper,1,14.57,3.84E-07
8742,8742,98320,14.53,Boonsri,10-Feb-00,Copper,1,14.53,3.83E-07
125957,125957,3302073,14.52,Sakda,13-May-16,Copper,1,14.52,3.83E-07
20765,20765,235740,14.5,Chai,13-Sep-02,Copper,1,14.5,3.82E-07
16986,16986,175495,14.47,Sakda,25-Sep-01,Copper,1,14.47,3.81E-07
59038,59038,789793,14.4,Boonsri,07-Jun-07,Copper,1,14.4,3.79E-07
125989,125989,3302608,14.38,Sakda,13-May-16,Copper,1,14.38,3.79E-07
24478,24478,303937,14.34,Kannika,25-Apr-03,Copper,1,14.34,3.78E-07
28932,28932,515193,14.3,Busarakhan,14-Feb-04,Copper,1,14.3,3.77E-07
57497,57497,815348,14.3,Kannika,12-Apr-07,Copper,1,14.3,3.77E-07
100696,100696,2221703,14.3,Kohsoom,26-Jul-12,Copper,1,14.3,3.77E-07
113534,113534,2624600,14.272,Sakda,06-Sep-14,Copper,1,14.272,3.76E-07
59444,59444,788353,14.26,Boonsri,21-Jun-07,Copper,1,14.26,3.76E-07
33878,33878,514014,14.23,Chai,09-Dec-04,Copper,1,14.23,3.75E-07
28442,28442,512268,14.22,Chai,22-Jan-04,Copper,1,14.22,3.75E-07
44800,44800,701074,14.2,Somchair,29-Jan-06,Copper,1,14.2,3.74E-07
23061,23061,304198,14.19,Sakda,24-Jan-03,Copper,1,14.19,3.74E-07
27758,27758,304838,14.18,Sakda,20-Nov-03,Copper,1,14.18,3.74E-07
51943,51943,710384,14.16,Sakda,12-Oct-06,Copper,1,14.16,3.73E-07
113746,113746,2624151,14.15,Kannika,11-Sep-14,Copper,1,14.15,3.73E-07
55381,55381,816292,14.13,Sakda,15-Feb-07,Copper,1,14.13,3.72E-07
30766,30766,503769,14.04,Boonsri,11-Jun-04,Copper,1,14.04,3.70E-07
2862,2862,3007,14,Boonsri,07-Nov-98,Copper,1,14,3.69E-07
4088,4088,41776,14,Boonsri,11-Feb-99,Copper,1,14,3.69E-07
4912,4912,41841,14,Boonsri,16-Apr-99,Copper,1,14,3.69E-07
5113,5113,50982,14,Kannika,23-Apr-99,Copper,1,14,3.69E-07
5332,5332,45864,14,Kohsoom,15-May-99,Copper,1,14,3.69E-07
5745,5745,46312,14,Chai,19-Jun-99,Copper,1,14,3.69E-07
5913,5913,52219,14,Kannika,23-Jun-99,Copper,1,14,3.69E-07
6725,6725,52283,14,Kannika,30-Aug-99,Copper,1,14,3.69E-07
11073,11073,105666,14,Chai,21-Jul-00,Copper,1,14,3.69E-07
11858,11858,104138,14,Kohsoom,10-Sep-00,Copper,1,14,3.69E-07
12604,12604,97857,14,Boonsri,10-Nov-00,Copper,1,14,3.69E-07
12835,12835,115026,14,Sakda,23-Nov-00,Copper,1,14,3.69E-07
14584,14584,165398,14,Kohsoom,27-Apr-01,Copper,1,14,3.69E-07
14642,14642,166872,14,Chai,27-Apr-01,Copper,1,14,3.69E-07
14817,14817,173088,14,Kannika,29-Apr-01,Copper,1,14,3.69E-07
14984,14984,160262,14,Boonsri,04-May-01,Copper,1,14,3.69E-07
15157,15157,172380,14,Kannika,27-May-01,Copper,1,14,3.69E-07
15187,15187,173123,14,Kannika,27-May-01,Copper,1,14,3.69E-07
15247,15247,174611,14,Sakda,27-May-01,Copper,1,14,3.69E-07
15427,15427,160293,14,Boonsri,06-Jun-01,Copper,1,14,3.69E-07
20445,20445,243523,14,Kannika,21-Aug-02,Copper,1,14,3.69E-07
70385,70385,910811,14,Kannika,07-Sep-08,Copper,1,14,3.69E-07
88802,88802,1327102,14,Somchair,30-Sep-10,Copper,1,14,3.69E-07
101914,101914,2221811,14,Kohsoom,25-Oct-12,Copper,1,14,3.69E-07
46972,46972,702164,13.97,Busarakhan,27-Apr-06,Copper,1,13.97,3.68E-07
60850,60850,806385,13.91,Somchair,22-Jul-07,Copper,1,13.91,3.66E-07
117196,117196,3445720,13.9,Sakda,12-Feb-15,Copper,1,13.9,3.66E-07
121918,121918,3446087,13.9,Sakda,08-Oct-15,Copper,1,13.9,3.66E-07
16960,16960,174751,13.87,Sakda,25-Sep-01,Copper,1,13.87,3.65E-07
47046,47046,697105,13.82,Chai,30-Apr-06,Copper,1,13.82,3.64E-07
126918,126918,3300478,13.79,Kannika,01-Jul-16,Copper,1,13.79,3.63E-07
17333,17333,173293,13.78,Kannika,23-Nov-01,Copper,1,13.78,3.63E-07
28628,28628,521415,13.77,Sakda,29-Jan-04,Copper,1,13.77,3.63E-07
31997,31997,520919,13.77,Sakda,19-Aug-04,Copper,1,13.77,3.63E-07
45211,45211,684930,13.72,Boonsri,24-Feb-06,Copper,1,13.72,3.61E-07
127988,127988,3303280,13.7,Sakda,19-Aug-16,Copper,1,13.7,3.61E-07
8452,8452,107829,13.68,Busarakhan,15-Jan-00,Copper,1,13.68,3.60E-07
17539,17539,171838,13.66,Kannika,21-Dec-01,Copper,1,13.66,3.60E-07
122573,122573,3444479,13.61,Kannika,19-Nov-15,Copper,1,13.61,3.59E-07
21003,21003,245637,13.6,Sakda,21-Sep-02,Copper,1,13.6,3.58E-07
122606,122606,3445027,13.6,Kannika,19-Nov-15,Copper,1,13.6,3.58E-07
126021,126021,3303143,13.59,Sakda,13-May-16,Copper,1,13.59,3.58E-07
58644,58644,789725,13.54,Boonsri,24-May-07,Copper,1,13.54,3.57E-07
24555,24555,300830,13.48,Busarakhan,26-Apr-03,Copper,1,13.48,3.55E-07
21394,21394,242176,13.46,Kannika,12-Oct-02,Copper,1,13.46,3.55E-07
34135,34135,591237,13.44,Boonsri,14-Jan-05,Copper,1,13.44,3.54E-07
34218,34218,613530,13.43,Kannika,16-Jan-05,Copper,1,13.43,3.54E-07
93508,93508,1626301,13.43,Tansanee,10-Jun-11,Copper,1,13.43,3.54E-07
24308,24308,299200,13.42,Chai,20-Apr-03,Copper,1,13.42,3.54E-07
42313,42313,604131,13.42,Chai,20-Oct-05,Copper,1,13.42,3.54E-07
36448,36448,591586,13.41,Boonsri,08-Apr-05,Copper,1,13.41,3.53E-07
15550,15550,167659,13.4,Chai,19-Jun-01,Copper,1,13.4,3.53E-07
19753,19753,245562,13.4,Sakda,22-Jun-02,Copper,1,13.4,3.53E-07
116071,116071,2623787,13.35,Kannika,11-Dec-14,Copper,1,13.35,3.52E-07
122540,122540,3443925,13.35,Kannika,19-Nov-15,Copper,1,13.35,3.52E-07
27458,27458,303764,13.34,Kannika,25-Oct-03,Copper,1,13.34,3.51E-07
55742,55742,789390,13.33,Boonsri,22-Feb-07,Copper,1,13.33,3.51E-07
53807,53807,702561,13.3,Busarakhan,13-Dec-06,Copper,1,13.3,3.50E-07
122705,122705,3446686,13.28,Sakda,19-Nov-15,Copper,1,13.28,3.50E-07
17059,17059,160426,13.24,Boonsri,12-Oct-01,Copper,1,13.24,3.49E-07
24957,24957,300486,13.24,Somchair,22-May-03,Copper,1,13.24,3.49E-07
44955,44955,707070,13.24,Kannika,10-Feb-06,Copper,1,13.24,3.49E-07
48335,48335,683729,13.22,Boonsri,22-Jun-06,Copper,1,13.22,3.48E-07
59190,59190,817642,13.22,Sakda,07-Jun-07,Copper,1,13.22,3.48E-07
22889,22889,293445,13.21,Boonsri,23-Jan-03,Copper,1,13.21,3.48E-07
117162,117162,3445167,13.21,Sakda,12-Feb-15,Copper,1,13.21,3.48E-07
44130,44130,684779,13.2,Boonsri,13-Jan-06,Copper,1,13.2,3.48E-07
32392,32392,514683,13.19,Somchair,04-Sep-04,Copper,1,13.19,3.47E-07
19392,19392,236536,13.17,Chai,12-Jun-02,Copper,1,13.17,3.47E-07
36885,36885,603585,13.08,Chai,21-Apr-05,Copper,1,13.08,3.45E-07
124066,124066,3300242,13.08,Kannika,11-Feb-16,Copper,1,13.08,3.45E-07
30738,30738,502612,13.04,Boonsri,11-Jun-04,Copper,1,13.04,3.44E-07
53273,53273,684317,13.02,Boonsri,07-Dec-06,Copper,1,13.02,3.43E-07
87887,87887,1324961,13.0061,Boonsri,18-Aug-10,Copper,1,13.0061,3.43E-07
88703,88703,1325078,13.0061,Boonsri,29-Sep-10,Copper,1,13.0061,3.43E-07
4807,4807,52522,13,Sakda,25-Mar-99,Copper,1,13,3.42E-07
4836,4836,52941,13,Sakda,25-Mar-99,Copper,1,13,3.42E-07
4936,4936,42217,13,Boonsri,16-Apr-99,Copper,1,13,3.42E-07
5888,5888,51459,13,Kannika,23-Jun-99,Copper,1,13,3.42E-07
5986,5986,53800,13,Sakda,25-Jun-99,Copper,1,13,3.42E-07
6418,6418,53869,13,Sakda,28-Jul-99,Copper,1,13,3.42E-07
6749,6749,52705,13,Sakda,31-Aug-99,Copper,1,13,3.42E-07
6773,6773,53104,13,Sakda,31-Aug-99,Copper,1,13,3.42E-07
6900,6900,47190,13,Chai,16-Sep-99,Copper,1,13,3.42E-07
7020,7020,51158,13,Kannika,19-Sep-99,Copper,1,13,3.42E-07
7068,7068,52315,13,Kannika,19-Sep-99,Copper,1,13,3.42E-07
10813,10813,105628,13,Chai,28-Jun-00,Copper,1,13,3.42E-07
10843,10843,106420,13,Chai,28-Jun-00,Copper,1,13,3.42E-07
11310,11310,114888,13,Sakda,29-Jul-00,Copper,1,13,3.42E-07
12654,12654,104207,13,Kohsoom,12-Nov-00,Copper,1,13,3.42E-07
12990,12990,105837,13,Chai,03-Dec-00,Copper,1,13,3.42E-07
13068,13068,108238,13,Busarakhan,04-Dec-00,Copper,1,13,3.42E-07
13277,13277,113466,13,Sakda,30-Dec-00,Copper,1,13,3.42E-07
14442,14442,168265,13,Somchair,31-Mar-01,Copper,1,13,3.42E-07
14613,14613,166153,13,Chai,27-Apr-01,Copper,1,13,3.42E-07
14671,14671,167588,13,Chai,27-Apr-01,Copper,1,13,3.42E-07
15127,15127,171636,13,Kannika,27-May-01,Copper,1,13,3.42E-07
15337,15337,169045,13,Busarakhan,28-May-01,Copper,1,13,3.42E-07
47989,47989,685316,12.97,Boonsri,08-Jun-06,Copper,1,12.97,3.42E-07
55179,55179,787758,12.97,Boonsri,08-Feb-07,Copper,1,12.97,3.42E-07
25001,25001,304326,12.92,Sakda,22-May-03,Copper,1,12.92,3.40E-07
87963,87963,1326365,12.9008,Boonsri,18-Aug-10,Copper,1,12.9008,3.40E-07
88739,88739,1326482,12.9008,Boonsri,29-Sep-10,Copper,1,12.9008,3.40E-07
34333,34333,616411,12.9,Sakda,16-Jan-05,Copper,1,12.9,3.40E-07
117230,117230,3446271,12.85,Sakda,12-Feb-15,Copper,1,12.85,3.39E-07
122639,122639,3445580,12.85,Sakda,19-Nov-15,Copper,1,12.85,3.39E-07
25568,25568,304356,12.82,Sakda,26-Jun-03,Copper,1,12.82,3.38E-07
113843,113843,2625641,12.82,Sakda,12-Sep-14,Copper,1,12.82,3.38E-07
31701,31701,510661,12.792,Kohsoom,25-Jul-04,Copper,1,12.792,3.37E-07
124793,124793,3301985,12.79,Sakda,11-Mar-16,Copper,1,12.79,3.37E-07
55691,55691,787820,12.76,Boonsri,22-Feb-07,Copper,1,12.76,3.36E-07
124126,124126,3301373,12.71,Kannika,11-Feb-16,Copper,1,12.71,3.35E-07
15581,15581,168375,12.7,Somchair,21-Jun-01,Copper,1,12.7,3.35E-07
28958,28958,518649,12.68,Kannika,19-Feb-04,Copper,1,12.68,3.34E-07
39799,39799,608810,12.652,Busarakhan,24-Jul-05,Copper,1,12.652,3.33E-07
117356,117356,3385422,12.63,Decha,14-Feb-15,Copper,1,12.63,3.33E-07
47865,47865,698583,12.616,Chai,01-Jun-06,Copper,1,12.616,3.32E-07
30412,30412,520121,12.6,Kannika,22-May-04,Copper,1,12.6,3.32E-07
88765,88765,1355048,12.6,Kohsoom,29-Sep-10,Copper,1,12.6,3.32E-07
107652,107652,2166893,12.6,Achara,18-Oct-13,Copper,1,12.6,3.32E-07
121889,121889,3445536,12.6,Sakda,08-Oct-15,Copper,1,12.6,3.32E-07
29604,29604,501275,12.57,Boonsri,26-Mar-04,Copper,1,12.57,3.31E-07
88067,88067,1354990,12.5,Kohsoom,26-Aug-10,Copper,1,12.5,3.29E-07
62231,62231,802089,12.485,Chai,21-Sep-07,Copper,1,12.485,3.29E-07
28696,28696,512306,12.47,Chai,30-Jan-04,Copper,1,12.47,3.29E-07
28788,28788,502310,12.46,Boonsri,12-Feb-04,Copper,1,12.46,3.28E-07
24066,24066,297966,12.45,Kohsoom,23-Mar-03,Copper,1,12.45,3.28E-07
129659,129659,3300669,12.43,Kannika,11-Nov-16,Copper,1,12.43,3.27E-07
46628,46628,711036,12.42,Sakda,15-Apr-06,Copper,1,12.42,3.27E-07
100948,100948,1963457,12.41,Boonsri,23-Aug-12,Copper,1,12.41,3.27E-07
31587,31587,513787,12.4,Chai,18-Jul-04,Copper,1,12.4,3.27E-07
54516,54516,817303,12.4,Sakda,11-Jan-07,Copper,1,12.4,3.27E-07
89402,89402,1328764,12.4,Achara,22-Oct-10,Copper,1,12.4,3.27E-07
60006,60006,789928,12.39,Boonsri,05-Jul-07,Copper,1,12.39,3.26E-07
38117,38117,608707,12.38,Busarakhan,29-May-05,Copper,1,12.38,3.26E-07
125893,125893,3300947,12.38,Kannika,13-May-16,Copper,1,12.38,3.26E-07
57292,57292,803147,12.37,Chai,12-Apr-07,Copper,1,12.37,3.26E-07
35777,35777,615568,12.34,Kannika,11-Mar-05,Copper,1,12.34,3.25E-07
40441,40441,608862,12.28,Busarakhan,14-Aug-05,Copper,1,12.28,3.24E-07
15641,15641,171673,12.2,Kannika,21-Jun-01,Copper,1,12.2,3.21E-07
24828,24828,299929,12.18,Chai,18-May-03,Copper,1,12.18,3.21E-07
16634,16634,159030,12.1,Boonsri,14-Sep-01,Copper,1,12.1,3.19E-07
36330,36330,604888,12.1,Chai,31-Mar-05,Copper,1,12.1,3.19E-07
54118,54118,696415,12.06,Kohsoom,23-Dec-06,Copper,1,12.06,3.18E-07
96829,96829,1615817,12.053,Boonsri,26-Nov-11,Copper,1,12.053,3.18E-07
51420,51420,697521,12.05,Chai,29-Sep-06,Copper,1,12.05,3.17E-07
127959,127959,3302745,12.05,Sakda,19-Aug-16,Copper,1,12.05,3.17E-07
88677,88677,1326439,12.034,Boonsri,25-Sep-10,Copper,1,12.034,3.17E-07
44201,44201,707028,12.032,Kannika,13-Jan-06,Copper,1,12.032,3.17E-07
45170,45170,683325,12.03,Boonsri,24-Feb-06,Copper,1,12.03,3.17E-07
84675,84675,1327979,12.03,Decha,18-Mar-10,Copper,1,12.03,3.17E-07
678,678,2724,12,Boonsri,11-Apr-98,Copper,1,12,3.16E-07
837,837,6509,12,Somchair,17-Apr-98,Copper,1,12,3.16E-07
1270,1270,2804,12,Boonsri,06-Jun-98,Copper,1,12,3.16E-07
1302,1302,4867,12,Kohsoom,27-Jun-98,Copper,1,12,3.16E-07
1489,1489,8994,12,Kannika,29-Jun-98,Copper,1,12,3.16E-07
4962,4962,45832,12,Kohsoom,22-Apr-99,Copper,1,12,3.16E-07
5230,5230,53736,12,Sakda,26-Apr-99,Copper,1,12,3.16E-07
5673,5673,41905,12,Boonsri,06-Jun-99,Copper,1,12,3.16E-07
6557,6557,46391,12,Chai,28-Aug-99,Copper,1,12,3.16E-07
11175,11175,110889,12,Kannika,28-Jul-00,Copper,1,12,3.16E-07
12041,12041,110964,12,Kannika,23-Sep-00,Copper,1,12,3.16E-07
12282,12282,104976,12,Chai,16-Oct-00,Copper,1,12,3.16E-07
13172,13172,104241,12,Kohsoom,10-Dec-00,Copper,1,12,3.16E-07
14557,14557,160229,12,Boonsri,19-Apr-01,Copper,1,12,3.16E-07
15217,15217,173865,12,Sakda,27-May-01,Copper,1,12,3.16E-07
25139,25139,299960,12,Chai,25-May-03,Copper,1,12,3.16E-07
68562,68562,906358,12,Busarakhan,26-Jun-08,Copper,1,12,3.16E-07
57705,57705,788087,11.99,Boonsri,19-Apr-07,Copper,1,11.99,3.16E-07
24092,24092,298488,11.97,Chai,29-Mar-03,Copper,1,11.97,3.15E-07
124096,124096,3300806,11.93,Kannika,11-Feb-16,Copper,1,11.93,3.14E-07
30683,30683,515307,11.89,Busarakhan,30-May-04,Copper,1,11.89,3.13E-07
36361,36361,606387,11.87,Chai,31-Mar-05,Copper,1,11.87,3.13E-07
60643,60643,791428,11.85,Boonsri,19-Jul-07,Copper,1,11.85,3.12E-07
25545,25545,303997,11.84,Kannika,26-Jun-03,Copper,1,11.84,3.12E-07
45873,45873,710999,11.84,Sakda,09-Mar-06,Copper,1,11.84,3.12E-07
108616,108616,2166518,11.84,Decha,13-Dec-13,Copper,1,11.84,3.12E-07
97816,97816,2221388,11.8,Kohsoom,25-Jan-12,Copper,1,11.8,3.11E-07
64658,64658,790282,11.72,Boonsri,20-Dec-07,Copper,1,11.72,3.09E-07
64709,64709,791692,11.69,Boonsri,20-Dec-07,Copper,1,11.69,3.08E-07
22584,22584,245056,11.68,Sakda,14-Dec-02,Copper,1,11.68,3.08E-07
124823,124823,3302520,11.67,Sakda,11-Mar-16,Copper,1,11.67,3.07E-07
32598,32598,511748,11.62,Chai,17-Sep-04,Copper,1,11.62,3.06E-07
25293,25293,299990,11.6,Chai,13-Jun-03,Copper,1,11.6,3.06E-07
50736,50736,700346,11.6,Chai,02-Sep-06,Copper,1,11.6,3.06E-07
24979,24979,300860,11.58,Busarakhan,22-May-03,Copper,1,11.58,3.05E-07
103721,103721,2166024,11.57,Decha,17-Feb-13,Copper,1,11.57,3.05E-07
63318,63318,803855,11.56,Chai,28-Oct-07,Copper,1,11.56,3.05E-07
29878,29878,513608,11.52,Chai,12-Apr-04,Copper,1,11.52,3.03E-07
47804,47804,702210,11.52,Busarakhan,31-May-06,Copper,1,11.52,3.03E-07
59955,59955,788420,11.52,Boonsri,05-Jul-07,Copper,1,11.52,3.03E-07
52793,52793,699125,11.49,Chai,15-Nov-06,Copper,1,11.49,3.03E-07
36693,36693,617502,11.47,Sakda,08-Apr-05,Copper,1,11.47,3.02E-07
89297,89297,1325144,11.415,Boonsri,21-Oct-10,Copper,1,11.415,3.01E-07
48117,48117,711128,11.41,Sakda,08-Jun-06,Copper,1,11.41,3.01E-07
121947,121947,3446642,11.4,Sakda,08-Oct-15,Copper,1,11.4,3.00E-07
19368,19368,235584,11.39,Chai,12-Jun-02,Copper,1,11.39,3.00E-07
34825,34825,604733,11.39,Chai,31-Jan-05,Copper,1,11.39,3.00E-07
64811,64811,804026,11.38,Chai,20-Dec-07,Copper,1,11.38,3.00E-07
122672,122672,3446131,11.37,Sakda,19-Nov-15,Copper,1,11.37,3.00E-07
125861,125861,3300383,11.36,Kannika,13-May-16,Copper,1,11.36,2.99E-07
25398,25398,298085,11.35,Kohsoom,21-Jun-03,Copper,1,11.35,2.99E-07
62455,62455,807669,11.325,Busarakhan,29-Sep-07,Copper,1,11.325,2.98E-07
35918,35918,603460,11.32,Chai,17-Mar-05,Copper,1,11.32,2.98E-07
19562,19562,237509,11.3,Chai,21-Jun-02,Copper,1,11.3,2.98E-07
20184,20184,227666,11.3,Boonsri,08-Aug-02,Copper,1,11.3,2.98E-07
31127,31127,510627,11.3,Kohsoom,27-Jun-04,Copper,1,11.3,2.98E-07
95464,95464,1626388,11.27,Tansanee,11-Sep-11,Copper,1,11.27,2.97E-07
53921,53921,700659,11.25,Chai,20-Dec-06,Copper,1,11.25,2.96E-07
53192,53192,699177,11.24,Chai,25-Nov-06,Copper,1,11.24,2.96E-07
116463,116463,3445118,11.24,Sakda,08-Jan-15,Copper,1,11.24,2.96E-07
34806,34806,603365,11.2,Chai,31-Jan-05,Copper,1,11.2,2.95E-07
41872,41872,590596,11.17,Boonsri,02-Oct-05,Copper,1,11.17,2.94E-07
51808,51808,707448,11.17,Kannika,12-Oct-06,Copper,1,11.17,2.94E-07
31410,31410,520889,11.126,Sakda,10-Jul-04,Copper,1,11.126,2.93E-07
124853,124853,3303055,11.12,Sakda,11-Mar-16,Copper,1,11.12,2.93E-07
57448,57448,814217,11.1,Kannika,12-Apr-07,Copper,1,11.1,2.92E-07
33349,33349,514736,11.09,Somchair,06-Nov-04,Copper,1,11.09,2.92E-07
61770,61770,816703,11.075,Sakda,06-Sep-07,Copper,1,11.075,2.92E-07
64964,64964,806713,11.07,Somchair,22-Dec-07,Copper,1,11.07,2.92E-07
32317,32317,520950,11.05,Sakda,03-Sep-04,Copper,1,11.05,2.91E-07
34373,34373,617351,11.03,Sakda,16-Jan-05,Copper,1,11.03,2.91E-07
63355,63355,805359,11.03,Chai,28-Oct-07,Copper,1,11.03,2.91E-07
42373,42373,607018,11.02,Chai,20-Oct-05,Copper,1,11.02,2.90E-07
57137,57137,789592,11.01,Boonsri,06-Apr-07,Copper,1,11.01,2.90E-07
1238,1238,2442,11,Boonsri,06-Jun-98,Copper,1,11,2.90E-07
1334,1334,5266,11,Chai,28-Jun-98,Copper,1,11,2.90E-07
1458,1458,8513,11,Kannika,29-Jun-98,Copper,1,11,2.90E-07
1520,1520,9477,11,Kannika,29-Jun-98,Copper,1,11,2.90E-07
1551,1551,9925,11,Sakda,30-Jun-98,Copper,1,11,2.90E-07
4671,4671,48172,11,Somchair,19-Mar-99,Copper,1,11,2.90E-07
4699,4699,48940,11,Busarakhan,19-Mar-99,Copper,1,11,2.90E-07
5185,5185,52559,11,Sakda,26-Apr-99,Copper,1,11,2.90E-07
5937,5937,52627,11,Sakda,25-Jun-99,Copper,1,11,2.90E-07
5961,5961,53041,11,Sakda,25-Jun-99,Copper,1,11,2.90E-07
6605,6605,47567,11,Chai,28-Aug-99,Copper,1,11,2.90E-07
6797,6797,53901,11,Sakda,31-Aug-99,Copper,1,11,2.90E-07
10729,10729,108018,11,Busarakhan,26-Jun-00,Copper,1,11,2.90E-07
13094,13094,97098,11,Boonsri,08-Dec-00,Copper,1,11,2.90E-07
13303,13303,114261,11,Sakda,30-Dec-00,Copper,1,11,2.90E-07
20209,20209,228581,11,Boonsri,08-Aug-02,Copper,1,11,2.90E-07
20807,20807,237637,11,Chai,13-Sep-02,Copper,1,11,2.90E-07
89447,89447,1327152,11,Somchair,29-Oct-10,Copper,1,11,2.90E-07
93461,93461,1616576,11,Busarakhan,27-May-11,Copper,1,11,2.90E-07
96304,96304,1616776,11,Busarakhan,03-Nov-11,Copper,1,11,2.90E-07
22964,22964,300731,10.98,Busarakhan,24-Jan-03,Copper,1,10.98,2.89E-07
24780,24780,298581,10.98,Chai,18-May-03,Copper,1,10.98,2.89E-07
32343,32343,521717,10.97,Sakda,03-Sep-04,Copper,1,10.97,2.89E-07
24333,24333,299866,10.96,Chai,20-Apr-03,Copper,1,10.96,2.89E-07
32418,32418,515460,10.96,Busarakhan,04-Sep-04,Copper,1,10.96,2.89E-07
