"","X","id","value","location","dates","measure","micrograms","value1","normal"
"16314",16314,166291,12,"Chai","26-Aug-01","Magnesium",1000,12000,0.000316128
"16344",16344,167009,12,"Chai","26-Aug-01","Magnesium",1000,12000,0.000316128
"16374",16374,167725,12,"Chai","26-Aug-01","Magnesium",1000,12000,0.000316128
"16403",16403,168439,13.8,"Somchair","28-Aug-01","Magnesium",1000,13800,0.000363547
"16431",16431,169144,19.2,"Busarakhan","28-Aug-01","Magnesium",1000,19200,0.000505805
"16460",16460,171736,12.6,"Kannika","28-Aug-01","Magnesium",1000,12600,0.000331935
"16488",16488,172478,12,"Kannika","28-Aug-01","Magnesium",1000,12000,0.000316128
"16516",16516,173222,12.6,"Kannika","28-Aug-01","Magnesium",1000,12600,0.000331935
"16543",16543,173966,12.6,"Sakda","29-Aug-01","Magnesium",1000,12600,0.000331935
"16572",16572,174710,12.6,"Sakda","29-Aug-01","Magnesium",1000,12600,0.000331935
"16601",16601,175456,12.6,"Sakda","29-Aug-01","Magnesium",1000,12600,0.000331935
"16628",16628,159024,13.6,"Boonsri","14-Sep-01","Magnesium",1000,13600,0.000358279
"16653",16653,159705,11.6,"Boonsri","14-Sep-01","Magnesium",1000,11600,0.000305591
"16678",16678,160391,13.6,"Boonsri","14-Sep-01","Magnesium",1000,13600,0.000358279
"16703",16703,165570,29,"Kohsoom","16-Sep-01","Magnesium",1000,29000,0.000763977
"16722",16722,166327,14.3,"Chai","22-Sep-01","Magnesium",1000,14300,0.000376719
"16749",16749,167045,14.6,"Chai","22-Sep-01","Magnesium",1000,14600,0.000384623
"16776",16776,167760,14.9,"Chai","22-Sep-01","Magnesium",1000,14900,0.000392526
"16803",16803,168474,21.3,"Somchair","23-Sep-01","Magnesium",1000,21300,0.000561128
"16823",16823,169180,26,"Busarakhan","23-Sep-01","Magnesium",1000,26000,0.000684944
"16850",16850,171770,18.9,"Kannika","25-Sep-01","Magnesium",1000,18900,0.000497902
"16876",16876,172512,16.4,"Kannika","25-Sep-01","Magnesium",1000,16400,0.000432042
"16902",16902,173255,16.4,"Kannika","25-Sep-01","Magnesium",1000,16400,0.000432042
"16928",16928,174001,21,"Sakda","25-Sep-01","Magnesium",1000,21000,0.000553224
"16954",16954,174745,21,"Sakda","25-Sep-01","Magnesium",1000,21000,0.000553224
"16980",16980,175489,21,"Sakda","25-Sep-01","Magnesium",1000,21000,0.000553224
"17006",17006,159055,14.5,"Boonsri","12-Oct-01","Magnesium",1000,14500,0.000381988
"17030",17030,159736,12.6,"Boonsri","12-Oct-01","Magnesium",1000,12600,0.000331935
"17053",17053,160420,15.5,"Boonsri","12-Oct-01","Magnesium",1000,15500,0.000408332
"17078",17078,165596,27,"Kohsoom","14-Oct-01","Magnesium",1000,27000,0.000711289
"17149",17149,168499,32.3,"Somchair","18-Nov-01","Magnesium",1000,32300,0.000850912
"17175",17175,169213,47.1,"Busarakhan","18-Nov-01","Magnesium",1000,47100,0.001240803
"17202",17202,166360,22.3,"Chai","22-Nov-01","Magnesium",1000,22300,0.000587472
"17228",17228,167077,12.41,"Chai","22-Nov-01","Magnesium",1000,12410,0.000326929
"17253",17253,167793,24.07,"Chai","22-Nov-01","Magnesium",1000,24070,0.000634101
"17278",17278,171802,12.4,"Kannika","23-Nov-01","Magnesium",1000,12400,0.000326666
"17302",17302,172544,32.1,"Kannika","23-Nov-01","Magnesium",1000,32100,0.000845643
"17327",17327,173287,24.8,"Kannika","23-Nov-01","Magnesium",1000,24800,0.000653332
"17351",17351,174032,14.8,"Sakda","23-Nov-01","Magnesium",1000,14800,0.000389891
"17376",17376,174777,17.3,"Sakda","23-Nov-01","Magnesium",1000,17300,0.000455752
"17402",17402,175520,24.8,"Sakda","23-Nov-01","Magnesium",1000,24800,0.000653332
"17426",17426,159092,17.5,"Boonsri","07-Dec-01","Magnesium",1000,17500,0.00046102
"17452",17452,159775,19.4,"Boonsri","07-Dec-01","Magnesium",1000,19400,0.000511074
"17478",17478,160460,20.4,"Boonsri","07-Dec-01","Magnesium",1000,20400,0.000537418
"17507",17507,165641,29,"Kohsoom","09-Dec-01","Magnesium",1000,29000,0.000763977
"17533",17533,171832,17.3,"Kannika","21-Dec-01","Magnesium",1000,17300,0.000455752
"17560",17560,172575,16.7,"Kannika","21-Dec-01","Magnesium",1000,16700,0.000439945
"17587",17587,173317,19.7,"Kannika","21-Dec-01","Magnesium",1000,19700,0.000518977
"17614",17614,174063,19.6,"Sakda","21-Dec-01","Magnesium",1000,19600,0.000516343
"17641",17641,174809,12.4,"Sakda","21-Dec-01","Magnesium",1000,12400,0.000326666
"17668",17668,175552,19.7,"Sakda","21-Dec-01","Magnesium",1000,19700,0.000518977
"17695",17695,238889,42,"Busarakhan","24-Jan-02","Magnesium",1000,42000,0.001106449
"17708",17708,238906,43,"Busarakhan","25-Jan-02","Magnesium",1000,43000,0.001132793
"17721",17721,238923,43,"Busarakhan","26-Jan-02","Magnesium",1000,43000,0.001132793
"17733",17733,241953,37.9,"Kannika","27-Jan-02","Magnesium",1000,37900,0.000998438
"17744",17744,242657,35.4,"Kannika","27-Jan-02","Magnesium",1000,35400,0.000932578
"17755",17755,243353,33,"Kannika","27-Jan-02","Magnesium",1000,33000,0.000869353
"17766",17766,244045,30.6,"Sakda","27-Jan-02","Magnesium",1000,30600,0.000806127
"17777",17777,244748,30.6,"Sakda","27-Jan-02","Magnesium",1000,30600,0.000806127
"17788",17788,245442,40.1,"Sakda","27-Jan-02","Magnesium",1000,40100,0.001056395
"17799",17799,235381,39.6,"Chai","01-Feb-02","Magnesium",1000,39600,0.001043223
"17813",17813,236333,39.6,"Chai","01-Feb-02","Magnesium",1000,39600,0.001043223
"17827",17827,237275,44.5,"Chai","01-Feb-02","Magnesium",1000,44500,0.001172309
"17841",17841,238218,44.5,"Somchair","02-Feb-02","Magnesium",1000,44500,0.001172309
"17854",17854,238939,37.2,"Busarakhan","02-Feb-02","Magnesium",1000,37200,0.000979998
"17868",17868,227401,15.5,"Boonsri","15-Feb-02","Magnesium",1000,15500,0.000408332
"17880",17880,228316,16.4,"Boonsri","15-Feb-02","Magnesium",1000,16400,0.000432042
"17891",17891,227418,12.6,"Boonsri","16-Feb-02","Magnesium",1000,12600,0.000331935
"17903",17903,228332,14.5,"Boonsri","16-Feb-02","Magnesium",1000,14500,0.000381988
"17914",17914,227435,9.7,"Boonsri","17-Feb-02","Magnesium",1000,9700,0.000255537
"17926",17926,228348,11.6,"Boonsri","17-Feb-02","Magnesium",1000,11600,0.000305591
"17937",17937,235400,35.5,"Chai","18-Feb-02","Magnesium",1000,35500,0.000935213
"17956",17956,236352,44.9,"Chai","18-Feb-02","Magnesium",1000,44900,0.001182846
"17975",17975,237294,50.8,"Chai","18-Feb-02","Magnesium",1000,50800,0.001338276
"17994",17994,244061,37.9,"Sakda","24-Feb-02","Magnesium",1000,37900,0.000998438
"18008",18008,244764,37.9,"Sakda","24-Feb-02","Magnesium",1000,37900,0.000998438
"18022",18022,245458,28.2,"Sakda","24-Feb-02","Magnesium",1000,28200,0.000742901
"18036",18036,241969,33,"Kannika","25-Feb-02","Magnesium",1000,33000,0.000869353
"18050",18050,242673,28.4,"Kannika","25-Feb-02","Magnesium",1000,28400,0.00074817
"18064",18064,243369,30.6,"Kannika","25-Feb-02","Magnesium",1000,30600,0.000806127
"18078",18078,235424,26,"Chai","16-Mar-02","Magnesium",1000,26000,0.000684944
"18103",18103,236376,25.7,"Chai","16-Mar-02","Magnesium",1000,25700,0.000677041
"18127",18127,237318,34,"Chai","16-Mar-02","Magnesium",1000,34000,0.000895697
"18152",18152,227453,17.46,"Boonsri","21-Mar-02","Magnesium",1000,17460,0.000459967
"18175",18175,228364,18.43,"Boonsri","21-Mar-02","Magnesium",1000,18430,0.00048552
"18200",18200,229219,17.46,"Boonsri","21-Mar-02","Magnesium",1000,17460,0.000459967
"18229",18229,234667,29,"Kohsoom","23-Mar-02","Magnesium",1000,29000,0.000763977
"18257",18257,241988,42.3,"Kannika","26-Mar-02","Magnesium",1000,42300,0.001114352
"18281",18281,242692,49.3,"Kannika","26-Mar-02","Magnesium",1000,49300,0.00129876
"18305",18305,243388,42.3,"Kannika","26-Mar-02","Magnesium",1000,42300,0.001114352
"18329",18329,244080,23.5,"Sakda","28-Mar-02","Magnesium",1000,23500,0.000619084
"18354",18354,244783,23.5,"Sakda","28-Mar-02","Magnesium",1000,23500,0.000619084
"18379",18379,245477,18.6,"Sakda","28-Mar-02","Magnesium",1000,18600,0.000489999
"18403",18403,238237,35.2,"Somchair","29-Mar-02","Magnesium",1000,35200,0.000927309
"18428",18428,238958,39.8,"Busarakhan","29-Mar-02","Magnesium",1000,39800,0.001048492
"18453",18453,235454,32.8,"Chai","31-Mar-02","Magnesium",1000,32800,0.000864084
"18478",18478,236405,28,"Chai","31-Mar-02","Magnesium",1000,28000,0.000737633
"18503",18503,237348,35.2,"Chai","31-Mar-02","Magnesium",1000,35200,0.000927309
"18552",18552,238267,26,"Somchair","20-Apr-02","Magnesium",1000,26000,0.000684944
"18576",18576,238988,47.1,"Busarakhan","20-Apr-02","Magnesium",1000,47100,0.001240803
"18599",18599,227482,10.6,"Boonsri","25-Apr-02","Magnesium",1000,10600,0.000279247
"18624",18624,228395,12.6,"Boonsri","25-Apr-02","Magnesium",1000,12600,0.000331935
"18650",18650,229252,10.6,"Boonsri","25-Apr-02","Magnesium",1000,10600,0.000279247
"18675",18675,235492,11.6,"Chai","25-Apr-02","Magnesium",1000,11600,0.000305591
"18697",18697,236443,16.5,"Chai","25-Apr-02","Magnesium",1000,16500,0.000434676
"18720",18720,237386,14,"Chai","25-Apr-02","Magnesium",1000,14000,0.000368816
"18746",18746,234703,27,"Kohsoom","27-Apr-02","Magnesium",1000,27000,0.000711289
"18772",18772,242016,23.5,"Kannika","27-Apr-02","Magnesium",1000,23500,0.000619084
"18794",18794,242720,25.7,"Kannika","27-Apr-02","Magnesium",1000,25700,0.000677041
"18817",18817,243416,21.1,"Kannika","27-Apr-02","Magnesium",1000,21100,0.000555859
"18840",18840,244109,23.5,"Sakda","27-Apr-02","Magnesium",1000,23500,0.000619084
"18864",18864,244812,23.3,"Sakda","27-Apr-02","Magnesium",1000,23300,0.000613816
"18886",18886,245505,16.5,"Sakda","27-Apr-02","Magnesium",1000,16500,0.000434676
"18910",18910,227512,14.5,"Boonsri","09-May-02","Magnesium",1000,14500,0.000381988
"18935",18935,228426,16.4,"Boonsri","09-May-02","Magnesium",1000,16400,0.000432042
"18959",18959,229282,15.5,"Boonsri","09-May-02","Magnesium",1000,15500,0.000408332
"18984",18984,235519,23.5,"Chai","11-May-02","Magnesium",1000,23500,0.000619084
"19009",19009,236471,23.7,"Chai","11-May-02","Magnesium",1000,23700,0.000624353
"19034",19034,237415,23.5,"Chai","11-May-02","Magnesium",1000,23500,0.000619084
"19059",19059,238296,18.7,"Somchair","18-May-02","Magnesium",1000,18700,0.000492633
"19074",19074,239016,25.7,"Busarakhan","18-May-02","Magnesium",1000,25700,0.000677041
"19091",19091,242043,23.3,"Kannika","18-May-02","Magnesium",1000,23300,0.000613816
"19108",19108,242748,23.5,"Kannika","18-May-02","Magnesium",1000,23500,0.000619084
"19125",19125,243444,20.9,"Kannika","18-May-02","Magnesium",1000,20900,0.00055059
"19142",19142,244138,18.7,"Sakda","18-May-02","Magnesium",1000,18700,0.000492633
"19159",19159,244839,21.1,"Sakda","18-May-02","Magnesium",1000,21100,0.000555859
"19176",19176,245534,18.7,"Sakda","18-May-02","Magnesium",1000,18700,0.000492633
"19193",19193,227541,15.5,"Boonsri","23-May-02","Magnesium",1000,15500,0.000408332
"19217",19217,228454,12.6,"Boonsri","23-May-02","Magnesium",1000,12600,0.000331935
"19241",19241,229311,14.5,"Boonsri","23-May-02","Magnesium",1000,14500,0.000381988
"19265",19265,234734,29,"Kohsoom","25-May-02","Magnesium",1000,29000,0.000763977
"19290",19290,235549,20.9,"Chai","25-May-02","Magnesium",1000,20900,0.00055059
"19314",19314,236501,20.9,"Chai","25-May-02","Magnesium",1000,20900,0.00055059
"19338",19338,237445,20.9,"Chai","25-May-02","Magnesium",1000,20900,0.00055059
"19362",19362,235578,20.9,"Chai","12-Jun-02","Magnesium",1000,20900,0.00055059
"19386",19386,236530,23.3,"Chai","12-Jun-02","Magnesium",1000,23300,0.000613816
"19410",19410,237474,23.3,"Chai","12-Jun-02","Magnesium",1000,23300,0.000613816
"19436",19436,227572,17,"Boonsri","13-Jun-02","Magnesium",1000,17000,0.000447848
"19460",19460,228485,12.1,"Boonsri","13-Jun-02","Magnesium",1000,12100,0.000318763
"19486",19486,229342,14.5,"Boonsri","13-Jun-02","Magnesium",1000,14500,0.000381988
"19510",19510,235607,16.5,"Chai","21-Jun-02","Magnesium",1000,16500,0.000434676
"19533",19533,236559,16.2,"Chai","21-Jun-02","Magnesium",1000,16200,0.000426773
"19556",19556,237503,16.2,"Chai","21-Jun-02","Magnesium",1000,16200,0.000426773
"19579",19579,238316,16.7,"Somchair","22-Jun-02","Magnesium",1000,16700,0.000439945
"19603",19603,239038,19.2,"Busarakhan","22-Jun-02","Magnesium",1000,19200,0.000505805
"19627",19627,242065,21.4,"Kannika","22-Jun-02","Magnesium",1000,21400,0.000563762
"19651",19651,242770,21.4,"Kannika","22-Jun-02","Magnesium",1000,21400,0.000563762
"19675",19675,243466,21.4,"Kannika","22-Jun-02","Magnesium",1000,21400,0.000563762
"19699",19699,244160,21.7,"Sakda","22-Jun-02","Magnesium",1000,21700,0.000571665
"19723",19723,244861,16.5,"Sakda","22-Jun-02","Magnesium",1000,16500,0.000434676
"19747",19747,245556,23.8,"Sakda","22-Jun-02","Magnesium",1000,23800,0.000626988
"19771",19771,227599,11.6,"Boonsri","27-Jun-02","Magnesium",1000,11600,0.000305591
"19787",19787,228514,11.6,"Boonsri","27-Jun-02","Magnesium",1000,11600,0.000305591
"19803",19803,229371,11.6,"Boonsri","27-Jun-02","Magnesium",1000,11600,0.000305591
"19821",19821,234766,24,"Kohsoom","29-Jun-02","Magnesium",1000,24000,0.000632256
"19845",19845,227620,11.6,"Boonsri","12-Jul-02","Magnesium",1000,11600,0.000305591
"19862",19862,228535,12.6,"Boonsri","12-Jul-02","Magnesium",1000,12600,0.000331935
"19879",19879,229392,11.6,"Boonsri","12-Jul-02","Magnesium",1000,11600,0.000305591
"19896",19896,235635,14.2,"Chai","13-Jul-02","Magnesium",1000,14200,0.000374085
"19913",19913,236587,14.3,"Chai","13-Jul-02","Magnesium",1000,14300,0.000376719
"19930",19930,237531,9.4,"Chai","13-Jul-02","Magnesium",1000,9400,0.000247634
"19947",19947,244189,21.4,"Sakda","20-Jul-02","Magnesium",1000,21400,0.000563762
"19961",19961,244890,16.7,"Sakda","20-Jul-02","Magnesium",1000,16700,0.000439945
"19975",19975,245585,16.7,"Sakda","20-Jul-02","Magnesium",1000,16700,0.000439945
"19989",19989,235657,16.7,"Chai","24-Jul-02","Magnesium",1000,16700,0.000439945
"20005",20005,236609,16.5,"Chai","24-Jul-02","Magnesium",1000,16500,0.000434676
"20021",20021,237553,18.9,"Chai","24-Jul-02","Magnesium",1000,18900,0.000497902
"20037",20037,227642,10.6,"Boonsri","25-Jul-02","Magnesium",1000,10600,0.000279247
"20050",20050,228557,9.7,"Boonsri","25-Jul-02","Magnesium",1000,9700,0.000255537
"20063",20063,229414,10.6,"Boonsri","25-Jul-02","Magnesium",1000,10600,0.000279247
"20076",20076,242094,21.4,"Kannika","25-Jul-02","Magnesium",1000,21400,0.000563762
"20093",20093,242799,26.2,"Kannika","25-Jul-02","Magnesium",1000,26200,0.000690213
"20110",20110,243495,26.2,"Kannika","25-Jul-02","Magnesium",1000,26200,0.000690213
"20127",20127,238345,16.5,"Somchair","26-Jul-02","Magnesium",1000,16500,0.000434676
"20144",20144,239067,26.2,"Busarakhan","26-Jul-02","Magnesium",1000,26200,0.000690213
"20161",20161,234795,24,"Kohsoom","27-Jul-02","Magnesium",1000,24000,0.000632256
"20178",20178,227660,12.6,"Boonsri","08-Aug-02","Magnesium",1000,12600,0.000331935
"20203",20203,228575,12.6,"Boonsri","08-Aug-02","Magnesium",1000,12600,0.000331935
"20228",20228,229432,12.6,"Boonsri","08-Aug-02","Magnesium",1000,12600,0.000331935
"20253",20253,235678,16.7,"Chai","10-Aug-02","Magnesium",1000,16700,0.000439945
"20276",20276,236630,13.1,"Chai","10-Aug-02","Magnesium",1000,13100,0.000345107
"20300",20300,237574,19.2,"Chai","10-Aug-02","Magnesium",1000,19200,0.000505805
"20324",20324,235706,11.9,"Chai","21-Aug-02","Magnesium",1000,11900,0.000313494
"20347",20347,236659,7,"Chai","21-Aug-02","Magnesium",1000,7000,0.000184408
"20370",20370,237603,7,"Chai","21-Aug-02","Magnesium",1000,7000,0.000184408
"20393",20393,242116,16.78,"Kannika","21-Aug-02","Magnesium",1000,16780,0.000442053
"20416",20416,242821,16.78,"Kannika","21-Aug-02","Magnesium",1000,16780,0.000442053
"20439",20439,243517,21.64,"Kannika","21-Aug-02","Magnesium",1000,21640,0.000570085
"20462",20462,227690,11.6,"Boonsri","22-Aug-02","Magnesium",1000,11600,0.000305591
"20476",20476,228605,11.6,"Boonsri","22-Aug-02","Magnesium",1000,11600,0.000305591
"20490",20490,229462,11.6,"Boonsri","22-Aug-02","Magnesium",1000,11600,0.000305591
"20504",20504,238367,40.6,"Somchair","22-Aug-02","Magnesium",1000,40600,0.001069567
"20527",20527,239089,26.2,"Busarakhan","22-Aug-02","Magnesium",1000,26200,0.000690213
"20550",20550,244208,9.72,"Sakda","23-Aug-02","Magnesium",1000,9720,0.000256064
"20573",20573,244909,9.48,"Sakda","23-Aug-02","Magnesium",1000,9480,0.000249741
"20596",20596,245604,9.72,"Sakda","23-Aug-02","Magnesium",1000,9720,0.000256064
"20621",20621,234819,22,"Kohsoom","24-Aug-02","Magnesium",1000,22000,0.000579568
"20644",20644,227709,11.6,"Boonsri","12-Sep-02","Magnesium",1000,11600,0.000305591
"20667",20667,228624,11.6,"Boonsri","12-Sep-02","Magnesium",1000,11600,0.000305591
"20690",20690,229481,11.6,"Boonsri","12-Sep-02","Magnesium",1000,11600,0.000305591
"20713",20713,238395,40.6,"Somchair","12-Sep-02","Magnesium",1000,40600,0.001069567
"20737",20737,239117,35.7,"Busarakhan","12-Sep-02","Magnesium",1000,35700,0.000940481
"20759",20759,235734,33.3,"Chai","13-Sep-02","Magnesium",1000,33300,0.000877256
"20780",20780,236687,33.3,"Chai","13-Sep-02","Magnesium",1000,33300,0.000877256
"20801",20801,237631,28.4,"Chai","13-Sep-02","Magnesium",1000,28400,0.00074817
"20822",20822,227737,12.6,"Boonsri","19-Sep-02","Magnesium",1000,12600,0.000331935
"20835",20835,228652,13.5,"Boonsri","19-Sep-02","Magnesium",1000,13500,0.000355644
"20848",20848,229509,11.6,"Boonsri","19-Sep-02","Magnesium",1000,11600,0.000305591
"20861",20861,234847,29,"Kohsoom","21-Sep-02","Magnesium",1000,29000,0.000763977
"20885",20885,242143,18.4,"Kannika","21-Sep-02","Magnesium",1000,18400,0.00048473
"20907",20907,242848,18.9,"Kannika","21-Sep-02","Magnesium",1000,18900,0.000497902
"20929",20929,243544,17.9,"Kannika","21-Sep-02","Magnesium",1000,17900,0.000471558
"20951",20951,244235,31.1,"Sakda","21-Sep-02","Magnesium",1000,31100,0.000819299
"20974",20974,244936,33.5,"Sakda","21-Sep-02","Magnesium",1000,33500,0.000882525
"20997",20997,245631,33.3,"Sakda","21-Sep-02","Magnesium",1000,33300,0.000877256
"21020",21020,235760,38.1,"Chai","25-Sep-02","Magnesium",1000,38100,0.001003707
"21044",21044,236713,40,"Chai","25-Sep-02","Magnesium",1000,40000,0.001053761
"21068",21068,237657,35.7,"Chai","25-Sep-02","Magnesium",1000,35700,0.000940481
"21092",21092,227756,13.2,"Boonsri","27-Sep-02","Magnesium",1000,13200,0.000347741
"21115",21115,228671,12.6,"Boonsri","27-Sep-02","Magnesium",1000,12600,0.000331935
"21138",21138,229528,12.6,"Boonsri","27-Sep-02","Magnesium",1000,12600,0.000331935
"21161",21161,227784,14.5,"Boonsri","10-Oct-02","Magnesium",1000,14500,0.000381988
"21189",21189,228699,12.6,"Boonsri","10-Oct-02","Magnesium",1000,12600,0.000331935
"21217",21217,229556,12.6,"Boonsri","10-Oct-02","Magnesium",1000,12600,0.000331935
"21245",21245,234877,14.4,"Kohsoom","10-Oct-02","Magnesium",1000,14400,0.000379354
"21269",21269,235789,12.6,"Chai","10-Oct-02","Magnesium",1000,12600,0.000331935
"21293",21293,236742,12.6,"Chai","10-Oct-02","Magnesium",1000,12600,0.000331935
"21317",21317,237686,12.6,"Chai","10-Oct-02","Magnesium",1000,12600,0.000331935
"21341",21341,238424,15,"Somchair","12-Oct-02","Magnesium",1000,15000,0.00039516
"21365",21365,239144,19.2,"Busarakhan","12-Oct-02","Magnesium",1000,19200,0.000505805
"21388",21388,242170,12.6,"Kannika","12-Oct-02","Magnesium",1000,12600,0.000331935
"21409",21409,242875,12,"Kannika","12-Oct-02","Magnesium",1000,12000,0.000316128
"21433",21433,243571,12.6,"Kannika","12-Oct-02","Magnesium",1000,12600,0.000331935
"21454",21454,244263,12.6,"Sakda","12-Oct-02","Magnesium",1000,12600,0.000331935
"21475",21475,244964,12.6,"Sakda","12-Oct-02","Magnesium",1000,12600,0.000331935
"21499",21499,245659,12.6,"Sakda","12-Oct-02","Magnesium",1000,12600,0.000331935
"21597",21597,227830,14.5,"Boonsri","24-Oct-02","Magnesium",1000,14500,0.000381988
"21613",21613,228733,12.6,"Boonsri","24-Oct-02","Magnesium",1000,12600,0.000331935
"21629",21629,229590,11.6,"Boonsri","24-Oct-02","Magnesium",1000,11600,0.000305591
"21645",21645,235830,14.1,"Chai","24-Oct-02","Magnesium",1000,14100,0.000371451
"21670",21670,236771,16.5,"Chai","24-Oct-02","Magnesium",1000,16500,0.000434676
"21695",21695,237715,14.3,"Chai","24-Oct-02","Magnesium",1000,14300,0.000376719
"21722",21722,234920,27,"Kohsoom","26-Oct-02","Magnesium",1000,27000,0.000711289
"21747",21747,238465,28.4,"Somchair","26-Oct-02","Magnesium",1000,28400,0.00074817
"21773",21773,239184,30.8,"Busarakhan","26-Oct-02","Magnesium",1000,30800,0.000811396
"21798",21798,242208,21.4,"Kannika","26-Oct-02","Magnesium",1000,21400,0.000563762
"21823",21823,242904,21.4,"Kannika","26-Oct-02","Magnesium",1000,21400,0.000563762
"21848",21848,243597,18.8,"Kannika","26-Oct-02","Magnesium",1000,18800,0.000495268
"21873",21873,244301,26.2,"Sakda","26-Oct-02","Magnesium",1000,26200,0.000690213
"21898",21898,244993,23.8,"Sakda","26-Oct-02","Magnesium",1000,23800,0.000626988
"21923",21923,245685,23.8,"Sakda","26-Oct-02","Magnesium",1000,23800,0.000626988
"21948",21948,235860,18.9,"Chai","30-Oct-02","Magnesium",1000,18900,0.000497902
"21972",21972,236801,18.9,"Chai","30-Oct-02","Magnesium",1000,18900,0.000497902
"21996",21996,237745,16.7,"Chai","30-Oct-02","Magnesium",1000,16700,0.000439945
"22020",22020,227851,11.6,"Boonsri","07-Nov-02","Magnesium",1000,11600,0.000305591
"22044",22044,228754,12.6,"Boonsri","07-Nov-02","Magnesium",1000,12600,0.000331935
"22068",22068,229611,16.4,"Boonsri","07-Nov-02","Magnesium",1000,16400,0.000432042
"22092",22092,235889,28.6,"Chai","07-Nov-02","Magnesium",1000,28600,0.000753439
"22116",22116,236830,26.2,"Chai","07-Nov-02","Magnesium",1000,26200,0.000690213
"22140",22140,237774,26.1,"Chai","07-Nov-02","Magnesium",1000,26100,0.000687579
"22163",22163,227881,15.5,"Boonsri","21-Nov-02","Magnesium",1000,15500,0.000408332
"22179",22179,228784,14.5,"Boonsri","21-Nov-02","Magnesium",1000,14500,0.000381988
"22195",22195,229641,13.5,"Boonsri","21-Nov-02","Magnesium",1000,13500,0.000355644
"22209",22209,242236,24.3,"Kannika","21-Nov-02","Magnesium",1000,24300,0.00064016
"22231",22231,242932,21.8,"Kannika","21-Nov-02","Magnesium",1000,21800,0.0005743
"22253",22253,243625,24.3,"Kannika","21-Nov-02","Magnesium",1000,24300,0.00064016
"22273",22273,244328,21.8,"Sakda","21-Nov-02","Magnesium",1000,21800,0.0005743
"22294",22294,245021,19.4,"Sakda","21-Nov-02","Magnesium",1000,19400,0.000511074
"22315",22315,245712,23.5,"Sakda","21-Nov-02","Magnesium",1000,23500,0.000619084
"22340",22340,234953,29,"Kohsoom","23-Nov-02","Magnesium",1000,29000,0.000763977
"22387",22387,235924,14.5,"Chai","06-Dec-02","Magnesium",1000,14500,0.000381988
"22400",22400,236866,14.5,"Chai","06-Dec-02","Magnesium",1000,14500,0.000381988
"22413",22413,237809,17,"Chai","06-Dec-02","Magnesium",1000,17000,0.000447848
"22426",22426,227903,9.7,"Boonsri","12-Dec-02","Magnesium",1000,9700,0.000255537
"22449",22449,228806,9.7,"Boonsri","12-Dec-02","Magnesium",1000,9700,0.000255537
"22472",22472,229663,11.6,"Boonsri","12-Dec-02","Magnesium",1000,11600,0.000305591
"22497",22497,235942,21.8,"Chai","13-Dec-02","Magnesium",1000,21800,0.0005743
"22517",22517,236884,24.3,"Chai","13-Dec-02","Magnesium",1000,24300,0.00064016
"22537",22537,237827,29.1,"Chai","13-Dec-02","Magnesium",1000,29100,0.000766611
"22557",22557,244356,21.8,"Sakda","14-Dec-02","Magnesium",1000,21800,0.0005743
"22578",22578,245050,21.8,"Sakda","14-Dec-02","Magnesium",1000,21800,0.0005743
"22599",22599,245740,21.8,"Sakda","14-Dec-02","Magnesium",1000,21800,0.0005743
"22619",22619,238496,26.7,"Somchair","15-Dec-02","Magnesium",1000,26700,0.000703385
"22641",22641,239214,26.7,"Busarakhan","15-Dec-02","Magnesium",1000,26700,0.000703385
"22662",22662,242265,26.7,"Kannika","18-Dec-02","Magnesium",1000,26700,0.000703385
"22683",22683,242961,24.3,"Kannika","18-Dec-02","Magnesium",1000,24300,0.00064016
"22704",22704,243653,21.8,"Kannika","18-Dec-02","Magnesium",1000,21800,0.0005743
"22725",22725,227931,14.5,"Boonsri","19-Dec-02","Magnesium",1000,14500,0.000381988
"22738",22738,228834,12.6,"Boonsri","19-Dec-02","Magnesium",1000,12600,0.000331935
"22751",22751,229693,13.5,"Boonsri","19-Dec-02","Magnesium",1000,13500,0.000355644
"22766",22766,234985,27,"Kohsoom","22-Dec-02","Magnesium",1000,27000,0.000711289
"22790",22790,298320,17,"Chai","17-Jan-03","Magnesium",1000,17000,0.000447848
"22813",22813,299007,14.5,"Chai","17-Jan-03","Magnesium",1000,14500,0.000381988
"22835",22835,299675,19.4,"Chai","17-Jan-03","Magnesium",1000,19400,0.000511074
"22857",22857,292819,11.6,"Boonsri","23-Jan-03","Magnesium",1000,11600,0.000305591
"22883",22883,293439,12.6,"Boonsri","23-Jan-03","Magnesium",1000,12600,0.000331935
"22909",22909,294057,12.6,"Boonsri","23-Jan-03","Magnesium",1000,12600,0.000331935
"22935",22935,300353,43.7,"Somchair","24-Jan-03","Magnesium",1000,43700,0.001151234
"22958",22958,300725,51,"Busarakhan","24-Jan-03","Magnesium",1000,51000,0.001343545
"22983",22983,303123,17,"Kannika","24-Jan-03","Magnesium",1000,17000,0.000447848
"23008",23008,303487,17,"Kannika","24-Jan-03","Magnesium",1000,17000,0.000447848
"23031",23031,303833,17,"Kannika","24-Jan-03","Magnesium",1000,17000,0.000447848
"23055",23055,304192,12.1,"Sakda","24-Jan-03","Magnesium",1000,12100,0.000318763
"23079",23079,304531,14.5,"Sakda","24-Jan-03","Magnesium",1000,14500,0.000381988
"23103",23103,304877,17,"Sakda","24-Jan-03","Magnesium",1000,17000,0.000447848
