"","X","id","value","location","dates","measure","micrograms","value1","normal"
"21679",21679,236780,0.35,"Chai","24-Oct-02","Cadmium",1,0.35,9.22041e-09
"21704",21704,237724,0.48,"Chai","24-Oct-02","Cadmium",1,0.48,1.26451e-08
"21731",21731,234929,0.69,"Kohsoom","26-Oct-02","Cadmium",1,0.69,1.81774e-08
"21756",21756,238474,0.7,"Somchair","26-Oct-02","Cadmium",1,0.7,1.84408e-08
"21782",21782,239193,0.79,"Busarakhan","26-Oct-02","Cadmium",1,0.79,2.08118e-08
"21807",21807,242217,0.44,"Kannika","26-Oct-02","Cadmium",1,0.44,1.15914e-08
"21832",21832,242913,0.58,"Kannika","26-Oct-02","Cadmium",1,0.58,1.52795e-08
"21857",21857,243606,0.66,"Kannika","26-Oct-02","Cadmium",1,0.66,1.73871e-08
"21882",21882,244310,0.45,"Sakda","26-Oct-02","Cadmium",1,0.45,1.18548e-08
"21907",21907,245002,0.72,"Sakda","26-Oct-02","Cadmium",1,0.72,1.89677e-08
"21932",21932,245694,0.55,"Sakda","26-Oct-02","Cadmium",1,0.55,1.44892e-08
"21956",21956,235868,1.35,"Chai","30-Oct-02","Cadmium",1,1.35,3.55644e-08
"21980",21980,236809,1.21,"Chai","30-Oct-02","Cadmium",1,1.21,3.18763e-08
"22004",22004,237753,0.34,"Chai","30-Oct-02","Cadmium",1,0.34,8.95697e-09
"22029",22029,227860,0.61,"Boonsri","07-Nov-02","Cadmium",1,0.61,1.60699e-08
"22053",22053,228763,3.09,"Boonsri","07-Nov-02","Cadmium",1,3.09,8.1403e-08
"22077",22077,229620,0.11,"Boonsri","07-Nov-02","Cadmium",1,0.11,2.89784e-09
"22101",22101,235898,1.56,"Chai","07-Nov-02","Cadmium",1,1.56,4.10967e-08
"22125",22125,236839,0.96,"Chai","07-Nov-02","Cadmium",1,0.96,2.52903e-08
"22148",22148,237782,1.11,"Chai","07-Nov-02","Cadmium",1,1.11,2.92419e-08
"22218",22218,242245,0.65,"Kannika","21-Nov-02","Cadmium",1,0.65,1.71236e-08
"22240",22240,242941,1.3,"Kannika","21-Nov-02","Cadmium",1,1.3,3.42472e-08
"22262",22262,243634,0.92,"Kannika","21-Nov-02","Cadmium",1,0.92,2.42365e-08
"22281",22281,244336,1.73,"Sakda","21-Nov-02","Cadmium",1,1.73,4.55752e-08
"22303",22303,245030,1.39,"Sakda","21-Nov-02","Cadmium",1,1.39,3.66182e-08
"22323",22323,245720,1.64,"Sakda","21-Nov-02","Cadmium",1,1.64,4.32042e-08
"22349",22349,234962,0.37,"Kohsoom","23-Nov-02","Cadmium",1,0.37,9.74729e-09
"22361",22361,235910,0.14,"Chai","05-Dec-02","Cadmium",1,0.14,3.68816e-09
"22368",22368,236851,0.25,"Chai","05-Dec-02","Cadmium",1,0.25,6.586e-09
"22376",22376,237794,0.17,"Chai","05-Dec-02","Cadmium",1,0.17,4.47848e-09
"22434",22434,227911,0.29,"Boonsri","12-Dec-02","Cadmium",1,0.29,7.63977e-09
"22457",22457,228814,0.2,"Boonsri","12-Dec-02","Cadmium",1,0.2,5.2688e-09
"22480",22480,229671,0.92,"Boonsri","12-Dec-02","Cadmium",1,0.92,2.42365e-08
"22504",22504,235949,0.18,"Chai","13-Dec-02","Cadmium",1,0.18,4.74192e-09
"22523",22523,236890,0.25,"Chai","13-Dec-02","Cadmium",1,0.25,6.586e-09
"22544",22544,237834,0.2,"Chai","13-Dec-02","Cadmium",1,0.2,5.2688e-09
"22565",22565,244364,0.39,"Sakda","14-Dec-02","Cadmium",1,0.39,1.02742e-08
"22586",22586,245058,0.28,"Sakda","14-Dec-02","Cadmium",1,0.28,7.37633e-09
"22606",22606,245747,0.33,"Sakda","14-Dec-02","Cadmium",1,0.33,8.69353e-09
"22627",22627,238504,0.32,"Somchair","15-Dec-02","Cadmium",1,0.32,8.43009e-09
"22649",22649,239222,0.31,"Busarakhan","15-Dec-02","Cadmium",1,0.31,8.16665e-09
"22670",22670,242273,0.21,"Kannika","18-Dec-02","Cadmium",1,0.21,5.53224e-09
"22691",22691,242969,0.36,"Kannika","18-Dec-02","Cadmium",1,0.36,9.48385e-09
"22712",22712,243661,0.88,"Kannika","18-Dec-02","Cadmium",1,0.88,2.31827e-08
"22774",22774,234993,0.54,"Kohsoom","22-Dec-02","Cadmium",1,0.54,1.42258e-08
"22799",22799,298329,0.032,"Chai","17-Jan-03","Cadmium",1,0.032,8.43009e-10
"22822",22822,299016,0.77,"Chai","17-Jan-03","Cadmium",1,0.77,2.02849e-08
"22844",22844,299684,0.51,"Chai","17-Jan-03","Cadmium",1,0.51,1.34354e-08
"22866",22866,292828,4.88,"Boonsri","23-Jan-03","Cadmium",1,4.88,1.28559e-07
"22892",22892,293448,4.07,"Boonsri","23-Jan-03","Cadmium",1,4.07,1.0722e-07
"22918",22918,294066,2.98,"Boonsri","23-Jan-03","Cadmium",1,2.98,7.85052e-08
"22944",22944,300362,2.19,"Somchair","24-Jan-03","Cadmium",1,2.19,5.76934e-08
"22967",22967,300734,0.042,"Busarakhan","24-Jan-03","Cadmium",1,0.042,1.10645e-09
"22992",22992,303132,1.96,"Kannika","24-Jan-03","Cadmium",1,1.96,5.16343e-08
"23017",23017,303496,2.23,"Kannika","24-Jan-03","Cadmium",1,2.23,5.87472e-08
"23040",23040,303842,5.88,"Kannika","24-Jan-03","Cadmium",1,5.88,1.54903e-07
"23064",23064,304201,4.4,"Sakda","24-Jan-03","Cadmium",1,4.4,1.15914e-07
"23088",23088,304540,1.75,"Sakda","24-Jan-03","Cadmium",1,1.75,4.6102e-08
"23112",23112,304886,2.05,"Sakda","24-Jan-03","Cadmium",1,2.05,5.40052e-08
"23136",23136,297897,0.75,"Kohsoom","26-Jan-03","Cadmium",1,0.75,1.9758e-08
"23161",23161,298358,4.61,"Chai","29-Jan-03","Cadmium",1,4.61,1.21446e-07
"23186",23186,299044,1.02,"Chai","29-Jan-03","Cadmium",1,1.02,2.68709e-08
"23211",23211,299712,0.75,"Chai","29-Jan-03","Cadmium",1,0.75,1.9758e-08
"23238",23238,298391,1.51,"Chai","03-Feb-03","Cadmium",1,1.51,3.97795e-08
"23263",23263,299077,0.187,"Chai","03-Feb-03","Cadmium",1,0.187,4.92633e-09
"23288",23288,299745,0.316,"Chai","03-Feb-03","Cadmium",1,0.316,8.32471e-09
"23312",23312,292860,9.029,"Boonsri","13-Feb-03","Cadmium",1,9.029,2.3786e-07
"23339",23339,293480,0.173,"Boonsri","13-Feb-03","Cadmium",1,0.173,4.55752e-09
"23365",23365,294098,2.85,"Boonsri","13-Feb-03","Cadmium",1,2.85,7.50805e-08
"23392",23392,303165,0.44,"Kannika","21-Feb-03","Cadmium",1,0.44,1.15914e-08
"23420",23420,303527,0.34,"Kannika","21-Feb-03","Cadmium",1,0.34,8.95697e-09
"23447",23447,303874,1.99,"Kannika","21-Feb-03","Cadmium",1,1.99,5.24246e-08
"23474",23474,304233,0.43,"Sakda","21-Feb-03","Cadmium",1,0.43,1.13279e-08
"23501",23501,304572,1.12,"Sakda","21-Feb-03","Cadmium",1,1.12,2.95053e-08
"23528",23528,304917,2.58,"Sakda","21-Feb-03","Cadmium",1,2.58,6.79676e-08
"23557",23557,297933,1.34,"Kohsoom","28-Feb-03","Cadmium",1,1.34,3.5301e-08
"23584",23584,298423,0.237,"Chai","28-Feb-03","Cadmium",1,0.237,6.24353e-09
"23611",23611,299109,0.59,"Chai","28-Feb-03","Cadmium",1,0.59,1.5543e-08
"23638",23638,299777,2.52,"Chai","28-Feb-03","Cadmium",1,2.52,6.63869e-08
"23665",23665,300393,0.691,"Somchair","28-Feb-03","Cadmium",1,0.691,1.82037e-08
"23692",23692,300767,0.177,"Busarakhan","28-Feb-03","Cadmium",1,0.177,4.66289e-09
"23764",23764,298457,0.83,"Chai","19-Mar-03","Cadmium",1,0.83,2.18655e-08
"23792",23792,299143,0.63,"Chai","19-Mar-03","Cadmium",1,0.63,1.65967e-08
"23816",23816,299811,2.78,"Chai","19-Mar-03","Cadmium",1,2.78,7.32364e-08
"23838",23838,292913,2.38,"Boonsri","20-Mar-03","Cadmium",1,2.38,6.26988e-08
"23861",23861,293532,1.9,"Boonsri","20-Mar-03","Cadmium",1,1.9,5.00536e-08
"23883",23883,294150,0.79,"Boonsri","20-Mar-03","Cadmium",1,0.79,2.08118e-08
"23906",23906,304267,11.17,"Sakda","20-Mar-03","Cadmium",1,11.17,2.94263e-07
"23933",23933,304606,10.79,"Sakda","20-Mar-03","Cadmium",1,10.79,2.84252e-07
"23960",23960,304951,8.19,"Sakda","20-Mar-03","Cadmium",1,8.19,2.15758e-07
"23986",23986,303199,8.82,"Kannika","21-Mar-03","Cadmium",1,8.82,2.32354e-07
"24013",24013,303560,7.1,"Kannika","21-Mar-03","Cadmium",1,7.1,1.87043e-07
"24040",24040,303908,6.3,"Kannika","21-Mar-03","Cadmium",1,6.3,1.65967e-07
"24069",24069,297969,0.74,"Kohsoom","23-Mar-03","Cadmium",1,0.74,1.94946e-08
"24095",24095,298491,0.68,"Chai","29-Mar-03","Cadmium",1,0.68,1.79139e-08
"24120",24120,299173,2.6,"Chai","29-Mar-03","Cadmium",1,2.6,6.84944e-08
"24145",24145,299840,0.89,"Chai","29-Mar-03","Cadmium",1,0.89,2.34462e-08
"24169",24169,300427,0.68,"Somchair","30-Mar-03","Cadmium",1,0.68,1.79139e-08
"24196",24196,300801,0.65,"Busarakhan","30-Mar-03","Cadmium",1,0.65,1.71236e-08
"24286",24286,298521,0.34,"Chai","20-Apr-03","Cadmium",1,0.34,8.95697e-09
"24311",24311,299203,0.11,"Chai","20-Apr-03","Cadmium",1,0.11,2.89784e-09
"24336",24336,299869,0.44,"Chai","20-Apr-03","Cadmium",1,0.44,1.15914e-08
"24362",24362,292976,2.77,"Boonsri","24-Apr-03","Cadmium",1,2.77,7.29729e-08
"24386",24386,293594,5.01,"Boonsri","24-Apr-03","Cadmium",1,5.01,1.31984e-07
"24410",24410,294212,3.61,"Boonsri","24-Apr-03","Cadmium",1,3.61,9.51019e-08
"24433",24433,303232,2.36,"Kannika","25-Apr-03","Cadmium",1,2.36,6.21719e-08
"24457",24457,303592,4.83,"Kannika","25-Apr-03","Cadmium",1,4.83,1.27242e-07
"24481",24481,303940,3.3,"Kannika","25-Apr-03","Cadmium",1,3.3,8.69353e-08
"24508",24508,298009,0.84,"Kohsoom","26-Apr-03","Cadmium",1,0.84,2.2129e-08
"24534",24534,300459,0.12,"Somchair","26-Apr-03","Cadmium",1,0.12,3.16128e-09
"24558",24558,300833,0.12,"Busarakhan","26-Apr-03","Cadmium",1,0.12,3.16128e-09
"24582",24582,304299,2.2,"Sakda","26-Apr-03","Cadmium",1,2.2,5.79568e-08
"24606",24606,304638,1.31,"Sakda","26-Apr-03","Cadmium",1,1.31,3.45107e-08
"24630",24630,304983,6.61,"Sakda","26-Apr-03","Cadmium",1,6.61,1.74134e-07
"24654",24654,298553,2.59,"Chai","27-Apr-03","Cadmium",1,2.59,6.8231e-08
"24679",24679,299235,1.73,"Chai","27-Apr-03","Cadmium",1,1.73,4.55752e-08
"24704",24704,299901,1.92,"Chai","27-Apr-03","Cadmium",1,1.92,5.05805e-08
"24783",24783,298584,0.59,"Chai","18-May-03","Cadmium",1,0.59,1.5543e-08
"24807",24807,299266,2.01,"Chai","18-May-03","Cadmium",1,2.01,5.29515e-08
"24831",24831,299932,2.44,"Chai","18-May-03","Cadmium",1,2.44,6.42794e-08
"24855",24855,303262,6.57,"Kannika","21-May-03","Cadmium",1,6.57,1.7308e-07
"24877",24877,303622,1.78,"Kannika","21-May-03","Cadmium",1,1.78,4.68924e-08
"24899",24899,303970,4.54,"Kannika","21-May-03","Cadmium",1,4.54,1.19602e-07
"24960",24960,300489,0.1,"Somchair","22-May-03","Cadmium",1,0.1,2.6344e-09
"24982",24982,300863,0.14,"Busarakhan","22-May-03","Cadmium",1,0.14,3.68816e-09
"25004",25004,304329,4.99,"Sakda","22-May-03","Cadmium",1,4.99,1.31457e-07
"25026",25026,304668,2.39,"Sakda","22-May-03","Cadmium",1,2.39,6.29622e-08
"25048",25048,305013,5.32,"Sakda","22-May-03","Cadmium",1,5.32,1.4015e-07
"25073",25073,298051,2.97,"Kohsoom","24-May-03","Cadmium",1,2.97,7.82417e-08
"25098",25098,298615,7.48,"Chai","25-May-03","Cadmium",1,7.48,1.97053e-07
"25120",25120,299297,0.52,"Chai","25-May-03","Cadmium",1,0.52,1.36989e-08
"25142",25142,299963,0.36,"Chai","25-May-03","Cadmium",1,0.36,9.48385e-09
"25165",25165,293054,1.56,"Boonsri","06-Jun-03","Cadmium",1,1.56,4.10967e-08
"25192",25192,293672,0.09,"Boonsri","06-Jun-03","Cadmium",1,0.09,2.37096e-09
"25219",25219,294290,0.44,"Boonsri","06-Jun-03","Cadmium",1,0.44,1.15914e-08
"25246",25246,298647,0.51,"Chai","13-Jun-03","Cadmium",1,0.51,1.34354e-08
"25271",25271,299329,17.6,"Chai","13-Jun-03","Cadmium",1,17.6,4.63655e-07
"25296",25296,299995,0.91,"Chai","13-Jun-03","Cadmium",1,0.91,2.39731e-08
"25321",25321,293093,1.45,"Boonsri","19-Jun-03","Cadmium",1,1.45,3.81988e-08
"25347",25347,293711,2.35,"Boonsri","19-Jun-03","Cadmium",1,2.35,6.19084e-08
"25373",25373,294329,1.15,"Boonsri","19-Jun-03","Cadmium",1,1.15,3.02956e-08
"25401",25401,298090,0.92,"Kohsoom","21-Jun-03","Cadmium",1,0.92,2.42365e-08
"25427",25427,298684,0.406,"Chai","21-Jun-03","Cadmium",1,0.406,1.06957e-08
"25452",25452,299366,0.38,"Chai","21-Jun-03","Cadmium",1,0.38,1.00107e-08
"25477",25477,300032,0.36,"Chai","21-Jun-03","Cadmium",1,0.36,9.48385e-09
"25502",25502,303294,0.442,"Kannika","26-Jun-03","Cadmium",1,0.442,1.16441e-08
"25525",25525,303654,0.494,"Kannika","26-Jun-03","Cadmium",1,0.494,1.30139e-08
"25548",25548,304002,0.491,"Kannika","26-Jun-03","Cadmium",1,0.491,1.29349e-08
"25571",25571,304361,0.613,"Sakda","26-Jun-03","Cadmium",1,0.613,1.61489e-08
"25594",25594,304700,0.444,"Sakda","26-Jun-03","Cadmium",1,0.444,1.16967e-08
"25617",25617,305045,0.559,"Sakda","26-Jun-03","Cadmium",1,0.559,1.47263e-08
"25640",25640,300521,0.361,"Somchair","28-Jun-03","Cadmium",1,0.361,9.51019e-09
"25663",25663,300895,0.412,"Busarakhan","28-Jun-03","Cadmium",1,0.412,1.08537e-08
"25739",25739,293132,0.214,"Boonsri","10-Jul-03","Cadmium",1,0.214,5.63762e-09
"25768",25768,293750,0.385,"Boonsri","10-Jul-03","Cadmium",1,0.385,1.01424e-08
"25797",25797,294368,0.844,"Boonsri","10-Jul-03","Cadmium",1,0.844,2.22344e-08
"25822",25822,298739,1.499,"Chai","10-Jul-03","Cadmium",1,1.499,3.94897e-08
"25843",25843,299421,2.316,"Chai","10-Jul-03","Cadmium",1,2.316,6.10127e-08
"25864",25864,300087,2.104,"Chai","10-Jul-03","Cadmium",1,2.104,5.54278e-08
"25885",25885,300550,5.241,"Somchair","12-Jul-03","Cadmium",1,5.241,1.38069e-07
"25906",25906,300924,1.221,"Busarakhan","12-Jul-03","Cadmium",1,1.221,3.2166e-08
"25927",25927,303323,3.287,"Kannika","24-Jul-03","Cadmium",1,3.287,8.65928e-08
"25948",25948,303683,3.025,"Kannika","24-Jul-03","Cadmium",1,3.025,7.96907e-08
"25969",25969,304031,5.99,"Kannika","24-Jul-03","Cadmium",1,5.99,1.57801e-07
"25990",25990,304390,0.958,"Sakda","24-Jul-03","Cadmium",1,0.958,2.52376e-08
"26011",26011,304729,1.379,"Sakda","24-Jul-03","Cadmium",1,1.379,3.63284e-08
"26032",26032,305074,1.359,"Sakda","24-Jul-03","Cadmium",1,1.359,3.58015e-08
"26057",26057,293173,0.346,"Boonsri","25-Jul-03","Cadmium",1,0.346,9.11503e-09
"26082",26082,293791,0.288,"Boonsri","25-Jul-03","Cadmium",1,0.288,7.58708e-09
"26107",26107,294409,0.301,"Boonsri","25-Jul-03","Cadmium",1,0.301,7.92955e-09
"26132",26132,298129,0.971,"Kohsoom","26-Jul-03","Cadmium",1,0.971,2.558e-08
"26157",26157,293202,0.576,"Boonsri","07-Aug-03","Cadmium",1,0.576,1.51742e-08
"26182",26182,293820,0.401,"Boonsri","07-Aug-03","Cadmium",1,0.401,1.0564e-08
"26207",26207,294438,7.265,"Boonsri","07-Aug-03","Cadmium",1,7.265,1.91389e-07
"26232",26232,298160,0.88,"Kohsoom","09-Aug-03","Cadmium",1,0.88,2.31827e-08
"26246",26246,298174,3.25,"Kohsoom","15-Aug-03","Cadmium",1,3.25,8.56181e-08
"26268",26268,298750,0.59,"Chai","15-Aug-03","Cadmium",1,0.59,1.5543e-08
"26290",26290,300098,0.42,"Chai","15-Aug-03","Cadmium",1,0.42,1.10645e-08
"26312",26312,300562,0.52,"Somchair","15-Aug-03","Cadmium",1,0.52,1.36989e-08
"26334",26334,300936,0.08,"Busarakhan","15-Aug-03","Cadmium",1,0.08,2.10752e-09
"26356",26356,303335,0.33,"Kannika","15-Aug-03","Cadmium",1,0.33,8.69353e-09
"26377",26377,304042,1.01,"Kannika","15-Aug-03","Cadmium",1,1.01,2.66075e-08
"26398",26398,305086,0.3,"Sakda","15-Aug-03","Cadmium",1,0.3,7.90321e-09
"26430",26430,298787,0.927,"Chai","16-Aug-03","Cadmium",1,0.927,2.44209e-08
"26453",26453,299447,0.247,"Chai","16-Aug-03","Cadmium",1,0.247,6.50697e-09
"26476",26476,300135,0.202,"Chai","16-Aug-03","Cadmium",1,0.202,5.32149e-09
"26499",26499,300599,0.171,"Somchair","20-Aug-03","Cadmium",1,0.171,4.50483e-09
"26519",26519,300973,0.109,"Busarakhan","20-Aug-03","Cadmium",1,0.109,2.8715e-09
"26595",26595,298812,0.159,"Chai","28-Aug-03","Cadmium",1,0.159,4.1887e-09
"26611",26611,299472,0.226,"Chai","28-Aug-03","Cadmium",1,0.226,5.95375e-09
"26627",26627,300160,0.137,"Chai","28-Aug-03","Cadmium",1,0.137,3.60913e-09
"26755",26755,298214,3.041,"Kohsoom","13-Sep-03","Cadmium",1,3.041,8.01122e-08
"26791",26791,299498,3.041,"Chai","13-Sep-03","Cadmium",1,3.041,8.01122e-08
"26829",26829,300626,0.392,"Somchair","15-Sep-03","Cadmium",1,0.392,1.03269e-08
"26852",26852,301000,0.684,"Busarakhan","16-Sep-03","Cadmium",1,0.684,1.80193e-08
"26888",26888,303737,2.114,"Kannika","17-Sep-03","Cadmium",1,2.114,5.56913e-08
"26939",26939,304782,0.338,"Sakda","18-Sep-03","Cadmium",1,0.338,8.90428e-09
"26976",26976,298858,0.632,"Chai","08-Oct-03","Cadmium",1,0.632,1.66494e-08
"27003",27003,299528,0.429,"Chai","08-Oct-03","Cadmium",1,0.429,1.13016e-08
"27029",27029,300206,0.498,"Chai","08-Oct-03","Cadmium",1,0.498,1.31193e-08
"27057",27057,293255,1.375,"Boonsri","09-Oct-03","Cadmium",1,1.375,3.6223e-08
"27086",27086,293873,1.128,"Boonsri","09-Oct-03","Cadmium",1,1.128,2.97161e-08
"27115",27115,294491,0.938,"Boonsri","09-Oct-03","Cadmium",1,0.938,2.47107e-08
"27142",27142,300656,0.264,"Somchair","09-Oct-03","Cadmium",1,0.264,6.95482e-09
"27168",27168,301029,0.643,"Busarakhan","09-Oct-03","Cadmium",1,0.643,1.69392e-08
"27194",27194,298890,0.396,"Chai","12-Oct-03","Cadmium",1,0.396,1.04322e-08
"27217",27217,299559,0.467,"Chai","12-Oct-03","Cadmium",1,0.467,1.23027e-08
"27240",27240,300237,0.393,"Chai","12-Oct-03","Cadmium",1,0.393,1.03532e-08
"27265",27265,293290,0.671,"Boonsri","23-Oct-03","Cadmium",1,0.671,1.76768e-08
"27290",27290,293908,0.459,"Boonsri","23-Oct-03","Cadmium",1,0.459,1.20919e-08
"27315",27315,294526,0.924,"Boonsri","23-Oct-03","Cadmium",1,0.924,2.43419e-08
"27338",27338,304464,0.621,"Sakda","23-Oct-03","Cadmium",1,0.621,1.63596e-08
"27364",27364,304811,0.732,"Sakda","23-Oct-03","Cadmium",1,0.732,1.92838e-08
"27390",27390,305170,0.896,"Sakda","23-Oct-03","Cadmium",1,0.896,2.36042e-08
"27435",27435,303420,0.387,"Kannika","25-Oct-03","Cadmium",1,0.387,1.01951e-08
"27461",27461,303767,0.492,"Kannika","25-Oct-03","Cadmium",1,0.492,1.29613e-08
"27487",27487,304126,0.564,"Kannika","25-Oct-03","Cadmium",1,0.564,1.4858e-08
"27515",27515,293321,0.73,"Boonsri","13-Nov-03","Cadmium",1,0.73,1.92311e-08
"27544",27544,293939,0.68,"Boonsri","13-Nov-03","Cadmium",1,0.68,1.79139e-08
"27573",27573,294557,3.277,"Boonsri","13-Nov-03","Cadmium",1,3.277,8.63294e-08
"27598",27598,298916,2.233,"Chai","19-Nov-03","Cadmium",1,2.233,5.88262e-08
"27622",27622,299585,0.387,"Chai","19-Nov-03","Cadmium",1,0.387,1.01951e-08
"27646",27646,300263,0.646,"Chai","19-Nov-03","Cadmium",1,0.646,1.70182e-08
"27671",27671,303450,2.517,"Kannika","20-Nov-03","Cadmium",1,2.517,6.63079e-08
"27694",27694,303797,0.632,"Kannika","20-Nov-03","Cadmium",1,0.632,1.66494e-08
"27716",27716,304156,0.168,"Kannika","20-Nov-03","Cadmium",1,0.168,4.4258e-09
"27738",27738,304494,3.405,"Sakda","20-Nov-03","Cadmium",1,3.405,8.97014e-08
"27761",27761,304841,6.121,"Sakda","20-Nov-03","Cadmium",1,6.121,1.61252e-07
"27783",27783,305200,3.353,"Sakda","20-Nov-03","Cadmium",1,3.353,8.83315e-08
"27805",27805,300686,0.1,"Somchair","22-Nov-03","Cadmium",1,0.1,2.6344e-09
"27828",27828,301059,0.1,"Busarakhan","22-Nov-03","Cadmium",1,0.1,2.6344e-09
"27854",27854,293357,0.93,"Boonsri","27-Nov-03","Cadmium",1,0.93,2.44999e-08
"27879",27879,293975,0.463,"Boonsri","27-Nov-03","Cadmium",1,0.463,1.21973e-08
"27904",27904,294593,0.623,"Boonsri","27-Nov-03","Cadmium",1,0.623,1.64123e-08
"27922",27922,298943,0.203,"Chai","28-Nov-03","Cadmium",1,0.203,5.34784e-09
"27940",27940,299612,1.157,"Chai","28-Nov-03","Cadmium",1,1.157,3.048e-08
"27957",27957,300290,0.268,"Chai","28-Nov-03","Cadmium",1,0.268,7.0602e-09
"27980",27980,298268,0.403,"Kohsoom","29-Nov-03","Cadmium",1,0.403,1.06166e-08
"28008",28008,293388,0.329,"Boonsri","04-Dec-03","Cadmium",1,0.329,8.66718e-09
"28034",28034,294006,0.236,"Boonsri","04-Dec-03","Cadmium",1,0.236,6.21719e-09
"28060",28060,294624,0.301,"Boonsri","04-Dec-03","Cadmium",1,0.301,7.92955e-09
"28143",28143,293421,0.116,"Boonsri","18-Dec-03","Cadmium",1,0.116,3.05591e-09
"28168",28168,294039,0.167,"Boonsri","18-Dec-03","Cadmium",1,0.167,4.39945e-09
"28193",28193,294657,0.159,"Boonsri","18-Dec-03","Cadmium",1,0.159,4.1887e-09
"28326",28326,298302,0.365,"Kohsoom","20-Dec-03","Cadmium",1,0.365,9.61557e-09
"28392",28392,501122,0,"Boonsri","08-Jan-04","Cadmium",1,0,0
"28417",28417,511283,1.081,"Chai","22-Jan-04","Cadmium",1,1.081,2.84779e-08
"28445",28445,512274,0.482,"Chai","22-Jan-04","Cadmium",1,0.482,1.26978e-08
"28473",28473,513427,1.036,"Chai","22-Jan-04","Cadmium",1,1.036,2.72924e-08
"28500",28500,514411,0.647,"Somchair","23-Jan-04","Cadmium",1,0.647,1.70446e-08
"28525",28525,515164,0.336,"Busarakhan","23-Jan-04","Cadmium",1,0.336,8.85159e-09
"28605",28605,520709,0.588,"Sakda","29-Jan-04","Cadmium",1,0.588,1.54903e-08
"28631",28631,521421,0.57,"Sakda","29-Jan-04","Cadmium",1,0.57,1.50161e-08
"28657",28657,522211,0.983,"Sakda","29-Jan-04","Cadmium",1,0.983,2.58962e-08
"28679",28679,511321,0.499,"Chai","30-Jan-04","Cadmium",1,0.499,1.31457e-08
"28699",28699,512312,0.534,"Chai","30-Jan-04","Cadmium",1,0.534,1.40677e-08
"28719",28719,513465,0.707,"Chai","30-Jan-04","Cadmium",1,0.707,1.86252e-08
"28763",28763,501183,9.44,"Boonsri","12-Feb-04","Cadmium",1,9.44,2.48688e-07
"28791",28791,502313,1.537,"Boonsri","12-Feb-04","Cadmium",1,1.537,4.04908e-08
"28819",28819,503527,1.603,"Boonsri","12-Feb-04","Cadmium",1,1.603,4.22295e-08
"28843",28843,511350,0.568,"Chai","13-Feb-04","Cadmium",1,0.568,1.49634e-08
"28870",28870,512347,0.431,"Chai","13-Feb-04","Cadmium",1,0.431,1.13543e-08
"28896",28896,513494,0.148,"Chai","13-Feb-04","Cadmium",1,0.148,3.89891e-09
"28914",28914,514433,1.395,"Somchair","14-Feb-04","Cadmium",1,1.395,3.67499e-08
"28935",28935,515197,0.095,"Busarakhan","14-Feb-04","Cadmium",1,0.095,2.50268e-09
"28961",28961,518652,0.497,"Kannika","19-Feb-04","Cadmium",1,0.497,1.3093e-08
"28987",28987,519318,0.162,"Kannika","19-Feb-04","Cadmium",1,0.162,4.26773e-09
"29011",29011,520041,0.197,"Kannika","19-Feb-04","Cadmium",1,0.197,5.18977e-09
"29037",29037,520739,0.257,"Sakda","19-Feb-04","Cadmium",1,0.257,6.77041e-09
"29064",29064,521457,0.189,"Sakda","19-Feb-04","Cadmium",1,0.189,4.97902e-09
"29090",29090,522241,0.221,"Sakda","19-Feb-04","Cadmium",1,0.221,5.82203e-09
"29112",29112,511379,1.212,"Chai","22-Feb-04","Cadmium",1,1.212,3.1929e-08
"29131",29131,512384,2.147,"Chai","22-Feb-04","Cadmium",1,2.147,5.65606e-08
"29149",29149,513524,1.395,"Chai","22-Feb-04","Cadmium",1,1.395,3.67499e-08
"29173",29173,501219,0.911,"Boonsri","26-Feb-04","Cadmium",1,0.911,2.39994e-08
"29201",29201,502353,0.718,"Boonsri","26-Feb-04","Cadmium",1,0.718,1.8915e-08
"29228",29228,503560,0.922,"Boonsri","26-Feb-04","Cadmium",1,0.922,2.42892e-08
"29256",29256,510477,1.103,"Kohsoom","28-Feb-04","Cadmium",1,1.103,2.90575e-08
"29338",29338,511406,1.378,"Chai","12-Mar-04","Cadmium",1,1.378,3.63021e-08
"29364",29364,512418,0.417,"Chai","12-Mar-04","Cadmium",1,0.417,1.09855e-08
"29390",29390,513550,0.452,"Chai","12-Mar-04","Cadmium",1,0.452,1.19075e-08
"29417",29417,514467,0.459,"Somchair","14-Mar-04","Cadmium",1,0.459,1.20919e-08
"29441",29441,515239,0.768,"Busarakhan","14-Mar-04","Cadmium",1,0.768,2.02322e-08
"29464",29464,520772,0.533,"Sakda","19-Mar-04","Cadmium",1,0.533,1.40414e-08
"29488",29488,521498,0.275,"Sakda","19-Mar-04","Cadmium",1,0.275,7.24461e-09
"29512",29512,522274,0.391,"Sakda","19-Mar-04","Cadmium",1,0.391,1.03005e-08
"29535",29535,511439,2.383,"Chai","21-Mar-04","Cadmium",1,2.383,6.27778e-08
"29559",29559,512459,0.612,"Chai","21-Mar-04","Cadmium",1,0.612,1.61225e-08
"29582",29582,513583,0.452,"Chai","21-Mar-04","Cadmium",1,0.452,1.19075e-08
"29607",29607,501278,0.355,"Boonsri","26-Mar-04","Cadmium",1,0.355,9.35213e-09
"29634",29634,502428,0.356,"Boonsri","26-Mar-04","Cadmium",1,0.356,9.37847e-09
