,X,id,value,location,dates,measure,micrograms,value1,normal
115424,115424,2567079,6.69,Decha,20-Nov-14,Nickel,1,6.69,1.76E-07
60404,60404,816595,6.67,Sakda,07-Jul-07,Nickel,1,6.67,1.76E-07
38122,38122,608712,6.669,Busarakhan,29-May-05,Nickel,1,6.669,1.76E-07
60062,60062,791370,6.613,Boonsri,05-Jul-07,Nickel,1,6.613,1.74E-07
52884,52884,701565,6.59,Somchair,22-Nov-06,Nickel,1,6.59,1.74E-07
60554,60554,788496,6.587,Boonsri,19-Jul-07,Nickel,1,6.587,1.74E-07
17517,17517,165651,6.58,Kohsoom,09-Dec-01,Nickel,1,6.58,1.73E-07
37219,37219,602534,6.564,Kohsoom,25-Apr-05,Nickel,1,6.564,1.73E-07
27905,27905,294594,6.55,Boonsri,27-Nov-03,Nickel,1,6.55,1.73E-07
23065,23065,304202,6.53,Sakda,24-Jan-03,Nickel,1,6.53,1.72E-07
34811,34811,603370,6.525,Chai,31-Jan-05,Nickel,1,6.525,1.72E-07
129754,129754,3281774,6.498,Somchair,12-Nov-16,Nickel,1,6.498,1.71E-07
119937,119937,3444304,6.47,Kannika,02-Jul-15,Nickel,1,6.47,1.70E-07
33536,33536,501828,6.46,Boonsri,26-Nov-04,Nickel,1,6.46,1.70E-07
29442,29442,515241,6.454,Busarakhan,14-Mar-04,Nickel,1,6.454,1.70E-07
33882,33882,514018,6.443,Chai,09-Dec-04,Nickel,1,6.443,1.70E-07
29560,29560,512461,6.415,Chai,21-Mar-04,Nickel,1,6.415,1.69E-07
27339,27339,304465,6.41,Sakda,23-Oct-03,Nickel,1,6.41,1.69E-07
88072,88072,1355000,6.4,Kohsoom,26-Aug-10,Nickel,1,6.4,1.69E-07
24559,24559,300834,6.38,Busarakhan,26-Apr-03,Nickel,1,6.38,1.68E-07
119970,119970,3444852,6.35,Kannika,02-Jul-15,Nickel,1,6.35,1.67E-07
29932,29932,515279,6.328,Busarakhan,16-Apr-04,Nickel,1,6.328,1.67E-07
43596,43596,614067,6.3,Kannika,09-Dec-05,Nickel,1,6.3,1.66E-07
86084,86084,1328526,6.3,Achara,20-May-10,Nickel,1,6.3,1.66E-07
86772,86772,1326258,6.3,Boonsri,23-Jun-10,Nickel,1,6.3,1.66E-07
31705,31705,510669,6.288,Kohsoom,25-Jul-04,Nickel,1,6.288,1.66E-07
57348,57348,804779,6.283,Chai,12-Apr-07,Nickel,1,6.283,1.66E-07
119904,119904,3443751,6.28,Kannika,02-Jul-15,Nickel,1,6.28,1.65E-07
88770,88770,1355058,6.2,Kohsoom,29-Sep-10,Nickel,1,6.2,1.63E-07
61775,61775,816708,6.199,Sakda,06-Sep-07,Nickel,1,6.199,1.63E-07
34378,34378,617360,6.195,Sakda,16-Jan-05,Nickel,1,6.195,1.63E-07
34416,34416,618375,6.181,Sakda,16-Jan-05,Nickel,1,6.181,1.63E-07
127812,127812,3282516,6.181,Busarakhan,11-Aug-16,Nickel,1,6.181,1.63E-07
25099,25099,298616,6.18,Chai,25-May-03,Nickel,1,6.18,1.63E-07
57833,57833,807353,6.176,Busarakhan,20-Apr-07,Nickel,1,6.176,1.63E-07
43217,43217,594079,6.175,Boonsri,25-Nov-05,Nickel,1,6.175,1.63E-07
18969,18969,229292,6.16,Boonsri,09-May-02,Nickel,1,6.16,1.62E-07
57193,57193,791039,6.16,Boonsri,06-Apr-07,Nickel,1,6.16,1.62E-07
126955,126955,3301052,6.14,Kannika,01-Jul-16,Nickel,1,6.14,1.62E-07
126987,126987,3301619,6.14,Kannika,01-Jul-16,Nickel,1,6.14,1.62E-07
44275,44275,709006,6.139,Kannika,13-Jan-06,Nickel,1,6.139,1.62E-07
57884,57884,800434,6.134,Kohsoom,21-Apr-07,Nickel,1,6.134,1.62E-07
36262,36262,602480,6.129,Kohsoom,27-Mar-05,Nickel,1,6.129,1.61E-07
44701,44701,699750,6.12,Chai,28-Jan-06,Nickel,1,6.12,1.61E-07
33364,33364,515516,6.106,Busarakhan,06-Nov-04,Nickel,1,6.106,1.61E-07
44378,44378,711916,6.09,Sakda,13-Jan-06,Nickel,1,6.09,1.60E-07
32001,32001,520923,6.039,Sakda,19-Aug-04,Nickel,1,6.039,1.59E-07
55747,55747,789399,6.038,Boonsri,22-Feb-07,Nickel,1,6.038,1.59E-07
32321,32321,520954,6.03,Sakda,03-Sep-04,Nickel,1,6.03,1.59E-07
44135,44135,684788,6.025,Boonsri,13-Jan-06,Nickel,1,6.025,1.59E-07
44343,44343,710918,6.014,Sakda,13-Jan-06,Nickel,1,6.014,1.58E-07
36578,36578,614631,6.007,Kannika,08-Apr-05,Nickel,1,6.007,1.58E-07
89338,89338,1325886,6.007,Boonsri,21-Oct-10,Nickel,1,6.007,1.58E-07
1588,1588,2489,6,Boonsri,11-Jul-98,Nickel,1,6,1.58E-07
2837,2837,2649,6,Boonsri,07-Nov-98,Nickel,1,6,1.58E-07
85550,85550,1325475,6,Boonsri,22-Apr-10,Nickel,1,6,1.58E-07
85955,85955,1324800,6,Boonsri,19-May-10,Nickel,1,6,1.58E-07
85992,85992,1325534,6,Boonsri,19-May-10,Nickel,1,6,1.58E-07
55904,55904,807214,5.99,Busarakhan,22-Feb-07,Nickel,1,5.99,1.58E-07
33781,33781,515543,5.975,Busarakhan,03-Dec-04,Nickel,1,5.975,1.57E-07
63099,63099,788692,5.966,Boonsri,25-Oct-07,Nickel,1,5.966,1.57E-07
65022,65022,807876,5.951,Busarakhan,22-Dec-07,Nickel,1,5.951,1.57E-07
118126,118126,3385487,5.94,Decha,21-Mar-15,Nickel,1,5.94,1.56E-07
126923,126923,3300488,5.94,Kannika,01-Jul-16,Nickel,1,5.94,1.56E-07
29489,29489,521500,5.935,Sakda,19-Mar-04,Nickel,1,5.935,1.56E-07
17677,17677,175561,5.93,Sakda,21-Dec-01,Nickel,1,5.93,1.56E-07
56475,56475,818586,5.928,Sakda,15-Mar-07,Nickel,1,5.928,1.56E-07
34140,34140,591246,5.923,Boonsri,14-Jan-05,Nickel,1,5.923,1.56E-07
62616,62616,815644,5.906,Kannika,30-Sep-07,Nickel,1,5.906,1.56E-07
86696,86696,1324854,5.9,Boonsri,23-Jun-10,Nickel,1,5.9,1.55E-07
94235,94235,1643642,5.9,Kohsoom,13-Jul-11,Nickel,1,5.9,1.55E-07
42921,42921,618853,5.889,Sakda,11-Nov-05,Nickel,1,5.889,1.55E-07
26853,26853,301001,5.856,Busarakhan,16-Sep-03,Nickel,1,5.856,1.54E-07
49646,49646,696151,5.828,Kohsoom,29-Jul-06,Nickel,1,5.828,1.54E-07
92845,92845,1613579,5.8265,Boonsri,23-Apr-11,Nickel,1,5.8265,1.53E-07
44642,44642,696877,5.8,Chai,28-Jan-06,Nickel,1,5.8,1.53E-07
28061,28061,294625,5.79,Boonsri,04-Dec-03,Nickel,1,5.79,1.53E-07
30687,30687,515315,5.787,Busarakhan,30-May-04,Nickel,1,5.787,1.52E-07
127670,127670,3296409,5.735,Chai,05-Aug-16,Nickel,1,5.735,1.51E-07
93181,93181,1643540,5.7,Kohsoom,18-May-11,Nickel,1,5.7,1.50E-07
62236,62236,802094,5.671,Chai,21-Sep-07,Nickel,1,5.671,1.49E-07
130275,130275,3282845,5.665,Busarakhan,08-Dec-16,Nickel,1,5.665,1.49E-07
50528,50528,697431,5.66,Chai,27-Aug-06,Nickel,1,5.66,1.49E-07
45928,45928,696995,5.659,Chai,17-Mar-06,Nickel,1,5.659,1.49E-07
94502,94502,1615547,5.6371,Boonsri,20-Jul-11,Nickel,1,5.6371,1.49E-07
34223,34223,613535,5.609,Kannika,16-Jan-05,Nickel,1,5.609,1.48E-07
30598,30598,512597,5.607,Chai,29-May-04,Nickel,1,5.607,1.48E-07
46078,46078,685031,5.603,Boonsri,23-Mar-06,Nickel,1,5.603,1.48E-07
84236,84236,1354657,5.6,Kohsoom,18-Feb-10,Nickel,1,5.6,1.48E-07
17623,17623,174072,5.59,Sakda,21-Dec-01,Nickel,1,5.59,1.47E-07
30981,30981,513715,5.588,Chai,18-Jun-04,Nickel,1,5.588,1.47E-07
29635,29635,502430,5.582,Boonsri,26-Mar-04,Nickel,1,5.582,1.47E-07
33622,33622,512977,5.565,Chai,26-Nov-04,Nickel,1,5.565,1.47E-07
31055,31055,501467,5.483,Boonsri,25-Jun-04,Nickel,1,5.483,1.44E-07
31813,31813,511675,5.477,Chai,13-Aug-04,Nickel,1,5.477,1.44E-07
37178,37178,608664,5.477,Busarakhan,24-Apr-05,Nickel,1,5.477,1.44E-07
32068,32068,511699,5.447,Chai,23-Aug-04,Nickel,1,5.447,1.43E-07
33992,33992,521813,5.427,Sakda,11-Dec-04,Nickel,1,5.427,1.43E-07
44206,44206,707033,5.402,Kannika,13-Jan-06,Nickel,1,5.402,1.42E-07
27923,27923,298944,5.4,Chai,28-Nov-03,Nickel,1,5.4,1.42E-07
87500,87500,1354941,5.4,Kohsoom,28-Jul-10,Nickel,1,5.4,1.42E-07
22800,22800,298330,5.38,Chai,17-Jan-03,Nickel,1,5.38,1.42E-07
28418,28418,511285,5.36,Chai,22-Jan-04,Nickel,1,5.36,1.41E-07
59295,59295,813252,5.349,Kannika,09-Jun-07,Nickel,1,5.349,1.41E-07
59500,59500,789869,5.349,Boonsri,21-Jun-07,Nickel,1,5.349,1.41E-07
62460,62460,807678,5.349,Busarakhan,29-Sep-07,Nickel,1,5.349,1.41E-07
37812,37812,605090,5.329,Chai,23-May-05,Nickel,1,5.329,1.40E-07
50240,50240,698818,5.3,Chai,18-Aug-06,Nickel,1,5.3,1.40E-07
30714,30714,501432,5.292,Boonsri,11-Jun-04,Nickel,1,5.292,1.39E-07
34262,34262,614477,5.287,Kannika,16-Jan-05,Nickel,1,5.287,1.39E-07
39236,39236,614804,5.255,Kannika,08-Jul-05,Nickel,1,5.255,1.38E-07
39418,39418,618653,5.255,Sakda,08-Jul-05,Nickel,1,5.255,1.38E-07
53233,53233,700568,5.254,Chai,25-Nov-06,Nickel,1,5.254,1.38E-07
57954,57954,803220,5.231,Chai,25-Apr-07,Nickel,1,5.231,1.38E-07
32447,32447,511728,5.22,Chai,09-Sep-04,Nickel,1,5.22,1.38E-07
94468,94468,1614704,5.2184,Boonsri,20-Jul-11,Nickel,1,5.2184,1.37E-07
44734,44734,702037,5.206,Busarakhan,28-Jan-06,Nickel,1,5.206,1.37E-07
92436,92436,1643442,5.2,Kohsoom,30-Mar-11,Nickel,1,5.2,1.37E-07
102521,102521,2221871,5.2,Kohsoom,24-Nov-12,Nickel,1,5.2,1.37E-07
62905,62905,815701,5.179,Kannika,13-Oct-07,Nickel,1,5.179,1.36E-07
33448,33448,511819,5.173,Chai,21-Nov-04,Nickel,1,5.173,1.36E-07
50651,50651,697480,5.169,Chai,02-Sep-06,Nickel,1,5.169,1.36E-07
43532,43532,605774,5.154,Chai,05-Dec-05,Nickel,1,5.154,1.36E-07
60648,60648,791437,5.14,Boonsri,19-Jul-07,Nickel,1,5.14,1.35E-07
24680,24680,299236,5.13,Chai,27-Apr-03,Nickel,1,5.13,1.35E-07
32371,32371,522453,5.13,Sakda,03-Sep-04,Nickel,1,5.13,1.35E-07
32105,32105,513841,5.127,Chai,23-Aug-04,Nickel,1,5.127,1.35E-07
58649,58649,789734,5.105,Boonsri,24-May-07,Nickel,1,5.105,1.34E-07
28820,28820,503528,5.101,Boonsri,12-Feb-04,Nickel,1,5.101,1.34E-07
126442,126442,3301005,5.1,Kannika,03-Jun-16,Nickel,1,5.1,1.34E-07
29806,29806,503652,5.09,Boonsri,09-Apr-04,Nickel,1,5.09,1.34E-07
49917,49917,709339,5.088,Kannika,10-Aug-06,Nickel,1,5.088,1.34E-07
43754,43754,618894,5.069,Sakda,09-Dec-05,Nickel,1,5.069,1.34E-07
33353,33353,514740,5.064,Somchair,06-Nov-04,Nickel,1,5.064,1.33E-07
29174,29174,501220,5.062,Boonsri,26-Feb-04,Nickel,1,5.062,1.33E-07
54122,54122,696419,5.059,Kohsoom,23-Dec-06,Nickel,1,5.059,1.33E-07
58598,58598,788229,5.043,Boonsri,24-May-07,Nickel,1,5.043,1.33E-07
50484,50484,696202,5.024,Kohsoom,26-Aug-06,Nickel,1,5.024,1.32E-07
44242,44242,707984,5.016,Kannika,13-Jan-06,Nickel,1,5.016,1.32E-07
34776,34776,602375,5.015,Kohsoom,30-Jan-05,Nickel,1,5.015,1.32E-07
62313,62313,805268,5.009,Chai,21-Sep-07,Nickel,1,5.009,1.32E-07
36890,36890,603590,5.008,Chai,21-Apr-05,Nickel,1,5.008,1.32E-07
31861,31861,513818,5.005,Chai,13-Aug-04,Nickel,1,5.005,1.32E-07
21,21,2246,5,Boonsri,11-Jan-98,Nickel,1,5,1.32E-07
261,261,5112,5,Chai,20-Feb-98,Nickel,1,5,1.32E-07
471,471,5151,5,Chai,19-Mar-98,Nickel,1,5,1.32E-07
746,746,5190,5,Chai,17-Apr-98,Nickel,1,5,1.32E-07
1030,1030,2770,5,Boonsri,09-May-98,Nickel,1,5,1.32E-07
1649,1649,5312,5,Chai,23-Jul-98,Nickel,1,5,1.32E-07
2867,2867,3012,5,Boonsri,07-Nov-98,Nickel,1,5,1.32E-07
3257,3257,2689,5,Boonsri,05-Dec-98,Nickel,1,5,1.32E-07
83773,83773,1354600,5,Kohsoom,28-Jan-10,Nickel,1,5,1.32E-07
85512,85512,1324741,5,Boonsri,22-Apr-10,Nickel,1,5,1.32E-07
86029,86029,1326204,5,Boonsri,19-May-10,Nickel,1,5,1.32E-07
110220,110220,2627427,5,Kohsoom,26-Mar-14,Nickel,1,5,1.32E-07
57911,57911,801665,4.995,Chai,25-Apr-07,Nickel,1,4.995,1.32E-07
55797,55797,790840,4.982,Boonsri,22-Feb-07,Nickel,1,4.982,1.31E-07
42783,42783,615035,4.976,Kannika,11-Nov-05,Nickel,1,4.976,1.31E-07
31535,31535,513766,4.974,Chai,12-Jul-04,Nickel,1,4.974,1.31E-07
30613,30613,513690,4.941,Chai,29-May-04,Nickel,1,4.941,1.30E-07
62512,62512,813421,4.921,Kannika,30-Sep-07,Nickel,1,4.921,1.30E-07
44768,44768,695883,4.92,Kohsoom,29-Jan-06,Nickel,1,4.92,1.30E-07
96198,96198,1643796,4.9,Kohsoom,26-Oct-11,Nickel,1,4.9,1.29E-07
100701,100701,2221713,4.9,Kohsoom,26-Jul-12,Nickel,1,4.9,1.29E-07
33969,33969,521024,4.893,Sakda,11-Dec-04,Nickel,1,4.893,1.29E-07
18185,18185,228374,4.89,Boonsri,21-Mar-02,Nickel,1,4.89,1.29E-07
112958,112958,2624565,4.89,Sakda,22-Aug-14,Nickel,1,4.89,1.29E-07
19831,19831,234776,4.86,Kohsoom,29-Jun-02,Nickel,1,4.86,1.28E-07
58093,58093,789667,4.851,Boonsri,10-May-07,Nickel,1,4.851,1.28E-07
33386,33386,519617,4.848,Kannika,12-Nov-04,Nickel,1,4.848,1.28E-07
61986,61986,803692,4.839,Chai,12-Sep-07,Nickel,1,4.839,1.27E-07
37449,37449,614686,4.835,Kannika,13-May-05,Nickel,1,4.835,1.27E-07
125962,125962,3302083,4.83,Sakda,13-May-16,Nickel,1,4.83,1.27E-07
126075,126075,3282267,4.823,Busarakhan,14-May-16,Nickel,1,4.823,1.27E-07
35782,35782,615573,4.82,Kannika,11-Mar-05,Nickel,1,4.82,1.27E-07
28035,28035,294007,4.81,Boonsri,04-Dec-03,Nickel,1,4.81,1.27E-07
32220,32220,510712,4.81,Kohsoom,29-Aug-04,Nickel,1,4.81,1.27E-07
94119,94119,1643591,4.8,Kohsoom,30-Jun-11,Nickel,1,4.8,1.26E-07
96738,96738,1643847,4.8,Kohsoom,23-Nov-11,Nickel,1,4.8,1.26E-07
97821,97821,2221398,4.8,Kohsoom,25-Jan-12,Nickel,1,4.8,1.26E-07
62807,62807,813477,4.794,Kannika,13-Oct-07,Nickel,1,4.794,1.26E-07
103321,103321,2165980,4.79,Decha,20-Jan-13,Nickel,1,4.79,1.26E-07
126474,126474,3301572,4.79,Kannika,03-Jun-16,Nickel,1,4.79,1.26E-07
27806,27806,300687,4.78,Somchair,22-Nov-03,Nickel,1,4.78,1.26E-07
27391,27391,305171,4.77,Sakda,23-Oct-03,Nickel,1,4.77,1.26E-07
127647,127647,3295287,4.77,Chai,05-Aug-16,Nickel,1,4.77,1.26E-07
29038,29038,520740,4.767,Sakda,19-Feb-04,Nickel,1,4.767,1.26E-07
56062,56062,787896,4.763,Boonsri,09-Mar-07,Nickel,1,4.763,1.25E-07
28327,28327,298303,4.76,Kohsoom,20-Dec-03,Nickel,1,4.76,1.25E-07
31414,31414,520893,4.76,Sakda,10-Jul-04,Nickel,1,4.76,1.25E-07
50058,50058,712239,4.76,Sakda,10-Aug-06,Nickel,1,4.76,1.25E-07
127993,127993,3303290,4.75,Sakda,19-Aug-16,Nickel,1,4.75,1.25E-07
34531,34531,603334,4.746,Chai,27-Jan-05,Nickel,1,4.746,1.25E-07
57091,57091,788030,4.743,Boonsri,06-Apr-07,Nickel,1,4.743,1.25E-07
109638,109638,2627381,4.7,Kohsoom,28-Feb-14,Nickel,1,4.7,1.24E-07
29257,29257,510479,4.694,Kohsoom,28-Feb-04,Nickel,1,4.694,1.24E-07
126410,126410,3300441,4.69,Kannika,03-Jun-16,Nickel,1,4.69,1.24E-07
56827,56827,800354,4.677,Kohsoom,24-Mar-07,Nickel,1,4.677,1.23E-07
31439,31439,521651,4.664,Sakda,10-Jul-04,Nickel,1,4.664,1.23E-07
37778,37778,603674,4.649,Chai,23-May-05,Nickel,1,4.649,1.22E-07
47199,47199,685203,4.645,Boonsri,03-May-06,Nickel,1,4.645,1.22E-07
27169,27169,301030,4.64,Busarakhan,09-Oct-03,Nickel,1,4.64,1.22E-07
127935,127935,3302220,4.62,Sakda,19-Aug-16,Nickel,1,4.62,1.22E-07
23137,23137,297898,4.61,Kohsoom,26-Jan-03,Nickel,1,4.61,1.21E-07
85588,85588,1326145,4.6,Boonsri,22-Apr-10,Nickel,1,4.6,1.21E-07
90035,90035,1355174,4.6,Kohsoom,24-Nov-10,Nickel,1,4.6,1.21E-07
106248,106248,2188546,4.6,Kohsoom,25-Jul-13,Nickel,1,4.6,1.21E-07
108589,108589,2188809,4.6,Kohsoom,12-Dec-13,Nickel,1,4.6,1.21E-07
110804,110804,2627473,4.6,Kohsoom,23-Apr-14,Nickel,1,4.6,1.21E-07
34338,34338,616416,4.593,Sakda,16-Jan-05,Nickel,1,4.593,1.21E-07
63359,63359,805363,4.593,Chai,28-Oct-07,Nickel,1,4.593,1.21E-07
37001,37001,590000,4.592,Boonsri,22-Apr-05,Nickel,1,4.592,1.21E-07
24509,24509,298011,4.59,Kohsoom,26-Apr-03,Nickel,1,4.59,1.21E-07
61879,61879,818935,4.581,Sakda,06-Sep-07,Nickel,1,4.581,1.21E-07
49419,49419,701357,4.579,Somchair,16-Jul-06,Nickel,1,4.579,1.21E-07
126026,126026,3303153,4.56,Sakda,13-May-16,Nickel,1,4.56,1.20E-07
18707,18707,236453,4.55,Chai,25-Apr-02,Nickel,1,4.55,1.20E-07
52752,52752,697652,4.55,Chai,15-Nov-06,Nickel,1,4.55,1.20E-07
32131,32131,501602,4.54,Boonsri,27-Aug-04,Nickel,1,4.54,1.20E-07
127964,127964,3302755,4.53,Sakda,19-Aug-16,Nickel,1,4.53,1.19E-07
128570,128570,3300583,4.53,Kannika,16-Sep-16,Nickel,1,4.53,1.19E-07
29829,29829,511469,4.522,Chai,12-Apr-04,Nickel,1,4.522,1.19E-07
35105,35105,617414,4.52,Sakda,11-Feb-05,Nickel,1,4.52,1.19E-07
18874,18874,244822,4.51,Sakda,27-Apr-02,Nickel,1,4.51,1.19E-07
128634,128634,3301715,4.51,Kannika,16-Sep-16,Nickel,1,4.51,1.19E-07
39935,39935,606745,4.501,Chai,31-Jul-05,Nickel,1,4.501,1.19E-07
94434,94434,1613815,4.501,Boonsri,20-Jul-11,Nickel,1,4.501,1.19E-07
95280,95280,1643693,4.5,Kohsoom,31-Aug-11,Nickel,1,4.5,1.19E-07
31342,31342,518792,4.498,Kannika,10-Jul-04,Nickel,1,4.498,1.18E-07
24961,24961,300490,4.49,Somchair,22-May-03,Nickel,1,4.49,1.18E-07
35854,35854,617460,4.476,Sakda,11-Mar-05,Nickel,1,4.476,1.18E-07
113024,113024,2625559,4.471,Sakda,22-Aug-14,Nickel,1,4.471,1.18E-07
128602,128602,3301148,4.45,Kannika,16-Sep-16,Nickel,1,4.45,1.17E-07
62565,62565,814556,4.437,Kannika,30-Sep-07,Nickel,1,4.437,1.17E-07
46038,46038,683429,4.426,Boonsri,23-Mar-06,Nickel,1,4.426,1.17E-07
30323,30323,512568,4.425,Chai,16-May-04,Nickel,1,4.425,1.17E-07
28915,28915,514435,4.422,Somchair,14-Feb-04,Nickel,1,4.422,1.16E-07
27365,27365,304812,4.41,Sakda,23-Oct-03,Nickel,1,4.41,1.16E-07
29365,29365,512420,4.406,Chai,12-Mar-04,Nickel,1,4.406,1.16E-07
46227,46227,695972,4.395,Kohsoom,25-Mar-06,Nickel,1,4.395,1.16E-07
62090,62090,788626,4.384,Boonsri,20-Sep-07,Nickel,1,4.384,1.15E-07
45902,45902,712003,4.382,Sakda,09-Mar-06,Nickel,1,4.382,1.15E-07
46285,46285,698413,4.372,Chai,29-Mar-06,Nickel,1,4.372,1.15E-07
34604,34604,606224,4.371,Chai,27-Jan-05,Nickel,1,4.371,1.15E-07
61932,61932,802044,4.369,Chai,12-Sep-07,Nickel,1,4.369,1.15E-07
29513,29513,522275,4.367,Sakda,19-Mar-04,Nickel,1,4.367,1.15E-07
34688,34688,591304,4.361,Boonsri,28-Jan-05,Nickel,1,4.361,1.15E-07
42318,42318,604136,4.356,Chai,20-Oct-05,Nickel,1,4.356,1.15E-07
42546,42546,608020,4.356,Somchair,23-Oct-05,Nickel,1,4.356,1.15E-07
33758,33758,514767,4.354,Somchair,03-Dec-04,Nickel,1,4.354,1.15E-07
18782,18782,242026,4.35,Kannika,27-Apr-02,Nickel,1,4.35,1.15E-07
46351,46351,683478,4.345,Boonsri,06-Apr-06,Nickel,1,4.345,1.14E-07
27880,27880,293976,4.33,Boonsri,27-Nov-03,Nickel,1,4.33,1.14E-07
35008,35008,614531,4.329,Kannika,11-Feb-05,Nickel,1,4.329,1.14E-07
37704,37704,605048,4.323,Chai,16-May-05,Nickel,1,4.323,1.14E-07
31368,31368,519489,4.309,Kannika,10-Jul-04,Nickel,1,4.309,1.14E-07
130252,130252,3281848,4.307,Somchair,08-Dec-16,Nickel,1,4.307,1.13E-07
40446,40446,608867,4.304,Busarakhan,14-Aug-05,Nickel,1,4.304,1.13E-07
29065,29065,521459,4.3,Sakda,19-Feb-04,Nickel,1,4.3,1.13E-07
35207,35207,608570,4.297,Busarakhan,20-Feb-05,Nickel,1,4.297,1.13E-07
27855,27855,293358,4.27,Boonsri,27-Nov-03,Nickel,1,4.27,1.12E-07
125994,125994,3302618,4.27,Sakda,13-May-16,Nickel,1,4.27,1.12E-07
33710,33710,503103,4.221,Boonsri,03-Dec-04,Nickel,1,4.221,1.11E-07
53070,53070,687491,4.206,Boonsri,23-Nov-06,Nickel,1,4.206,1.11E-07
53196,53196,699185,4.206,Chai,25-Nov-06,Nickel,1,4.206,1.11E-07
51291,51291,701463,4.202,Somchair,22-Sep-06,Nickel,1,4.202,1.11E-07
24096,24096,298492,4.2,Chai,29-Mar-03,Nickel,1,4.2,1.11E-07
102859,102859,1967787,4.2,Decha,15-Dec-12,Nickel,1,4.2,1.11E-07
115542,115542,2627795,4.2,Kohsoom,26-Nov-14,Nickel,1,4.2,1.11E-07
35167,35167,607622,4.188,Somchair,20-Feb-05,Nickel,1,4.188,1.10E-07
33686,33686,501863,4.175,Boonsri,03-Dec-04,Nickel,1,4.175,1.10E-07
62275,62275,803750,4.167,Chai,21-Sep-07,Nickel,1,4.167,1.10E-07
34014,34014,522521,4.13,Sakda,11-Dec-04,Nickel,1,4.13,1.09E-07
55696,55696,787829,4.124,Boonsri,22-Feb-07,Nickel,1,4.124,1.09E-07
29608,29608,501279,4.122,Boonsri,26-Mar-04,Nickel,1,4.122,1.09E-07
32816,32816,502940,4.122,Boonsri,08-Oct-04,Nickel,1,4.122,1.09E-07
28936,28936,515199,4.121,Busarakhan,14-Feb-04,Nickel,1,4.121,1.09E-07
42448,42448,592366,4.117,Boonsri,21-Oct-05,Nickel,1,4.117,1.08E-07
47809,47809,702215,4.116,Busarakhan,31-May-06,Nickel,1,4.116,1.08E-07
36301,36301,603504,4.106,Chai,31-Mar-05,Nickel,1,4.106,1.08E-07
30515,30515,501398,4.104,Boonsri,28-May-04,Nickel,1,4.104,1.08E-07
100257,100257,2221660,4.1,Kohsoom,21-Jun-12,Nickel,1,4.1,1.08E-07
27829,27829,301060,4.09,Busarakhan,22-Nov-03,Nickel,1,4.09,1.08E-07
28501,28501,514413,4.09,Somchair,23-Jan-04,Nickel,1,4.09,1.08E-07
19203,19203,227551,4.08,Boonsri,23-May-02,Nickel,1,4.08,1.07E-07
43688,43688,616950,4.077,Sakda,09-Dec-05,Nickel,1,4.077,1.07E-07
53023,53023,685939,4.075,Boonsri,23-Nov-06,Nickel,1,4.075,1.07E-07
115843,115843,2567123,4.06,Decha,10-Dec-14,Nickel,1,4.06,1.07E-07
45838,45838,710046,4.054,Sakda,09-Mar-06,Nickel,1,4.054,1.07E-07
31761,31761,502775,4.05,Boonsri,13-Aug-04,Nickel,1,4.05,1.07E-07
31029,31029,515354,4.043,Busarakhan,19-Jun-04,Nickel,1,4.043,1.07E-07
24631,24631,304984,4.04,Sakda,26-Apr-03,Nickel,1,4.04,1.06E-07
33417,33417,521780,4.039,Sakda,12-Nov-04,Nickel,1,4.039,1.06E-07
58352,58352,816478,4.038,Sakda,10-May-07,Nickel,1,4.038,1.06E-07
114723,114723,2563248,4.03,Boonsri,23-Oct-14,Nickel,1,4.03,1.06E-07
32581,32581,503978,4.029,Boonsri,10-Sep-04,Nickel,1,4.029,1.06E-07
33804,33804,511866,4.021,Chai,05-Dec-04,Nickel,1,4.021,1.06E-07
29781,29781,502470,4.02,Boonsri,09-Apr-04,Nickel,1,4.02,1.06E-07
18609,18609,227492,4.01,Boonsri,25-Apr-02,Nickel,1,4.01,1.06E-07
64509,64509,814752,4.007,Kannika,13-Dec-07,Nickel,1,4.007,1.06E-07
96993,96993,1643895,4,Kohsoom,07-Dec-11,Nickel,1,4,1.05E-07
107712,107712,2188709,4,Kohsoom,24-Oct-13,Nickel,1,4,1.05E-07
58457,58457,818706,3.998,Sakda,10-May-07,Nickel,1,3.998,1.05E-07
62192,62192,791566,3.994,Boonsri,20-Sep-07,Nickel,1,3.994,1.05E-07
32422,32422,515468,3.99,Busarakhan,04-Sep-04,Nickel,1,3.99,1.05E-07
35923,35923,603465,3.985,Chai,17-Mar-05,Nickel,1,3.985,1.05E-07
27218,27218,299560,3.98,Chai,12-Oct-03,Nickel,1,3.98,1.05E-07
45135,45135,711959,3.977,Sakda,10-Feb-06,Nickel,1,3.977,1.05E-07
35745,35745,614578,3.976,Kannika,11-Mar-05,Nickel,1,3.976,1.05E-07
41950,41950,593948,3.975,Boonsri,02-Oct-05,Nickel,1,3.975,1.05E-07
45966,45966,698374,3.973,Chai,17-Mar-06,Nickel,1,3.973,1.05E-07
29755,29755,501310,3.97,Boonsri,09-Apr-04,Nickel,1,3.97,1.05E-07
27488,27488,304127,3.96,Kannika,25-Oct-03,Nickel,1,3.96,1.04E-07
46905,46905,686810,3.955,Boonsri,27-Apr-06,Nickel,1,3.955,1.04E-07
24146,24146,299841,3.95,Chai,29-Mar-03,Nickel,1,3.95,1.04E-07
